SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
1988,5,CHI,Michael Jordan,24,10,427,28.4,0.6,0.01,0.38,5.8,12.7,9.2,23.1,2.9,1.5,11.4,35.2,,1.3,0.8,2.1,0.23,,8.5,3.7,12.2,1.5
1988,5,CHI,Charles Oakley,24,10,373,13.4,0.5,0.02,0.26,11.3,27.0,18.9,12.4,0.8,0.6,15.1,14.1,,0.2,0.7,0.9,0.11,,0.1,0.6,0.7,0.3
1988,5,CHI,Dave Corzine,31,10,308,5.0,0.37,0.0,0.17,5.2,15.4,10.2,3.6,0.5,1.6,12.8,13.4,,-0.5,0.4,-0.1,-0.01,,-4.3,-0.9,-5.2,-0.2
1988,5,CHI,Horace Grant,22,10,299,15.4,0.58,0.01,0.18,9.0,17.0,12.9,8.3,2.4,0.4,7.4,13.9,,0.5,0.5,1.0,0.16,,0.8,2.2,2.9,0.4
1988,5,CHI,Scottie Pippen,22,10,294,10.0,0.49,0.06,0.07,8.8,10.8,9.8,12.7,1.4,1.6,20.3,19.1,,-0.3,0.4,0.1,0.02,,-1.8,0.5,-1.3,0.1
1988,5,CHI,Sam Vincent,24,10,251,8.3,0.42,0.03,0.23,2.6,5.9,4.2,27.5,1.6,0.2,18.2,25.9,,-0.6,0.3,-0.3,-0.06,,-2.8,-1.7,-4.4,-0.2
1988,5,CHI,John Paxson,27,10,165,6.9,0.42,0.23,0.08,0.0,2.7,1.3,26.8,0.3,0.4,8.4,15.9,,0.0,0.1,0.1,0.03,,-3.1,-1.1,-4.2,-0.1
1988,5,CHI,Brad Sellers,25,10,144,9.0,0.45,0.0,0.4,7.5,8.6,8.0,8.0,0.7,2.1,9.0,16.9,,0.0,0.2,0.2,0.06,,-1.6,0.0,-1.6,0.0
1988,5,CHI,Rory Sparrow,29,7,106,6.5,0.38,0.12,0.19,0.0,3.2,1.6,24.1,2.0,0.0,10.4,16.0,,-0.1,0.1,0.0,0.0,,-4.0,0.0,-4.0,-0.1
1988,5,CHI,Elston Turner,28,4,29,3.9,0.17,0.0,0.0,3.7,15.6,9.5,27.0,0.0,0.0,14.3,10.6,,-0.1,0.0,0.0,-0.04,,-4.0,1.3,-2.7,0.0
1988,5,CHI,Mike Brown,24,1,4,26.7,0.57,,,0.0,0.0,0.0,31.3,12.9,0.0,0.0,9.7,,0.0,0.0,0.0,0.3,,8.3,15.9,24.2,0.0
