SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
1988,8,DEN,Alex English,34,11,438,17.0,0.49,0.01,0.17,7.1,7.4,7.2,18.0,0.8,0.4,5.5,27.2,,0.6,0.1,0.7,0.07,,2.4,-2.1,0.3,0.3
1988,8,DEN,Michael Adams,25,11,406,12.6,0.5,0.42,0.32,2.2,7.7,4.8,20.8,2.1,0.3,13.4,17.3,,0.2,0.2,0.4,0.05,,0.2,-0.2,0.0,0.2
1988,8,DEN,Danny Schayes,28,11,314,20.6,0.72,0.0,0.94,9.6,18.0,13.5,8.2,0.5,1.9,16.2,19.4,,1.2,0.2,1.4,0.21,,2.2,0.7,3.0,0.4
1988,8,DEN,Blair Rasmussen,25,11,277,15.8,0.51,0.0,0.16,9.1,19.1,13.8,3.8,0.2,2.6,4.2,21.0,,0.4,0.2,0.6,0.1,,0.0,-1.5,-1.5,0.0
1988,8,DEN,Fat Lever,27,7,273,21.1,0.53,0.07,0.34,5.9,20.7,12.8,25.3,2.3,0.9,3.4,17.5,,0.8,0.3,1.0,0.18,,4.4,2.5,6.9,0.6
1988,8,DEN,Mike Evans,32,11,219,13.9,0.48,0.39,0.13,2.8,8.4,5.4,15.7,2.7,0.0,9.0,24.9,,0.0,0.1,0.2,0.04,,0.1,0.0,0.1,0.1
1988,8,DEN,Bill Hanzlik,30,11,212,7.3,0.43,0.14,0.46,5.2,9.8,7.3,15.7,1.1,2.5,17.2,15.8,,-0.2,0.1,0.0,-0.01,,-4.3,0.7,-3.6,-0.1
1988,8,DEN,Jay Vincent,28,8,200,19.0,0.58,0.01,0.38,5.0,15.6,9.9,4.9,1.2,1.2,10.3,27.8,,0.3,0.1,0.5,0.11,,0.5,-1.1,-0.6,0.1
1988,8,DEN,T.R. Dunn,32,11,185,6.6,0.55,0.0,0.4,6.0,11.2,8.4,2.0,2.1,0.0,14.5,6.1,,0.1,0.1,0.2,0.05,,-3.5,1.1,-2.4,0.0
1988,8,DEN,Wayne Cooper,31,9,96,11.0,0.38,0.0,0.09,16.8,20.4,18.5,7.9,1.5,4.9,14.3,11.9,,0.0,0.1,0.1,0.06,,-3.8,1.6,-2.2,0.0
1988,8,DEN,Michael Brooks,29,4,11,16.1,0.5,0.67,0.0,9.1,31.4,19.5,23.2,0.0,0.0,0.0,11.2,,0.0,0.0,0.0,0.17,,5.1,2.1,7.2,0.0
1988,8,DEN,Maurice Martin,23,3,9,12.8,0.46,0.2,1.2,0.0,12.8,6.0,0.0,0.0,6.5,11.6,39.4,,0.0,0.0,0.0,-0.04,,-2.8,-0.3,-3.1,0.0
