SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
1988,7,DAL,Rolando Blackman,28,17,672,15.5,0.53,0.01,0.24,4.3,4.8,4.6,16.2,1.1,0.3,8.0,19.7,,1.4,0.0,1.3,0.1,,1.7,-1.2,0.5,0.4
1988,7,DAL,Derek Harper,26,17,602,15.3,0.5,0.18,0.29,2.0,5.9,4.0,26.9,2.7,0.5,12.3,18.3,,0.8,0.2,1.1,0.09,,1.3,0.2,1.5,0.5
1988,7,DAL,Sam Perkins,26,17,572,14.5,0.51,0.04,0.34,7.6,14.2,10.9,7.3,2.2,1.8,11.8,18.8,,0.5,0.4,0.9,0.08,,-0.3,0.4,0.0,0.3
1988,7,DAL,Roy Tarpley,23,17,563,23.1,0.56,0.01,0.3,17.5,25.8,21.7,7.9,1.9,2.8,10.5,22.9,,1.4,0.7,2.1,0.18,,2.9,0.0,2.9,0.7
1988,7,DAL,Mark Aguirre,28,17,558,20.3,0.55,0.12,0.29,6.8,13.1,10.0,15.9,1.3,1.0,11.0,28.3,,1.1,0.2,1.3,0.12,,4.2,-0.9,3.3,0.8
1988,7,DAL,James Donaldson,30,17,499,14.2,0.66,0.0,0.36,10.5,22.0,16.3,3.2,0.7,1.8,19.4,12.7,,0.6,0.3,0.9,0.09,,0.3,-0.1,0.2,0.3
1988,7,DAL,Brad Davis,32,17,295,12.6,0.67,0.07,0.37,0.4,7.2,3.8,24.8,0.5,1.0,26.3,15.8,,0.4,0.0,0.4,0.06,,-0.5,-1.4,-1.9,0.0
1988,7,DAL,Detlef Schrempf,25,15,274,14.8,0.54,0.04,0.59,10.2,12.2,11.2,11.7,1.5,1.5,16.2,20.0,,0.3,0.1,0.4,0.07,,0.5,-0.5,-0.1,0.1
1988,7,DAL,Bill Wennington,24,6,14,-5.1,0.0,0.0,0.0,24.0,7.9,15.9,8.0,3.6,0.0,20.0,15.1,,-0.1,0.0,-0.1,-0.2,,-13.2,-4.6,-17.8,-0.1
1988,7,DAL,Steve Alford,23,4,12,10.7,0.38,0.25,0.0,9.3,9.3,9.3,25.9,0.0,0.0,11.1,31.7,,0.0,0.0,0.0,-0.11,,-1.2,-5.8,-6.9,0.0
1988,7,DAL,Jim Farmer,23,3,11,3.3,0.33,0.0,0.0,30.5,10.1,20.3,12.8,0.0,0.0,25.0,30.8,,-0.1,0.0,-0.1,-0.23,,-7.5,-8.1,-15.6,0.0
1988,7,DAL,Uwe Blab,25,3,8,1.9,0.35,0.0,1.0,14.0,0.0,7.0,14.0,0.0,0.0,25.8,20.5,,0.0,0.0,0.0,-0.14,,-8.4,-4.4,-12.8,0.0
