PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Xavier McDaniel,24,5,180,20.5,0.579,0.099,0.29600000000000004,9.3,20.3,15.1,19.6,0.8,0.3,10.7,23.4,,0.4,0.1,0.5,0.14,,4.7,-0.2,4.5,0.3
Dale Ellis,27,5,172,15.8,0.5429999999999999,0.145,0.349,7.6,7.5,7.6,12.0,0.8,0.7,11.1,25.7,,0.3,0.0,0.3,0.073,,1.8,-2.5,-0.6,0.1
Tom Chambers,28,5,168,20.8,0.606,0.022000000000000002,0.385,5.7,14.7,10.4,9.9,0.9,0.4,10.9,29.1,,0.5,0.1,0.5,0.149,,2.4,-0.8,1.6,0.2
Nate McMillan,23,5,127,11.4,0.401,0.028999999999999998,0.4,5.6,12.7,9.4,30.1,0.8,1.5,16.3,15.9,,0.0,0.0,0.1,0.022000000000000002,,-0.2,-1.8,-1.9,0.0
Derrick McKey,21,5,109,20.1,0.66,0.158,0.447,7.7,12.8,10.4,9.9,1.3,2.8,9.9,19.0,,0.3,0.1,0.4,0.16899999999999998,,4.5,1.7,6.2,0.2
Danny Young,25,5,95,14.3,0.63,0.14300000000000002,0.47600000000000003,3.8,7.9,6.0,23.7,1.0,1.3,21.6,14.0,,0.2,0.0,0.2,0.099,,1.7,0.0,1.7,0.1
Sedale Threatt,26,5,80,9.6,0.447,0.028999999999999998,0.11800000000000001,3.0,12.1,7.8,17.6,0.6,0.0,12.3,20.9,,0.0,0.0,0.0,-0.012,,-2.8,-2.6,-5.4,-0.1
Alton Lister,29,5,77,17.4,0.7290000000000001,0.0,0.294,14.0,28.0,21.3,8.1,0.6,4.0,17.2,12.4,,0.2,0.1,0.3,0.177,,1.0,2.6,3.5,0.1
Kevin Williams,26,5,70,6.0,0.43799999999999994,0.125,0.0,10.2,3.1,6.5,15.0,2.1,0.0,20.0,11.7,,0.0,0.0,0.0,0.006,,-3.3,0.1,-3.2,0.0
Olden Polynice,23,5,44,6.7,0.42100000000000004,0.0,0.182,5.4,14.7,10.3,0.0,3.3,0.0,7.8,12.0,,0.0,0.0,0.0,0.005,,-3.6,-0.8,-4.4,0.0
Clemon Johnson,31,5,39,1.2,0.444,0.0,0.28600000000000003,0.0,19.3,10.2,0.0,1.2,1.6,20.2,10.4,,-0.1,0.0,0.0,-0.039,,-7.9,0.4,-7.5,-0.1
Russ Schoene,27,5,39,11.4,0.667,0.33299999999999996,0.0,3.1,16.6,10.2,6.6,1.2,0.0,14.3,14.7,,0.1,0.0,0.1,0.09,,-0.1,0.4,0.3,0.0
