Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1985,17,MIL,Milwaukee Bucks,Paul Pressey,26.0,80,80.0,2876,480,928,0.52,7,20,0.35,473,908,0.52,0.52,317,418,0.76,149,280,429,543,129,56,247,258,1284
1985,17,MIL,Milwaukee Bucks,Sidney Moncrief,27.0,73,72.0,2734,561,1162,0.48,9,33,0.27,552,1129,0.49,0.49,454,548,0.83,149,242,391,382,117,39,184,197,1585
1985,17,MIL,Milwaukee Bucks,Terry Cummings,23.0,79,78.0,2722,759,1532,0.5,0,1,0.0,759,1531,0.5,0.5,343,463,0.74,244,472,716,228,117,67,190,264,1861
1985,17,MIL,Milwaukee Bucks,Craig Hodges,24.0,82,63.0,2496,359,732,0.49,47,135,0.35,312,597,0.52,0.52,106,130,0.82,74,112,186,349,96,1,135,262,871
1985,17,MIL,Milwaukee Bucks,Alton Lister,26.0,81,80.0,2091,322,598,0.54,0,1,0.0,322,597,0.54,0.54,154,262,0.59,219,428,647,127,49,167,183,287,798
1985,17,MIL,Milwaukee Bucks,Paul Mokeski,28.0,79,6.0,1586,205,429,0.48,0,2,0.0,205,427,0.48,0.48,81,116,0.7,107,303,410,99,28,35,85,266,491
1985,17,MIL,Milwaukee Bucks,Kevin Grevey,31.0,78,6.0,1182,190,424,0.45,8,33,0.24,182,391,0.46,0.46,88,107,0.82,27,76,103,94,30,2,55,85,476
1985,17,MIL,Milwaukee Bucks,Randy Breuer,24.0,78,0.0,1083,162,317,0.51,0,0,,162,317,0.51,0.51,89,127,0.7,92,164,256,40,21,82,63,179,413
1985,17,MIL,Milwaukee Bucks,Ricky Pierce,25.0,44,3.0,882,165,307,0.54,1,4,0.25,164,303,0.54,0.54,102,124,0.82,49,68,117,94,34,5,63,117,433
1985,17,MIL,Milwaukee Bucks,Charles Davis,26.0,57,2.0,746,151,346,0.44,1,10,0.1,150,336,0.45,0.44,48,58,0.83,57,92,149,50,21,5,52,110,351
1985,17,MIL,Milwaukee Bucks,Kenny Fields,22.0,51,1.0,535,84,191,0.44,0,0,,84,191,0.44,0.44,27,36,0.75,41,43,84,38,9,10,32,84,195
1985,17,MIL,Milwaukee Bucks,Mike Dunleavy,30.0,19,19.0,433,64,135,0.47,16,47,0.34,48,88,0.55,0.53,25,29,0.86,6,25,31,85,15,3,40,55,169
1985,17,MIL,Milwaukee Bucks,Paul Thompson,23.0,16,0.0,227,41,105,0.39,0,7,0.0,41,98,0.42,0.39,24,34,0.71,21,21,42,20,15,5,15,42,106
1985,17,MIL,Milwaukee Bucks,Larry Micheaux,24.0,18,0.0,171,17,35,0.49,0,0,,17,35,0.49,0.49,12,17,0.71,18,26,44,13,8,7,8,26,46
1985,17,MIL,Milwaukee Bucks,Lorenzo Romar,26.0,4,0.0,16,1,8,0.12,0,1,0.0,1,7,0.14,0.12,0,0,,0,0,0,2,0,0,0,2,2
1985,17,MIL,Milwaukee Bucks,David Thirdkill,24.0,6,0.0,16,3,4,0.75,0,0,,3,4,0.75,0.75,1,2,0.5,1,1,2,0,0,0,0,1,7
1985,17,MIL,Milwaukee Bucks,Mark West,24.0,1,0.0,6,0,1,0.0,0,0,,0,1,0.0,0.0,2,2,1.0,1,0,1,0,0,1,2,4,2
1985,17,MIL,Milwaukee Bucks,Chris Engler,25.0,1,0.0,3,0,2,0.0,0,0,,0,2,0.0,0.0,0,0,,1,0,1,0,0,1,0,0,0
1985,17,MIL,Milwaukee Bucks,Team Totals,,82,,19805,3564,7256,0.49,89,294,0.3,3475,6962,0.5,0.5,1873,2473,0.76,1256,2353,3609,2164,689,486,1382,2239,9090
