Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2012,20.0,SAS,NBA,PG,29.0,1.0,266.0,4.3,13.6,0.314,0.6,2.9,0.2,3.7,10.7,0.345,2.1,3.3,0.647,1.0,3.9,4.9,6.6,1.4,0.6,2.3,3.1,11.3,,88.0,106.0
2013,21.0,SAS,NBA,PG,28.0,9.0,388.0,6.7,14.4,0.464,0.8,2.8,0.286,5.9,11.7,0.506,2.4,2.8,0.857,1.6,5.3,6.8,7.0,2.0,0.5,2.8,3.3,16.5,,107.0,103.0
2014,22.0,SAS,NBA,SG,68.0,19.0,936.0,6.8,14.3,0.475,0.6,2.1,0.316,6.2,12.3,0.502,4.3,5.2,0.823,1.7,4.0,5.8,6.2,1.9,0.8,2.3,4.5,18.5,,115.0,104.0
2015,23.0,SAS,NBA,PG,79.0,14.0,1444.0,7.3,14.6,0.504,0.6,1.6,0.364,6.8,13.0,0.52,3.7,5.1,0.734,1.6,5.2,6.8,6.7,1.6,0.6,2.4,3.7,19.0,,115.0,104.0
2016,24.0,TOR,NBA,SG,80.0,4.0,2046.0,6.5,14.8,0.439,0.8,2.8,0.273,5.7,12.0,0.478,3.4,4.4,0.764,1.0,4.3,5.3,6.3,1.6,0.5,2.6,3.3,17.1,,106.0,108.0
2017,25.0,TOR,NBA,PG,80.0,22.0,2003.0,7.6,16.7,0.452,1.2,3.4,0.356,6.4,13.3,0.477,2.4,3.1,0.77,1.3,4.7,5.9,6.7,1.7,0.3,2.7,3.5,18.7,,108.0,110.0
2018,26.0,IND,NBA,PG,82.0,17.0,2210.0,5.8,13.7,0.424,1.5,4.3,0.353,4.3,9.4,0.457,1.6,2.1,0.745,0.9,5.1,5.9,5.9,1.8,0.4,2.0,3.2,14.7,,106.0,110.0
2019,27.0,IND,NBA,PG,82.0,9.0,2063.0,5.4,13.0,0.412,1.3,4.1,0.322,4.1,8.9,0.454,0.7,1.0,0.698,0.9,5.7,6.6,7.6,2.2,0.5,1.9,3.1,12.7,,105.0,107.0
2020,28.0,SAC,NBA,PG,72.0,26.0,1759.0,4.7,11.4,0.415,1.5,4.4,0.352,3.2,7.0,0.455,1.7,1.9,0.857,1.2,4.0,5.2,6.9,1.5,0.6,2.2,3.7,12.6,,110.0,114.0
2021,29.0,SAC,NBA,PG,12.0,0.0,264.0,5.7,13.5,0.427,1.4,4.8,0.296,4.3,8.6,0.5,2.9,3.8,0.762,0.9,4.3,5.2,5.6,1.4,0.9,2.7,5.7,15.8,,104.0,120.0
