Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1990,24.0,IND,NBA,SG,3,3,125,8.7,15.2,0.571,1.3,3.0,0.429,7.4,12.1,0.607,8.2,9.1,0.905,0.4,4.8,5.2,2.6,1.3,0.0,1.3,2.6,26.9,,142,118
1991,25.0,IND,NBA,SG,5,5,193,8.3,17.1,0.486,2.0,4.6,0.421,6.4,12.5,0.51,7.8,9.0,0.865,1.2,2.7,3.9,3.4,2.0,0.5,2.9,3.4,26.4,,120,118
1992,26.0,IND,NBA,SG,3,3,130,9.9,16.9,0.581,2.8,4.3,0.636,7.1,12.6,0.563,9.5,11.8,0.8,1.6,1.2,2.8,5.5,1.6,0.0,1.6,4.7,31.9,,143,123
1993,27.0,IND,NBA,SG,4,4,175,12.1,22.8,0.533,3.0,5.8,0.526,9.1,17.0,0.536,10.9,11.5,0.947,1.2,2.4,3.6,3.3,0.9,0.0,3.0,3.3,38.3,,130,115
1994,28.0,IND,NBA,SG,16,16,576,11.5,25.6,0.448,3.3,7.9,0.422,8.2,17.8,0.46,8.9,10.6,0.839,1.0,3.5,4.6,4.4,2.0,0.4,3.0,3.2,35.2,,120,103
1995,29.0,IND,NBA,SG,17,17,641,11.9,24.9,0.476,4.6,11.0,0.422,7.2,13.9,0.519,8.9,10.4,0.86,0.8,4.5,5.2,3.1,1.3,0.3,3.4,3.0,37.3,,125,113
1996,30.0,IND,NBA,SG,1,1,31,13.0,31.7,0.412,3.7,11.2,0.333,9.3,20.5,0.455,24.2,27.9,0.867,1.9,0.0,1.9,1.9,1.9,0.0,0.0,1.9,54.0,,146,111
1998,32.0,IND,NBA,SG,16,16,628,8.8,20.6,0.426,3.4,8.5,0.4,5.4,12.1,0.444,7.6,8.4,0.904,0.4,2.1,2.5,2.9,1.7,0.3,2.4,2.3,28.6,,116,109
1999,33.0,IND,NBA,SG,13,13,481,9.1,22.9,0.397,3.2,9.7,0.333,5.9,13.2,0.443,8.9,9.9,0.895,1.5,4.4,5.9,3.9,1.0,0.3,2.4,3.0,30.3,,117,107
2001,35.0,IND,NBA,SG,4,4,177,12.8,28.1,0.456,4.7,10.9,0.429,8.1,17.2,0.473,8.7,9.4,0.933,2.2,4.1,6.2,3.1,0.9,0.6,3.4,0.9,39.0,,117,111
2002,36.0,IND,NBA,SG,5,5,198,11.2,22.2,0.506,3.5,8.3,0.419,7.8,13.9,0.558,5.6,6.4,0.875,0.0,4.3,4.3,3.7,2.1,0.3,3.7,2.7,31.6,,112,99
2003,37.0,IND,NBA,SG,6,6,176,4.6,16.3,0.283,1.2,7.7,0.16,3.4,8.6,0.393,6.4,7.1,0.913,0.3,4.0,4.3,4.3,0.3,0.3,2.1,2.8,16.9,,95,113
2004,38.0,IND,NBA,SG,16,16,455,5.5,13.7,0.402,2.9,7.8,0.375,2.6,5.9,0.438,5.7,6.2,0.922,0.4,4.1,4.5,5.5,2.2,0.4,3.4,2.8,19.6,,110,97
2005,39.0,IND,NBA,SG,13,13,430,8.1,18.7,0.434,2.7,8.6,0.318,5.4,10.1,0.532,6.3,6.7,0.941,0.5,4.7,5.2,2.6,1.3,0.1,2.7,3.7,25.3,,111,105
