PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Allan Houston,26,10,10,403,10.4,24.0,0.434,1.2,3.2,0.391,9.2,20.9,0.441,6.9,8.0,0.862,0.8,4.4,5.2,3.8,0.7,0.1,4.4,3.7,29.0,,100,108
Charles Oakley,34,10,10,342,4.7,11.5,0.408,0.0,0.0,,4.7,11.5,0.408,3.7,4.0,0.92,3.4,10.4,13.8,2.3,1.8,0.3,2.1,6.2,13.1,,104,102
John Starks,32,10,2,314,10.4,22.0,0.47200000000000003,4.4,10.4,0.424,6.0,11.6,0.515,3.7,4.2,0.875,0.7,6.3,7.1,4.1,2.8,0.2,1.9,6.2,28.9,,120,102
Larry Johnson,28,8,8,310,9.3,19.1,0.486,0.4,1.8,0.2,8.9,17.3,0.515,6.6,8.9,0.74,4.5,5.0,9.5,2.3,1.8,0.5,4.5,5.4,25.5,,104,105
Charlie Ward,27,10,10,261,4.9,11.7,0.418,1.9,4.5,0.429,3.0,7.2,0.41200000000000003,2.3,3.4,0.688,0.6,5.3,5.9,12.7,4.2,0.4,3.6,5.1,14.0,,109,100
Chris Childs,30,10,0,254,5.2,12.6,0.414,0.9,2.8,0.308,4.4,9.8,0.444,2.4,3.3,0.733,1.1,4.4,5.4,7.2,1.3,0.0,5.0,6.3,13.7,,88,107
Chris Mills,28,9,2,168,4.9,11.5,0.429,1.3,3.3,0.4,3.6,8.2,0.44,3.3,4.0,0.833,2.6,6.3,8.9,1.6,2.6,0.7,2.0,6.9,14.5,,108,102
Patrick Ewing,35,4,4,132,8.4,23.5,0.35700000000000004,0.0,0.0,,8.4,23.5,0.35700000000000004,6.7,11.3,0.593,3.8,9.6,13.4,2.1,1.3,2.1,4.2,6.7,23.5,,84,102
Terry Cummings,36,8,1,120,6.9,15.7,0.441,0.0,0.0,,6.9,15.7,0.441,0.9,3.7,0.25,5.1,11.1,16.1,2.3,1.8,0.9,3.2,10.6,14.8,,87,101
Chris Dudley,32,6,3,53,3.1,9.4,0.33299999999999996,0.0,0.0,,3.1,9.4,0.33299999999999996,2.1,4.2,0.5,6.3,12.5,18.8,0.0,2.1,1.0,2.1,16.7,8.4,,87,99
Buck Williams,37,3,0,45,4.9,11.1,0.444,0.0,0.0,,4.9,11.1,0.444,7.4,9.8,0.75,8.6,11.1,19.7,1.2,0.0,1.2,3.7,6.2,17.2,,111,105
Anthony Bowie,34,7,0,23,4.8,9.6,0.5,0.0,0.0,,4.8,9.6,0.5,0.0,0.0,,0.0,0.0,0.0,2.4,2.4,0.0,2.4,9.6,9.6,,86,107
