PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Hakeem Olajuwon,35,5,5,190,11.1,28.2,0.39399999999999996,0.0,0.3,0.0,11.1,27.9,0.39799999999999996,6.8,9.4,0.727,2.6,12.8,15.4,3.4,1.4,4.6,3.7,5.1,29.1,,91,96
Clyde Drexler,35,5,5,182,6.3,20.2,0.309,1.5,7.7,0.192,4.8,12.5,0.381,8.3,11.0,0.757,2.7,5.4,8.0,6.8,2.4,0.9,3.9,4.5,22.3,,94,103
Kevin Willis,35,5,5,168,7.1,17.7,0.4,0.0,0.3,0.0,7.1,17.4,0.40700000000000003,3.9,5.2,0.75,5.8,11.3,17.1,1.6,2.6,1.0,3.9,6.8,18.1,,90,99
Matt Maloney,26,5,5,165,3.3,9.9,0.33299999999999996,1.6,6.6,0.25,1.6,3.3,0.5,2.6,3.0,0.889,0.0,2.6,2.6,5.9,0.7,0.7,1.3,3.6,10.8,,105,108
Mario Elie,34,5,1,133,4.9,11.0,0.444,1.2,3.7,0.33299999999999996,3.7,7.3,0.5,2.4,3.7,0.667,1.2,4.1,5.3,2.4,0.8,0.0,2.0,4.1,13.4,,101,108
Eddie Johnson,38,5,0,89,5.5,16.4,0.33299999999999996,1.8,6.1,0.3,3.7,10.3,0.353,4.3,4.9,0.875,2.4,2.4,4.9,0.6,0.0,0.0,1.8,6.1,17.0,,94,110
Charles Barkley,34,4,0,87,7.5,14.3,0.522,0.0,1.2,0.0,7.5,13.1,0.5710000000000001,7.5,13.1,0.5710000000000001,3.1,10.0,13.1,2.5,3.1,0.0,3.7,7.5,22.4,,102,99
Brent Price,29,5,0,75,4.3,10.8,0.4,3.6,9.4,0.385,0.7,1.4,0.5,1.4,2.2,0.667,0.7,5.8,6.5,4.3,2.9,0.0,4.3,8.7,13.7,,92,102
Matt Bullard,30,5,4,70,4.6,13.9,0.33299999999999996,2.3,7.7,0.3,2.3,6.2,0.375,1.5,1.5,1.0,2.3,3.9,6.2,3.9,0.8,0.0,0.0,3.9,13.2,,110,108
Othella Harrington,24,3,0,23,14.1,28.3,0.5,0.0,2.4,0.0,14.1,25.9,0.545,9.4,11.8,0.8,7.1,9.4,16.5,0.0,0.0,2.4,0.0,2.4,37.7,,123,104
Charles Jones,40,4,0,11,0.0,0.0,,0.0,0.0,,0.0,0.0,,9.9,9.9,1.0,4.9,9.9,14.8,4.9,0.0,0.0,0.0,19.7,9.9,,236,105
Rodrick Rhodes,24,3,0,7,15.5,23.2,0.667,0.0,0.0,,15.5,23.2,0.667,15.5,31.0,0.5,0.0,7.7,7.7,0.0,7.7,0.0,7.7,0.0,46.4,,97,92
