Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1982,22.0,DAL,NBA,SF,51.0,1468.0,17.3,0.514,0.087,0.301,6.7,12.9,9.7,18.6,1.2,0.9,12.7,29.8,,1.0,0.8,1.9,0.061,,2.3,-1.6,0.7,1.0
1983,23.0,DAL,NBA,SF,81.0,2784.0,20.5,0.535,0.048,0.371,7.3,12.5,9.8,18.2,1.3,0.5,12.4,30.0,,5.9,1.0,6.9,0.118,,3.6,-1.9,1.7,2.6
1984,24.0,DAL,NBA,SF,79.0,2900.0,23.5,0.572,0.032,0.352,6.4,12.3,9.4,21.0,1.3,0.4,12.3,33.4,,7.0,2.0,9.0,0.149,,5.0,-1.2,3.7,4.1
1985,25.0,DAL,NBA,SF,80.0,2699.0,21.3,0.563,0.054,0.37,7.8,12.5,10.1,15.3,1.1,0.5,12.2,32.2,,5.3,1.9,7.2,0.128,,3.5,-1.7,1.8,2.6
1986,26.0,DAL,NBA,SF,74.0,2501.0,19.2,0.547,0.042,0.34,7.9,11.6,9.8,20.9,1.2,0.3,14.2,29.0,,3.7,0.9,4.7,0.09,,2.3,-2.1,0.3,1.4
1987,27.0,DAL,NBA,SF,80.0,2663.0,22.1,0.56,0.094,0.35,7.5,9.8,8.7,15.7,1.5,0.6,10.6,31.3,,6.8,2.1,8.9,0.16,,4.1,-1.1,3.1,3.4
1988,28.0,DAL,NBA,SF,77.0,2610.0,21.9,0.539,0.109,0.321,7.7,10.3,9.0,18.4,1.3,1.3,10.2,31.6,,6.5,2.3,8.8,0.163,,4.6,-0.8,3.8,3.9
1989,29.0,TOT,NBA,SF,80.0,2597.0,16.4,0.524,0.137,0.309,6.4,10.0,8.3,17.9,0.9,0.8,12.6,27.4,,2.4,2.1,4.5,0.082,,1.4,-1.3,0.1,1.4
1989,29.0,DAL,NBA,SF,44.0,1529.0,17.3,0.509,0.119,0.294,6.6,10.3,8.5,21.5,0.9,1.1,13.0,30.5,,0.7,1.0,1.7,0.052,,1.5,-1.9,-0.4,0.6
1989,29.0,DET,NBA,SF,36.0,1068.0,15.1,0.551,0.17,0.338,6.2,9.6,8.0,12.7,0.8,0.4,11.8,23.0,,1.7,1.1,2.8,0.126,,1.2,-0.3,0.9,0.8
1990,30.0,DET,NBA,SF,78.0,2005.0,15.8,0.544,0.104,0.283,6.7,10.6,8.7,11.6,0.9,0.6,10.7,24.3,,3.1,2.5,5.7,0.136,,1.0,0.0,1.0,1.5
1991,31.0,DET,NBA,SF,78.0,2006.0,16.7,0.526,0.086,0.349,7.6,13.7,10.7,11.6,1.2,0.6,10.9,25.7,,2.8,2.7,5.5,0.132,,1.2,0.2,1.4,1.7
1992,32.0,DET,NBA,SF,75.0,1582.0,13.7,0.479,0.09,0.292,4.8,12.0,8.4,13.4,1.7,0.4,10.6,27.6,,0.1,2.0,2.2,0.066,,-1.7,0.1,-1.6,0.1
1993,33.0,DET,NBA,SF,51.0,1056.0,13.7,0.525,0.197,0.306,4.3,12.0,8.0,15.3,0.8,0.4,12.4,22.2,,1.1,0.7,1.8,0.082,,0.3,-0.5,-0.2,0.5
1994,34.0,LAC,NBA,SF,39.0,859.0,13.1,0.544,0.267,0.207,3.5,10.8,7.2,18.5,1.2,0.6,15.6,21.6,,0.6,0.3,0.9,0.05,,-0.5,-1.4,-1.8,0.0
