SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2018,29,UTA,Donovan Mitchell,21,11,11,411,8.9,21.3,0.42,2.2,7.0,0.31,6.7,14.3,0.47,3.4,3.8,0.91,0.8,4.9,5.7,4.0,1.4,0.4,2.8,3.1,23.5
2018,29,UTA,Rudy Gobert,25,11,11,383,5.2,7.9,0.66,0.0,0.0,,5.2,7.9,0.66,3.3,5.5,0.6,4.0,7.0,11.1,1.0,0.9,2.3,2.0,3.2,13.6
2018,29,UTA,Joe Ingles,30,11,11,382,5.4,11.4,0.47,3.3,7.3,0.46,2.1,4.1,0.5,1.0,1.6,0.65,0.5,4.1,4.5,3.5,0.6,0.2,2.5,2.7,15.1
2018,29,UTA,Jae Crowder,27,11,2,323,3.9,12.0,0.32,2.5,7.4,0.33,1.4,4.7,0.31,2.0,3.1,0.64,0.4,5.8,6.2,2.1,1.7,0.2,1.6,2.8,12.3
2018,29,UTA,Derrick Favors,26,11,9,286,5.3,8.6,0.62,0.3,0.6,0.4,5.0,7.9,0.64,2.0,4.2,0.48,2.5,4.7,7.2,1.6,1.0,1.4,1.3,2.1,12.8
2018,29,UTA,Royce O'Neale,24,11,5,259,3.9,7.8,0.5,1.4,3.9,0.36,2.5,3.9,0.64,1.7,2.6,0.63,0.4,4.9,5.3,2.1,1.4,0.6,2.2,4.2,10.8
2018,29,UTA,Ricky Rubio,27,6,6,181,5.6,15.7,0.35,2.0,6.4,0.31,3.6,9.3,0.38,3.6,4.6,0.78,1.0,7.8,8.8,8.4,1.6,0.6,3.6,2.6,16.7
2018,29,UTA,Alec Burks,26,9,0,120,9.0,19.2,0.47,2.7,6.0,0.45,6.3,13.2,0.48,3.9,4.5,0.87,0.6,6.6,7.2,5.1,1.2,0.3,2.4,2.7,24.6
2018,29,UTA,Dante Exum,22,10,0,114,6.3,12.9,0.49,0.6,2.2,0.29,5.7,10.7,0.53,2.8,3.8,0.75,1.3,3.2,4.4,3.2,0.3,0.3,4.7,4.7,16.1
2018,29,UTA,Jonas Jerebko,30,10,0,79,3.6,8.7,0.42,0.5,2.7,0.17,3.2,5.9,0.54,0.9,0.9,1.0,1.8,5.5,7.3,1.4,1.4,0.0,0.5,4.1,8.7
2018,29,UTA,Raul Neto,25,8,0,72,3.5,11.5,0.3,1.0,3.5,0.29,2.5,8.0,0.31,2.5,2.5,1.0,1.0,4.0,5.0,5.0,1.0,0.0,2.0,3.5,10.5
2018,29,UTA,Ekpe Udoh,30,6,0,21,1.7,1.7,1.0,0.0,0.0,,1.7,1.7,1.0,0.0,6.9,0.0,1.7,3.4,5.1,0.0,0.0,3.4,1.7,3.4,3.4
2018,29,UTA,David Stockton,26,2,0,6,6.0,18.0,0.33,0.0,6.0,0.0,6.0,12.0,0.5,0.0,0.0,,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,12.0
2018,29,UTA,Tony Bradley,20,1,0,2,18.0,36.0,0.5,0.0,0.0,,18.0,36.0,0.5,0.0,0.0,,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,36.0
