SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2018,10,GSW,Draymond Green,27,21,21,819,3.6,8.4,0.43,0.9,3.5,0.27,2.7,5.0,0.55,1.7,2.2,0.8,1.8,7.9,9.8,7.5,1.8,1.4,2.8,3.3,9.9
2018,10,GSW,Kevin Durant,29,21,21,807,9.5,19.4,0.49,2.1,6.2,0.34,7.4,13.2,0.56,6.1,6.8,0.9,0.6,6.7,7.3,4.4,0.7,1.1,2.2,1.9,27.1
2018,10,GSW,Klay Thompson,27,21,21,794,7.2,15.5,0.46,3.0,7.1,0.43,4.2,8.4,0.5,1.2,1.4,0.87,0.5,3.4,3.9,1.7,0.7,0.3,1.4,2.2,18.7
2018,10,GSW,Stephen Curry,29,15,14,555,8.9,19.7,0.45,4.2,10.5,0.4,4.7,9.2,0.51,2.9,3.0,0.96,0.6,5.3,5.9,5.3,1.7,0.7,2.8,2.5,24.8
2018,10,GSW,Andre Iguodala,34,15,12,401,3.8,7.6,0.49,1.3,3.3,0.38,2.5,4.3,0.58,2.2,3.1,0.71,1.0,5.1,6.1,3.7,1.9,0.6,1.3,2.6,11.0
2018,10,GSW,Kevon Looney,21,21,5,387,3.6,6.7,0.54,0.0,0.2,0.0,3.6,6.5,0.56,0.7,2.0,0.38,3.9,4.4,8.3,1.8,1.3,0.7,0.7,4.7,8.0
2018,10,GSW,Shaun Livingston,32,21,0,362,5.9,10.9,0.54,0.0,0.1,0.0,5.9,10.8,0.54,2.2,2.5,0.88,1.1,3.6,4.7,3.1,0.7,0.1,1.6,3.3,13.9
2018,10,GSW,Nick Young,32,20,2,205,2.8,9.3,0.3,2.5,8.3,0.3,0.4,1.1,0.33,1.1,1.4,0.75,0.2,1.9,2.1,0.7,0.2,0.0,0.4,3.2,9.1
2018,10,GSW,Quinn Cook,24,17,0,175,6.2,13.8,0.45,1.4,6.4,0.23,4.7,7.4,0.64,2.9,3.5,0.82,0.4,4.3,4.7,2.3,0.8,0.4,1.0,2.7,16.7
2018,10,GSW,David West,37,18,0,175,5.6,9.3,0.6,0.2,0.4,0.5,5.3,8.8,0.6,0.8,0.8,1.0,2.3,5.3,7.6,6.6,1.2,2.1,2.1,4.7,12.1
2018,10,GSW,Jordan Bell,23,17,0,173,3.5,6.7,0.53,0.0,0.2,0.0,3.5,6.5,0.55,1.5,2.9,0.5,3.1,6.7,9.8,3.1,1.2,1.9,1.2,3.7,8.5
2018,10,GSW,JaVale McGee,30,13,9,158,8.9,13.2,0.67,0.0,0.2,0.0,8.9,13.0,0.68,1.4,2.1,0.67,3.6,5.9,9.6,0.9,0.7,2.5,1.1,4.6,19.1
2018,10,GSW,Zaza Pachulia,33,7,0,26,5.5,9.7,0.57,0.0,0.0,,5.5,9.7,0.57,12.5,16.6,0.75,8.3,8.3,16.6,1.4,4.2,1.4,4.2,1.4,23.5
2018,10,GSW,Patrick McCaw,22,6,0,16,2.3,4.5,0.5,0.0,2.3,0.0,2.3,2.3,1.0,4.5,4.5,1.0,2.3,4.5,6.8,0.0,4.5,0.0,0.0,2.3,9.0
2018,10,GSW,Damian Jones,22,4,0,11,3.3,6.5,0.5,0.0,0.0,,3.3,6.5,0.5,6.5,9.8,0.67,3.3,6.5,9.8,0.0,0.0,0.0,9.8,13.1,13.1
