Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Ortg,Drtg
2004.0,2.0,1362,BOS,Boston Celtics,Brandon Hunter,23.0,3.0,0.0,10.0,5.2,5.2,1.0,0.0,0.0,,5.2,5.2,1.0,0.0,0.0,,10.5,5.2,15.7,5.2,0.0,5.2,5.2,10.5,10.5,122.0,110.0
2004.0,2.0,1980,BOS,Boston Celtics,Chris Mihm,24.0,4.0,0.0,65.0,5.6,17.7,0.32,0.0,0.0,,5.6,17.7,0.32,4.8,8.1,0.6,6.4,8.1,14.5,0.0,3.2,3.2,2.4,9.7,16.1,84.0,103.0
2004.0,2.0,117,BOS,Boston Celtics,Chucky Atkins,29.0,4.0,4.0,133.0,6.7,15.3,0.44,1.2,3.9,0.3,5.5,11.4,0.48,6.7,7.5,0.9,1.2,4.3,5.5,5.9,1.2,0.0,3.9,0.8,21.2,106.0,114.0
2004.0,2.0,173,BOS,Boston Celtics,Dana Barros,36.0,1.0,0.0,1.0,0.0,52.3,0.0,0.0,0.0,,0.0,52.3,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0
,,3136,,,Eric Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004.0,2.0,3065,BOS,Boston Celtics,Jiri Welsch,24.0,4.0,4.0,104.0,5.5,11.6,0.48,0.5,2.0,0.25,5.0,9.6,0.53,4.5,4.5,1.0,0.0,6.0,6.0,4.5,1.0,0.0,4.0,3.5,16.1,100.0,113.0
2004.0,2.0,1549,BOS,Boston Celtics,Jumaine Jones,24.0,2.0,0.0,28.0,3.7,11.2,0.33,0.0,3.7,0.0,3.7,7.5,0.5,0.0,0.0,,1.9,7.5,9.3,3.7,0.0,0.0,0.0,7.5,7.5,91.0,114.0
,,384,,,Kedrick Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2283,,,Kendrick Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004.0,2.0,158,BOS,Boston Celtics,Marcus Banks,22.0,4.0,0.0,60.0,6.1,14.0,0.44,1.7,4.4,0.4,4.4,9.6,0.46,3.5,3.5,1.0,0.9,5.2,6.1,6.1,1.7,0.9,2.6,7.8,17.4,109.0,111.0
2004.0,2.0,271,BOS,Boston Celtics,Mark Blount,28.0,4.0,4.0,145.0,6.1,12.6,0.49,0.0,0.0,,6.1,12.6,0.49,5.1,6.9,0.74,3.6,9.7,13.4,1.4,2.2,2.9,3.2,6.1,17.3,102.0,105.0
2004.0,2.0,2754,BOS,Boston Celtics,Michael Stewart,28.0,1.0,0.0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.3,0.0,,115.0
,,1430,,,Mike James,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004.0,2.0,2304,BOS,Boston Celtics,Paul Pierce,26.0,4.0,4.0,162.0,8.4,24.6,0.34,1.6,5.5,0.29,6.8,19.1,0.36,8.4,10.0,0.84,1.9,9.4,11.3,3.2,1.6,1.3,8.1,3.9,26.8,80.0,108.0
,,1670,,,Raef LaFrentz,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004.0,2.0,697,BOS,Boston Celtics,Ricky Davis,24.0,4.0,0.0,123.0,6.8,17.0,0.4,1.7,4.3,0.4,5.1,12.8,0.4,4.7,6.8,0.69,1.3,3.8,5.1,6.0,0.9,0.0,5.1,3.0,20.0,91.0,115.0
,,188,,,Tony Battie,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,148,,,Vin Baker,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004.0,2.0,1899,BOS,Boston Celtics,Walter McCarty,29.0,4.0,4.0,127.0,4.5,9.5,0.48,2.5,6.2,0.4,2.1,3.3,0.62,0.0,0.0,,1.2,7.4,8.7,3.3,0.8,0.8,1.6,2.9,11.5,111.0,112.0
