Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Ortg,Drtg
2004.0,19.0,678,NOH,New Orleans Hornets,Baron Davis,24.0,7.0,7.0,260.0,9.1,24.2,0.38,3.4,10.4,0.33,5.7,13.8,0.42,5.3,7.0,0.76,1.3,4.9,6.1,10.4,2.3,1.1,4.0,4.4,26.9,103.0,96.0
2004.0,19.0,109,NOH,New Orleans Hornets,Darrell Armstrong,35.0,7.0,0.0,150.0,2.9,12.5,0.24,1.8,9.2,0.2,1.1,3.3,0.33,1.1,1.1,1.0,2.2,3.3,5.5,5.9,2.2,0.0,4.8,3.7,8.8,70.0,98.0
2004.0,19.0,3070,NOH,New Orleans Hornets,David Wesley,33.0,7.0,7.0,243.0,5.4,16.8,0.32,2.5,6.8,0.37,2.9,10.0,0.3,3.4,4.8,0.71,0.2,3.4,3.6,3.9,1.1,0.0,3.6,4.8,16.8,85.0,100.0
2004.0,19.0,3071,NOH,New Orleans Hornets,David West,23.0,7.0,0.0,111.0,7.4,13.9,0.54,0.0,0.0,,7.4,13.9,0.54,5.5,6.5,0.85,4.0,10.9,14.9,4.0,1.0,2.0,3.5,5.0,20.3,113.0,93.0
2004.0,19.0,1791,NOH,New Orleans Hornets,George Lynch,33.0,7.0,7.0,147.0,9.4,21.4,0.44,1.1,4.5,0.25,8.2,16.9,0.49,1.9,3.0,0.62,4.9,9.0,13.9,4.5,1.1,1.1,2.6,5.6,21.7,100.0,95.0
2004.0,19.0,1814,NOH,New Orleans Hornets,Jamaal Magloire,25.0,7.0,7.0,239.0,6.5,15.4,0.42,0.0,0.2,0.0,6.5,15.2,0.42,4.8,6.5,0.75,3.7,11.1,14.8,1.2,0.7,1.6,2.5,5.1,17.7,98.0,94.0
2004.0,19.0,489,NOH,New Orleans Hornets,Maurice Carter,27.0,1.0,0.0,2.0,0.0,27.5,0.0,0.0,0.0,,0.0,27.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0
2004.0,19.0,393,NOH,New Orleans Hornets,P.J. Brown,34.0,7.0,7.0,256.0,5.6,15.3,0.37,0.0,0.0,,5.6,15.3,0.37,2.2,2.4,0.91,6.2,8.4,14.6,3.2,0.6,2.4,2.8,3.4,13.3,91.0,95.0
2004.0,19.0,2905,NOH,New Orleans Hornets,Robert Traylor,26.0,4.0,0.0,40.0,5.5,12.4,0.44,0.0,0.0,,5.5,12.4,0.44,2.8,4.1,0.67,1.4,12.4,13.8,1.4,4.1,1.4,2.8,11.0,13.8,89.0,85.0
2004.0,19.0,3177,NOH,New Orleans Hornets,Shammond Williams,28.0,3.0,0.0,18.0,6.1,15.3,0.4,0.0,3.1,0.0,6.1,12.2,0.5,9.2,12.2,0.75,0.0,0.0,0.0,12.2,3.1,0.0,12.2,15.3,21.4,79.0,98.0
2004.0,19.0,118,NOH,New Orleans Hornets,Stacey Augmon,35.0,7.0,0.0,168.0,5.9,15.7,0.38,0.0,0.3,0.0,5.9,15.4,0.38,5.2,5.9,0.89,1.3,4.9,6.2,2.3,2.0,0.3,4.3,4.3,17.0,85.0,97.0
2004.0,19.0,2703,NOH,New Orleans Hornets,Steve Smith,34.0,5.0,0.0,46.0,14.4,31.1,0.46,7.2,13.2,0.55,7.2,18.0,0.4,2.4,3.6,0.67,2.4,7.2,9.6,1.2,0.0,0.0,3.6,6.0,38.3,104.0,100.0
