Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2015,2,3268,BOS,Boston Celtics,25.0,NBA,C,4.0,90.0,12.5,0.55,0.0,0.17,2.4,20.0,10.9,4.0,1.1,1.1,11.4,17.5,,0.0,0.0,0.1,0.03,,-0.3,-0.1,-0.4,0.0
2016,2,3268,BOS,Boston Celtics,26.0,NBA,C,3.0,38.0,18.8,0.51,0.0,0.4,10.3,32.2,20.6,10.1,0.0,4.7,10.2,22.3,,0.0,0.1,0.1,0.13,,2.9,1.1,4.0,0.1
2017,2,3268,BOS,Boston Celtics,27.0,NBA,C,11.0,78.0,15.8,0.56,0.0,0.32,11.6,17.1,14.3,16.3,0.0,2.2,12.3,18.9,,0.1,0.0,0.2,0.1,,-0.2,-1.0,-1.2,0.0
2018,17,3268,MIL,Milwaukee Bucks,28.0,NBA,C,7.0,66.0,13.4,0.81,0.0,0.8,3.9,20.3,12.6,6.1,3.2,4.1,12.9,5.7,,0.1,0.1,0.3,0.18,,-1.6,2.5,0.8,0.0
