Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2008,30,1935,WAS,Washington Wizards,22.0,NBA,SG,70.0,1.0,695.0,2.0,5.3,0.38,0.1,0.3,0.17,2.0,5.0,0.39,0.7,1.7,0.44,2.7,4.5,7.2,2.1,1.0,1.3,2.1,3.9,4.8
2009,30,1935,WAS,Washington Wizards,23.0,NBA,SF,79.0,57.0,2072.0,2.4,5.6,0.43,0.0,0.1,0.5,2.4,5.6,0.43,1.3,1.8,0.72,2.0,5.5,7.4,3.4,1.1,1.3,1.6,2.7,6.2
2010,31,1935,TOT,Total After Trade,24.0,NBA,SF,51.0,2.0,307.0,2.2,6.1,0.36,0.0,0.0,,2.2,6.1,0.36,0.0,0.8,0.0,2.7,6.6,9.3,1.3,0.6,0.5,2.0,4.1,4.5
2010,30,1935,WAS,Washington Wizards,24.0,NBA,SF,41.0,0.0,240.0,2.3,6.0,0.38,0.0,0.0,,2.3,6.0,0.38,0.0,0.7,0.0,2.5,6.6,9.1,1.2,0.6,0.5,1.5,4.8,4.5
2010,26,1935,SAC,Sacramento Kings,24.0,NBA,SF,10.0,2.0,67.0,2.1,6.4,0.33,0.0,0.0,,2.1,6.4,0.33,0.0,1.1,0.0,3.2,6.4,9.7,1.6,0.5,0.5,3.8,1.6,4.3
2011,4,1935,CHA,Charlotte Bobcats,25.0,NBA,SF,52.0,8.0,760.0,3.4,8.6,0.4,0.0,0.1,0.0,3.4,8.5,0.4,1.4,1.8,0.77,3.0,6.4,9.4,2.0,0.5,1.6,1.2,4.5,8.2
2012,10,1935,GSW,Golden State Warriors,26.0,NBA,PF,64.0,6.0,1127.0,3.0,6.7,0.45,0.0,0.1,0.0,3.0,6.6,0.46,1.2,1.7,0.74,2.3,5.5,7.9,3.5,1.4,1.1,1.8,3.3,7.3
2013,31,1935,TOT,Total After Trade,27.0,NBA,SF,26.0,10.0,387.0,2.2,5.2,0.43,0.0,0.0,,2.2,5.2,0.43,0.3,0.9,0.3,1.8,5.5,7.3,1.9,1.2,1.0,1.1,3.6,4.7
2013,28,1935,TOR,Toronto Raptors,27.0,NBA,SF,15.0,9.0,230.0,2.3,5.0,0.47,0.0,0.0,,2.3,5.0,0.47,0.3,0.9,0.33,1.7,5.8,7.5,1.6,0.8,1.3,1.1,4.1,5.0
2013,19,1935,NOH,New Orleans Hornets,27.0,NBA,SF,9.0,0.0,145.0,2.2,5.2,0.43,0.0,0.0,,2.2,5.2,0.43,0.2,0.5,0.5,1.7,5.2,7.0,2.2,2.0,0.7,1.2,3.2,4.7
2013,12,1935,IND,Indiana Pacers,27.0,NBA,SF,2.0,1.0,12.0,0.0,9.0,0.0,0.0,0.0,,0.0,9.0,0.0,0.0,6.0,0.0,3.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0
