Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1996,3,77,NJN,New Jersey Nets,7,Kenny Anderson,PG,6-0,168,"October 9, 1970",US,4,Georgia Tech
1996,3,326,NJN,New Jersey Nets,45,Shawn Bradley,C,7-6,235,"March 22, 1972",DE,2,BYU
1996,3,393,NJN,New Jersey Nets,42,P.J. Brown,C,6-11,225,"October 14, 1969",US,2,Louisiana Tech
1996,3,529,NJN,New Jersey Nets,1,Chris Childs,PG,6-3,195,"November 20, 1967",US,1,Boise State
1996,3,670,NJN,New Jersey Nets,33,Yinka Dare,C,7-0,265,"October 10, 1972",NG,1,George Washington
1996,3,835,NJN,New Jersey Nets,21,Kevin Edwards,SG,6-3,190,"October 30, 1965",US,7,DePaul
1996,3,922,NJN,New Jersey Nets,10,Vern Fleming,PG,6-5,185,"February 4, 1962",US,11,Georgia
1996,3,1036,NJN,New Jersey Nets,13,Kendall Gill,SG,6-5,195,"May 25, 1968",US,5,Illinois
1996,3,1038,NJN,New Jersey Nets,43,Armen Gilliam,SF,6-9,230,"May 28, 1964",US,8,UNLV
1996,3,1044,NJN,New Jersey Nets,35,Gerald Glass,SF,6-5,221,"November 12, 1967",US,3,"Delta State University, Ole Miss"
1996,3,1069,NJN,New Jersey Nets,20,Greg Graham,SG,6-4,174,"November 26, 1970",US,2,Indiana
1996,3,1816,NJN,New Jersey Nets,4,Rick Mahorn,C,6-10,240,"September 21, 1958",US,14,Hampton
1996,3,2171,NJN,New Jersey Nets,31,Ed O'Bannon,SG,6-8,222,"August 14, 1972",US,R,UCLA
1996,3,2289,NJN,New Jersey Nets,34,Tim Perry,PF,6-9,200,"June 4, 1965",US,7,Temple
1996,3,2418,NJN,New Jersey Nets,6,Khalid Reeves,PG,6-3,199,"July 15, 1972",US,1,Arizona
1996,3,3015,NJN,New Jersey Nets,2,Rex Walters,SG,6-4,190,"March 12, 1970",US,2,"Northwestern, Kansas"
1996,3,3069,NJN,New Jersey Nets,41,Robert Werdann,C,6-11,250,"September 12, 1970",US,1,St. John's
1996,3,3147,NJN,New Jersey Nets,55,Jayson Williams,PF,6-9,240,"February 22, 1968",US,5,St. John's
