PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Baron Davis,24,7,260,20.4,0.494,0.43,0.289,2.6,10.1,6.3,42.4,2.3,1.5,12.9,26.6,,0.6,0.4,0.9,0.171,,4.6,1.6,6.2,0.5
P.J. Brown,34,7,256,12.5,0.409,0.0,0.155,12.6,17.4,15.0,11.5,0.6,3.5,14.6,16.2,,0.0,0.4,0.4,0.07200000000000001,,-0.9,0.4,-0.6,0.1
David Wesley,33,7,243,6.1,0.444,0.405,0.284,0.5,7.1,3.7,13.7,1.1,0.0,16.1,19.1,,-0.2,0.2,0.0,0.005,,-3.7,-0.8,-4.5,-0.2
Jamaal Magloire,25,7,239,13.1,0.485,0.015,0.418,7.4,23.0,15.1,4.2,0.7,2.4,12.2,17.7,,0.2,0.4,0.6,0.11599999999999999,,-1.7,0.0,-1.6,0.0
Stacey Augmon,35,7,168,8.2,0.465,0.021,0.375,2.6,10.2,6.4,8.3,2.0,0.5,18.9,19.2,,-0.1,0.2,0.1,0.025,,-4.3,0.7,-3.6,-0.1
Darrell Armstrong,35,7,150,3.9,0.34,0.735,0.08800000000000001,4.5,6.9,5.6,19.2,2.2,0.0,26.9,15.1,,-0.3,0.2,-0.2,-0.053,,-4.7,-0.7,-5.4,-0.1
George Lynch,33,7,147,17.1,0.479,0.21100000000000002,0.14,9.8,18.7,14.2,18.6,1.1,1.6,10.4,21.5,,0.2,0.2,0.4,0.136,,1.0,1.8,2.8,0.2
David West,23,7,111,19.6,0.608,0.0,0.46399999999999997,8.0,22.7,15.2,15.2,1.0,2.9,17.2,17.2,,0.3,0.2,0.5,0.207,,1.4,3.0,4.3,0.2
Steve Smith,34,5,46,21.4,0.586,0.423,0.115,4.8,14.9,9.8,6.2,0.0,0.0,9.9,30.9,,0.1,0.0,0.1,0.15,,7.5,0.1,7.5,0.1
Robert Traylor,26,4,40,10.9,0.484,0.0,0.33299999999999996,2.8,25.7,14.1,4.9,4.1,2.0,16.2,14.4,,0.0,0.1,0.1,0.12300000000000001,,-4.5,3.8,-0.6,0.0
Shammond Williams,28,3,18,5.4,0.518,0.2,0.8,0.0,0.0,0.0,44.5,3.1,0.0,37.2,28.0,,0.0,0.0,0.0,-0.064,,-7.8,-0.3,-8.1,0.0
Maurice Carter,27,1,2,-21.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,,0.0,0.0,0.0,-0.541,,-13.7,-9.4,-23.1,0.0
