PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Pau Gasol,23,4,134,29.4,0.64,0.0,0.408,3.6,15.7,9.4,17.3,1.7,3.9,8.0,23.2,,0.7,-0.1,0.6,0.221,,8.0,1.7,9.6,0.4
James Posey,27,4,130,19.4,0.541,0.162,0.568,7.4,14.2,10.6,5.9,3.9,1.3,11.5,19.9,,0.3,-0.1,0.3,0.095,,2.6,0.6,3.2,0.2
Jason Williams,28,4,130,11.2,0.43799999999999994,0.457,0.152,0.9,8.1,4.3,26.4,0.9,0.0,12.5,21.3,,0.0,-0.2,-0.2,-0.062,,0.8,-4.0,-3.2,0.0
Lorenzen Wright,28,4,100,7.5,0.429,0.0,0.261,6.0,15.8,10.7,3.7,2.2,1.7,16.3,15.1,,-0.1,-0.1,-0.2,-0.076,,-3.3,-1.2,-4.5,-0.1
Mike Miller,23,4,98,9.1,0.425,0.382,0.08800000000000001,0.0,16.1,7.7,5.9,2.8,0.0,12.4,20.3,,-0.1,-0.1,-0.2,-0.105,,-0.9,-1.9,-2.8,0.0
Bonzi Wells,27,4,94,17.7,0.544,0.027000000000000003,0.37799999999999995,2.6,14.0,8.0,9.7,2.4,0.9,17.3,27.4,,0.1,-0.1,0.0,-0.013999999999999999,,0.9,-0.7,0.2,0.1
Stromile Swift,24,4,74,17.1,0.40700000000000003,0.0,0.308,9.7,23.1,16.1,7.8,2.3,7.0,9.2,21.7,,0.0,0.0,0.0,-0.008,,1.0,-0.3,0.7,0.1
Shane Battier,25,4,69,7.0,0.539,0.467,0.4,10.4,11.4,10.9,2.6,0.0,1.2,18.5,15.5,,0.1,-0.1,0.0,-0.021,,-2.7,-3.1,-5.9,-0.1
Earl Watson,24,4,62,17.0,0.5820000000000001,0.2,0.2,7.7,10.6,9.1,22.1,4.5,0.0,26.9,17.8,,0.1,0.0,0.0,0.035,,-0.5,1.1,0.6,0.0
Bo Outlaw,32,4,61,-0.8,0.114,0.0,0.5710000000000001,2.0,6.5,4.1,15.4,1.8,2.8,25.5,9.5,,-0.2,-0.1,-0.3,-0.19899999999999998,,-5.0,-0.1,-5.1,0.0
Ryan Humphrey,24,3,5,33.6,1.0,0.0,0.0,24.0,26.3,25.1,0.0,0.0,0.0,0.0,9.9,,0.0,0.0,0.0,0.29600000000000004,,13.4,-1.3,12.1,0.0
Jake Tsakalidis,24,1,3,-21.8,1.136,,,0.0,0.0,0.0,0.0,0.0,0.0,77.3,63.9,,-0.1,0.0,-0.1,-1.006,,-34.2,-4.6,-38.8,0.0
