SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
2004,7,DAL,Dirk Nowitzki,25,5,212,27.5,0.56,0.15,0.42,5.3,23.5,13.4,5.7,1.6,4.4,4.8,23.4,,1.0,0.2,1.3,0.29,,6.9,2.6,9.5,0.6
2004,7,DAL,Steve Nash,29,5,197,15.5,0.46,0.23,0.13,2.6,11.0,6.3,34.7,1.0,0.0,14.0,17.4,,0.4,0.0,0.4,0.09,,1.1,-1.1,0.0,0.1
2004,7,DAL,Michael Finley,30,5,196,10.0,0.45,0.38,0.15,2.6,5.5,3.9,10.0,1.0,1.1,11.1,16.6,,0.1,0.0,0.1,0.02,,-0.5,-0.9,-1.4,0.0
2004,7,DAL,Marquis Daniels,23,5,184,15.0,0.47,0.09,0.29,4.7,12.3,8.1,13.1,2.7,1.2,15.0,21.6,,0.1,0.1,0.2,0.06,,-0.7,1.1,0.4,0.1
2004,7,DAL,Antoine Walker,27,5,140,15.6,0.38,0.16,0.12,14.2,20.8,17.1,13.4,2.1,1.6,12.3,20.8,,0.0,0.1,0.1,0.05,,0.6,-0.5,0.1,0.1
2004,7,DAL,Antawn Jamison,27,5,109,22.1,0.51,0.14,0.26,11.9,9.9,11.0,3.3,2.3,1.3,7.3,25.1,,0.4,0.1,0.4,0.18,,2.6,-0.5,2.1,0.1
2004,7,DAL,Josh Howard,23,5,86,13.8,0.33,0.14,0.31,17.1,18.9,17.9,6.6,3.5,5.1,14.6,22.2,,-0.1,0.1,0.0,0.02,,-1.5,1.0,-0.5,0.0
2004,7,DAL,Eduardo NAjera,27,5,57,14.9,0.5,0.0,0.18,15.1,13.3,14.3,7.4,2.6,2.5,14.4,9.7,,0.1,0.0,0.2,0.14,,-0.8,3.5,2.7,0.1
2004,7,DAL,Scott Williams,35,3,11,-5.8,0.0,0.0,0.0,15.7,19.7,17.5,0.0,0.0,6.6,0.0,14.5,,-0.1,0.0,0.0,-0.2,,-11.1,-2.6,-13.7,0.0
2004,7,DAL,Tony Delk,30,1,5,28.2,,,,0.0,21.6,9.6,50.3,10.0,0.0,,0.0,,0.0,0.0,0.0,0.29,,5.3,14.0,19.3,0.0
2004,7,DAL,Shawn Bradley,31,2,3,-6.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.03,,-18.6,-1.8,-20.4,0.0
