PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Jason Kidd,30,11,474,16.1,0.456,0.37200000000000005,0.41100000000000003,4.2,13.3,9.0,39.1,2.8,1.0,22.0,19.4,,0.3,0.8,1.1,0.11199999999999999,,2.0,1.5,3.5,0.6
Richard Jefferson,23,11,460,16.5,0.53,0.209,0.684,3.7,13.2,8.7,19.0,1.6,1.3,17.3,25.5,,0.6,0.7,1.3,0.132,,1.8,0.8,2.6,0.5
Kerry Kittles,29,11,415,16.8,0.53,0.38799999999999996,0.254,3.0,9.9,6.6,11.6,2.9,1.8,6.9,18.2,,0.8,0.7,1.5,0.171,,2.6,2.9,5.6,0.8
Kenyon Martin,26,11,409,21.0,0.583,0.026000000000000002,0.42100000000000004,7.5,26.0,17.3,6.9,1.7,2.6,15.1,24.5,,0.9,0.9,1.8,0.21,,1.3,1.7,3.0,0.5
Jason Collins,25,11,266,5.7,0.444,0.0,0.42100000000000004,8.3,10.8,9.6,11.2,0.6,2.9,25.0,10.6,,0.0,0.3,0.3,0.055,,-4.3,1.6,-2.8,-0.1
Rodney Rogers,32,11,228,7.4,0.415,0.306,0.278,4.9,22.4,14.1,10.1,1.4,1.0,17.4,20.2,,-0.3,0.4,0.1,0.026000000000000002,,-3.8,0.2,-3.6,-0.1
Lucious Harris,33,11,182,12.5,0.483,0.245,0.36700000000000005,6.8,7.3,7.1,10.6,2.1,0.4,8.1,16.0,,0.3,0.2,0.5,0.129,,-0.3,1.4,1.1,0.1
Aaron Williams,32,11,149,4.4,0.561,0.0,0.303,5.8,11.2,8.6,5.3,0.0,3.6,28.6,16.6,,-0.1,0.2,0.1,0.019,,-8.3,0.6,-7.7,-0.2
Brian Scalabrine,25,9,73,17.4,0.764,0.353,0.353,11.8,7.6,9.6,2.9,2.2,0.0,16.9,15.3,,0.2,0.1,0.3,0.20800000000000002,,2.3,1.6,3.9,0.1
Brandon Armstrong,23,8,32,2.1,0.25,0.083,0.0,3.8,3.5,3.6,17.7,1.7,0.0,0.0,17.7,,-0.1,0.0,0.0,-0.057999999999999996,,-6.0,-0.7,-6.7,0.0
Zoran Planinić,21,6,15,-7.4,0.174,0.5,1.0,0.0,7.4,3.9,21.4,0.0,0.0,41.0,15.3,,-0.1,0.0,-0.1,-0.23399999999999999,,-10.3,-2.9,-13.3,0.0
Tamar Slay,23,6,12,10.3,0.34,0.2,0.4,0.0,18.5,9.7,0.0,4.5,0.0,0.0,23.1,,0.0,0.0,0.0,0.047,,-1.7,3.0,1.3,0.0
