PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Stephon Marbury,26,4,174,15.4,0.452,0.24100000000000002,0.301,3.0,9.3,5.7,32.3,2.1,0.0,13.0,27.8,,0.0,0.0,0.1,0.013999999999999999,,2.3,-1.6,0.7,0.1
Anfernee Hardaway,32,4,168,14.6,0.465,0.222,0.28600000000000003,2.5,11.3,6.3,27.2,1.8,0.5,12.4,21.5,,0.1,0.0,0.2,0.044000000000000004,,1.7,0.6,2.3,0.2
Kurt Thomas,31,4,139,14.5,0.47,0.0,0.245,6.7,36.0,19.4,8.8,2.6,1.8,15.6,20.7,,0.0,0.2,0.1,0.044000000000000004,,-1.5,1.0,-0.5,0.1
Shandon Anderson,30,4,117,1.2,0.305,0.259,0.07400000000000001,4.4,4.6,4.5,16.2,1.8,0.7,22.3,13.7,,-0.3,0.0,-0.3,-0.11199999999999999,,-6.2,-1.0,-7.2,-0.2
Nazr Mohammed,26,4,97,16.8,0.5529999999999999,0.0,0.5329999999999999,10.6,18.1,13.9,2.1,3.2,2.6,15.9,20.3,,0.1,0.1,0.2,0.109,,-1.0,0.9,-0.1,0.0
Frank Williams,23,4,74,2.8,0.39299999999999996,0.591,0.22699999999999998,1.4,1.8,1.6,12.1,2.1,0.0,14.2,17.0,,-0.1,0.0,-0.1,-0.069,,-5.7,-1.7,-7.4,-0.1
Vin Baker,32,4,57,19.5,0.612,0.0,0.643,10.9,14.2,12.3,3.5,2.7,3.0,10.0,15.7,,0.2,0.0,0.2,0.175,,1.6,1.4,3.0,0.1
Mike Sweetney,21,4,57,12.0,0.5870000000000001,0.0,0.545,7.2,14.2,10.3,0.0,0.0,1.5,0.0,10.7,,0.1,0.0,0.1,0.114,,-0.3,-2.3,-2.7,0.0
Dikembe Mutombo,37,3,38,9.7,0.478,0.0,0.5,10.9,21.3,15.4,0.0,1.4,9.0,29.1,12.1,,0.0,0.0,0.0,0.021,,-5.2,1.0,-4.3,0.0
Tim Thomas,26,1,22,14.9,0.49200000000000005,0.1,0.5,4.7,24.6,13.3,29.7,0.0,0.0,14.1,28.9,,0.0,0.0,0.0,0.062,,-0.6,-2.3,-2.9,0.0
DerMarr Johnson,23,3,17,-5.4,0.0,0.6,0.0,0.0,15.9,6.9,18.4,0.0,5.0,0.0,13.1,,-0.1,0.0,-0.1,-0.259,,-8.5,-2.4,-10.9,0.0
