Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2524,239.0,3.0,2357.0,6.05,16.9,0.36,0.85,4.2,0.2,5.22,12.7,0.41,3.52,4.55,0.77,1.23,2.92,4.15,10.45,1.33,0.08,5.32,4.93,16.5,90.25,109.5
