SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2011,29,UTA,Al Jefferson,26,82,82,2940,8.0,16.2,0.5,0.0,0.0,,8.0,16.2,0.5,2.7,3.5,0.76,2.9,6.8,9.7,1.8,0.6,1.9,1.3,2.9,18.7
2011,29,UTA,Paul Millsap,25,76,76,2605,7.3,13.7,0.53,0.1,0.3,0.39,7.1,13.3,0.54,3.5,4.7,0.76,2.3,5.7,8.0,2.6,1.4,1.0,2.0,3.8,18.2
2011,29,UTA,Raja Bell,34,68,63,2097,3.3,8.0,0.41,1.2,3.3,0.35,2.1,4.7,0.45,1.6,1.8,0.89,0.5,2.5,3.0,2.0,1.0,0.2,1.1,2.9,9.3
2011,29,UTA,Deron Williams,26,53,53,2009,6.6,14.4,0.46,1.6,4.6,0.34,5.0,9.8,0.51,5.4,6.3,0.85,0.6,3.1,3.7,9.2,1.1,0.2,3.4,2.7,20.2
2011,29,UTA,Andrei Kirilenko,29,64,62,1999,4.6,9.8,0.47,0.6,1.8,0.37,3.9,8.0,0.49,3.7,4.9,0.77,1.8,4.1,5.9,3.5,1.5,1.3,2.1,2.0,13.5
2011,29,UTA,C.J. Miles,23,78,19,1969,6.7,16.4,0.41,2.0,6.2,0.32,4.7,10.2,0.46,2.9,3.6,0.81,1.0,3.7,4.7,2.5,1.4,0.7,1.7,4.0,18.3
2011,29,UTA,Earl Watson,31,80,13,1567,2.9,7.1,0.41,0.8,2.5,0.34,2.1,4.6,0.45,1.3,1.9,0.67,1.2,3.0,4.2,6.4,1.4,0.4,2.7,3.4,7.9
2011,29,UTA,Gordon Hayward,20,72,17,1218,4.2,8.7,0.48,1.0,2.2,0.47,3.2,6.5,0.49,2.0,2.9,0.71,1.2,2.9,4.1,2.4,0.9,0.6,2.1,3.1,11.5
2011,29,UTA,Ronnie Price,27,59,0,717,3.7,10.5,0.35,1.0,3.5,0.29,2.7,7.1,0.38,1.5,2.0,0.74,1.1,2.0,3.1,2.8,2.1,0.3,2.8,5.3,9.9
2011,29,UTA,Francisco Elson,34,62,1,610,3.2,6.7,0.48,0.0,0.0,,3.2,6.7,0.48,1.5,1.8,0.84,2.1,4.7,6.8,1.9,1.2,0.8,1.9,5.0,7.9
2011,29,UTA,Devin Harris,27,17,16,530,5.6,13.7,0.41,1.7,4.8,0.36,3.9,8.9,0.44,5.2,6.5,0.81,0.4,2.3,2.7,6.2,0.9,0.1,3.3,2.2,18.2
2011,29,UTA,Jeremy Evans,23,49,3,463,5.9,8.9,0.66,0.0,0.1,0.0,5.9,8.9,0.67,2.0,2.9,0.7,2.8,4.7,7.5,1.9,1.3,1.3,1.5,3.9,13.8
2011,29,UTA,Kyrylo Fesenko,24,53,1,456,3.5,7.9,0.44,0.0,0.1,0.0,3.5,7.8,0.44,1.4,3.6,0.39,2.7,5.8,8.5,1.4,0.3,1.3,2.0,7.1,8.4
2011,29,UTA,Derrick Favors,19,22,4,444,6.0,11.4,0.53,0.0,0.0,,6.0,11.4,0.53,2.6,4.6,0.56,3.6,5.7,9.3,1.5,0.9,2.2,1.7,5.1,14.6
2011,29,UTA,Mehmet Okur,31,13,0,168,4.7,13.3,0.36,1.1,3.4,0.31,3.6,9.9,0.37,3.2,4.3,0.75,1.9,4.5,6.4,4.1,0.9,0.9,1.5,3.9,13.7
2011,29,UTA,Kyle Weaver,24,5,0,69,4.7,13.0,0.36,1.6,3.7,0.43,3.1,9.4,0.33,3.7,4.2,0.88,1.0,4.2,5.2,3.7,1.0,1.0,3.7,1.6,14.6
2011,29,UTA,Marcus Cousin,24,4,0,18,4.0,6.0,0.67,0.0,0.0,,4.0,6.0,0.67,0.0,0.0,,0.0,6.0,6.0,0.0,0.0,2.0,2.0,2.0,8.0
