Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2011,15,MEM,Memphis Grizzlies,Mike Conley,23,81,81,2872,5.3,11.9,0.44,1.0,2.7,0.37,4.3,9.2,0.47,2.3,3.1,0.73,0.4,2.7,3.1,6.6,1.8,0.2,2.2,2.3,13.9,585
2011,15,MEM,Memphis Grizzlies,Zach Randolph,29,75,74,2724,7.9,15.7,0.5,0.1,0.6,0.19,7.8,15.1,0.52,4.0,5.2,0.76,4.3,7.8,12.1,2.2,0.8,0.3,2.0,2.3,19.9,2395
2011,15,MEM,Memphis Grizzlies,Marc Gasol,26,81,81,2586,5.1,9.6,0.53,0.0,0.1,0.43,5.0,9.5,0.53,3.1,4.1,0.75,2.1,5.8,7.9,2.8,1.0,1.9,2.0,3.7,13.2,1007
2011,15,MEM,Memphis Grizzlies,Rudy Gay,24,54,54,2152,6.8,14.5,0.47,1.0,2.4,0.4,5.9,12.1,0.49,3.2,4.0,0.8,1.4,4.2,5.6,2.6,1.5,1.0,2.3,2.2,17.9,1011
2011,15,MEM,Memphis Grizzlies,O.J. Mayo,23,71,17,1869,5.9,14.4,0.41,1.8,5.1,0.36,4.0,9.3,0.43,1.9,2.5,0.76,0.7,2.6,3.3,2.8,1.4,0.5,1.9,2.4,15.5,1886
2011,15,MEM,Memphis Grizzlies,Darrell Arthur,22,80,9,1609,6.9,14.0,0.5,0.0,0.1,0.0,6.9,13.8,0.5,2.4,3.0,0.81,2.6,5.1,7.7,1.2,1.2,1.4,2.0,5.1,16.3,112
2011,15,MEM,Memphis Grizzlies,Sam Young,25,78,46,1577,5.3,11.3,0.47,0.4,1.1,0.34,4.9,10.1,0.49,2.0,2.6,0.77,0.9,3.4,4.3,1.6,1.6,0.5,1.4,2.7,13.1,3261
2011,15,MEM,Memphis Grizzlies,Tony Allen,29,72,31,1494,6.0,11.9,0.51,0.1,0.6,0.17,6.0,11.3,0.53,3.3,4.4,0.75,1.7,3.0,4.7,2.5,3.1,1.1,2.1,3.9,15.5,55
2011,15,MEM,Memphis Grizzlies,Greivis Vasquez,24,70,1,860,4.0,9.8,0.41,1.0,3.6,0.29,2.9,6.2,0.48,1.4,1.8,0.77,0.5,2.6,3.1,6.3,0.9,0.2,2.9,3.5,10.4,2960
2011,15,MEM,Memphis Grizzlies,Shane Battier,32,23,0,557,2.8,6.5,0.43,0.9,2.7,0.33,1.9,3.8,0.49,1.0,1.1,0.88,2.1,3.9,5.9,2.1,1.0,0.6,1.0,2.0,7.4,189
2011,15,MEM,Memphis Grizzlies,Xavier Henry,19,38,16,527,4.4,10.9,0.41,0.1,1.2,0.12,4.3,9.8,0.44,2.3,3.6,0.64,0.6,1.9,2.5,1.2,0.8,0.2,0.9,3.3,11.3,1262
2011,15,MEM,Memphis Grizzlies,Hasheem Thabeet,23,45,0,369,1.7,3.8,0.44,0.0,0.0,,1.7,3.8,0.44,1.9,3.4,0.54,2.3,5.0,7.3,0.4,0.9,1.5,1.7,7.1,5.2,2834
2011,15,MEM,Memphis Grizzlies,Hamed Haddadi,25,31,0,168,6.4,12.4,0.52,0.0,0.2,0.0,6.4,12.2,0.53,3.2,4.9,0.65,5.1,9.4,14.6,1.1,0.4,2.8,2.4,6.2,16.1,1143
2011,15,MEM,Memphis Grizzlies,Leon Powe,27,16,0,141,7.7,15.3,0.5,0.0,0.5,0.0,7.7,14.8,0.52,7.1,11.7,0.61,2.0,4.3,6.4,1.3,0.8,0.3,1.8,6.1,22.5,2347
2011,15,MEM,Memphis Grizzlies,Jason Williams,35,11,0,124,2.6,8.4,0.31,0.9,4.4,0.2,1.7,4.1,0.43,0.0,0.0,,0.0,2.3,2.3,8.1,0.9,0.3,2.0,0.6,6.1,3144
2011,15,MEM,Memphis Grizzlies,Ish Smith,22,15,0,113,3.5,10.2,0.34,0.0,0.6,0.0,3.5,9.6,0.37,1.6,3.5,0.46,0.3,1.3,1.6,4.8,1.6,0.0,2.5,3.5,8.6,2678
2011,15,MEM,Memphis Grizzlies,Acie Law,26,11,0,94,1.1,7.3,0.16,0.0,2.3,0.0,1.1,5.0,0.23,2.3,3.8,0.6,1.1,3.1,4.2,5.4,1.5,0.0,3.8,3.8,4.6,1703
2011,15,MEM,Memphis Grizzlies,DeMarre Carroll,24,7,0,39,3.7,8.3,0.44,0.0,0.0,,3.7,8.3,0.44,1.8,1.8,1.0,1.8,5.5,7.4,1.8,0.9,0.9,0.0,4.6,9.2,481
2011,15,MEM,Memphis Grizzlies,Rodney Carney,26,2,0,5,7.2,21.6,0.33,0.0,7.2,0.0,7.2,14.4,0.5,0.0,0.0,,7.2,0.0,7.2,0.0,7.2,0.0,0.0,0.0,14.4,473
