PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
LeBron James,31.0,76.0,2709.0,0.52,0.573,0.308,0.551,0.731,0.588,0.34700000000000003,0.19899999999999998,115.0,117.0,87.0,110.0,97.0,109.0,126.0,70.0,138.0,153.4
Kevin Love,27.0,77.0,2424.0,0.419,0.467,0.36,0.499,0.8220000000000001,0.5529999999999999,0.321,0.449,93.0,95.0,102.0,99.0,109.0,102.0,116.0,158.0,-5.9,26.9
Kyrie Irving,23.0,53.0,1667.0,0.44799999999999995,0.502,0.321,0.496,0.885,0.54,0.217,0.298,99.0,102.0,91.0,99.0,117.0,100.0,79.0,105.0,-11.4,-1.4
J.R. Smith,30.0,77.0,2362.0,0.415,0.43799999999999994,0.4,0.535,0.634,0.542,0.084,0.6,92.0,89.0,113.0,107.0,84.0,100.0,30.0,211.0,55.8,1.1
Tristan Thompson,24.0,82.0,2269.0,0.588,0.588,,0.588,0.616,0.611,0.5760000000000001,0.0,130.0,120.0,,117.0,81.0,113.0,209.0,,71.9,73.1
Matthew Dellavedova,25.0,76.0,1867.0,0.405,0.401,0.41,0.501,0.8640000000000001,0.527,0.129,0.46799999999999997,90.0,82.0,116.0,100.0,114.0,97.0,47.0,164.0,-1.5,-15.6
Timofey Mozgov,29.0,76.0,1326.0,0.5660000000000001,0.574,0.14300000000000002,0.5670000000000001,0.716,0.593,0.265,0.019,125.0,117.0,40.0,113.0,95.0,109.0,96.0,7.0,46.2,41.2
Richard Jefferson,35.0,74.0,1326.0,0.45799999999999996,0.5539999999999999,0.382,0.564,0.667,0.585,0.27899999999999997,0.5539999999999999,101.0,113.0,108.0,112.0,88.0,108.0,101.0,195.0,38.4,30.8
Mo Williams,33.0,41.0,748.0,0.43700000000000006,0.48,0.353,0.49700000000000005,0.905,0.527,0.139,0.33799999999999997,97.0,98.0,100.0,99.0,120.0,97.0,50.0,119.0,-3.5,-8.9
Iman Shumpert,25.0,54.0,1316.0,0.374,0.447,0.294,0.444,0.784,0.475,0.16699999999999998,0.479,83.0,91.0,83.0,88.0,104.0,88.0,61.0,168.0,-35.5,-43.4
Channing Frye,32.0,26.0,446.0,0.441,0.596,0.377,0.575,0.7859999999999999,0.586,0.087,0.708,98.0,121.0,107.0,114.0,104.0,108.0,31.0,249.0,23.2,15.1
James Jones,35.0,48.0,463.0,0.408,0.447,0.39399999999999996,0.5529999999999999,0.8079999999999999,0.58,0.183,0.732,90.0,91.0,111.0,110.0,107.0,107.0,66.0,257.0,14.3,11.9
Jared Cunningham,24.0,40.0,355.0,0.35200000000000004,0.373,0.312,0.40700000000000003,0.625,0.46399999999999997,0.527,0.35200000000000004,78.0,76.0,88.0,81.0,83.0,86.0,191.0,123.0,-17.5,-17.4
Anderson Varejão,33.0,31.0,310.0,0.42100000000000004,0.42700000000000005,0.0,0.42100000000000004,0.762,0.469,0.276,0.013000000000000001,93.0,87.0,,84.0,101.0,87.0,100.0,5.0,-12.4,-12.3
Jordan McRae,24.0,15.0,113.0,0.442,0.39,0.636,0.51,0.6920000000000001,0.537,0.25,0.21100000000000002,98.0,79.0,180.0,101.0,91.0,99.0,91.0,74.0,0.7,-0.5
Sasha Kaun,30.0,25.0,95.0,0.529,0.529,,0.529,0.455,0.527,0.647,0.0,117.0,108.0,,105.0,60.0,97.0,234.0,,0.9,-0.6
Dahntay Jones,35.0,1.0,42.0,0.429,0.41700000000000004,0.5,0.46399999999999997,,0.46399999999999997,0.0,0.14300000000000002,95.0,85.0,141.0,92.0,,86.0,,50.0,-1.1,-2.2
Joe Harris,24.0,5.0,15.0,0.25,,0.25,0.375,,0.375,0.0,1.0,55.0,,71.0,75.0,,69.0,,351.0,-1.0,-1.3
Team,,,,0.46299999999999997,0.517,0.361,0.526,0.7509999999999999,0.56,0.259,0.349,102.0,105.0,102.0,105.0,99.0,103.0,94.0,122.0,305.7,265.0
League Average,,,,0.452,0.491,0.354,0.502,0.757,0.541,0.276,0.285,,,,,,,,,,
