PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Paul George,25.0,81.0,2819.0,0.41700000000000004,0.447,0.371,0.49,0.86,0.557,0.364,0.391,92.0,91.0,105.0,98.0,114.0,103.0,132.0,137.0,-36.2,54.1
Monta Ellis,30.0,81.0,2734.0,0.42700000000000005,0.47200000000000003,0.308,0.47,0.7859999999999999,0.504,0.20199999999999999,0.276,94.0,96.0,87.0,93.0,104.0,93.0,73.0,97.0,-67.1,-82.3
George Hill,29.0,74.0,2524.0,0.441,0.466,0.408,0.528,0.76,0.555,0.203,0.425,98.0,95.0,115.0,105.0,100.0,103.0,73.0,149.0,37.3,22.6
C.J. Miles,28.0,64.0,1464.0,0.408,0.474,0.36700000000000005,0.52,0.75,0.547,0.196,0.61,90.0,96.0,104.0,104.0,99.0,101.0,71.0,214.0,22.8,7.7
Ian Mahinmi,29.0,71.0,1816.0,0.589,0.589,,0.589,0.5870000000000001,0.603,0.502,0.0,130.0,120.0,,117.0,78.0,111.0,182.0,,77.8,67.9
Jordan Hill,28.0,73.0,1513.0,0.506,0.507,0.0,0.506,0.7120000000000001,0.534,0.228,0.002,112.0,103.0,,101.0,94.0,99.0,82.0,1.0,4.3,-8.8
Myles Turner,19.0,60.0,1367.0,0.498,0.506,0.214,0.501,0.727,0.531,0.228,0.026000000000000002,110.0,103.0,61.0,100.0,96.0,98.0,83.0,9.0,-1.6,-12.3
Rodney Stuckey,29.0,58.0,1275.0,0.413,0.45299999999999996,0.24100000000000002,0.436,0.8290000000000001,0.504,0.35700000000000004,0.187,91.0,92.0,68.0,87.0,110.0,93.0,129.0,66.0,-59.2,-37.8
Lavoy Allen,26.0,79.0,1599.0,0.516,0.516,,0.516,0.63,0.532,0.19699999999999998,0.0,114.0,105.0,,103.0,83.0,98.0,71.0,,10.2,-7.3
Solomon Hill,24.0,59.0,866.0,0.447,0.515,0.324,0.505,0.857,0.5429999999999999,0.20199999999999999,0.35600000000000004,99.0,105.0,92.0,100.0,113.0,100.0,73.0,125.0,1.0,0.8
Chase Budinger,27.0,49.0,729.0,0.41700000000000004,0.488,0.29,0.469,0.708,0.502,0.247,0.35600000000000004,92.0,99.0,82.0,93.0,94.0,93.0,90.0,125.0,-13.0,-16.9
Glenn Robinson III,22.0,45.0,508.0,0.43,0.447,0.37799999999999995,0.47700000000000004,0.6920000000000001,0.508,0.258,0.245,95.0,91.0,107.0,95.0,91.0,94.0,94.0,86.0,-7.8,-11.0
Joe Young,23.0,41.0,384.0,0.36700000000000005,0.423,0.217,0.396,0.8,0.428,0.14800000000000002,0.272,81.0,86.0,61.0,79.0,106.0,79.0,54.0,96.0,-35.8,-40.8
Ty Lawson,28.0,13.0,235.0,0.418,0.434,0.35700000000000004,0.455,0.5,0.46,0.09,0.209,92.0,88.0,101.0,91.0,66.0,85.0,32.0,73.0,-6.3,-11.4
Shayne Whittington,24.0,7.0,41.0,0.455,0.556,0.0,0.455,0.5,0.46299999999999997,0.182,0.182,101.0,113.0,,90.0,66.0,86.0,66.0,64.0,-1.1,-1.9
Rakeem Christmas,24.0,1.0,6.0,1.0,1.0,,1.0,,1.0,0.0,0.0,221.0,204.0,,199.0,,185.0,,,2.0,1.8
Team,,,,0.451,0.48700000000000004,0.353,0.499,0.7659999999999999,0.5379999999999999,0.27,0.26899999999999996,100.0,99.0,100.0,99.0,101.0,99.0,98.0,94.0,-53.4,-47.2
League Average,,,,0.452,0.491,0.354,0.502,0.757,0.541,0.276,0.285,,,,,,,,,,
