PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
DeMar DeRozan,26.0,78.0,2804.0,0.446,0.45799999999999996,0.33799999999999997,0.46299999999999997,0.85,0.55,0.474,0.10099999999999999,99.0,93.0,96.0,92.0,112.0,102.0,172.0,35.0,-108.8,28.5
Kyle Lowry,29.0,77.0,2851.0,0.42700000000000005,0.461,0.38799999999999996,0.516,0.8109999999999999,0.578,0.41,0.457,95.0,94.0,110.0,103.0,107.0,107.0,148.0,160.0,32.0,103.4
Jonas Valančiūnas,23.0,60.0,1557.0,0.565,0.565,,0.565,0.7609999999999999,0.61,0.397,0.0,125.0,115.0,,113.0,101.0,113.0,144.0,,67.3,86.4
Terrence Ross,24.0,73.0,1747.0,0.431,0.484,0.386,0.536,0.79,0.551,0.099,0.541,95.0,99.0,109.0,107.0,104.0,102.0,36.0,190.0,41.9,12.9
Cory Joseph,24.0,80.0,2046.0,0.439,0.478,0.273,0.465,0.764,0.512,0.297,0.188,97.0,97.0,77.0,93.0,101.0,95.0,108.0,66.0,-43.9,-39.1
Luis Scola,35.0,76.0,1636.0,0.45,0.467,0.40399999999999997,0.504,0.726,0.523,0.141,0.26899999999999996,99.0,95.0,114.0,100.0,96.0,97.0,51.0,95.0,2.0,-23.3
Patrick Patterson,26.0,79.0,2020.0,0.414,0.49,0.36200000000000004,0.521,0.853,0.534,0.069,0.594,92.0,100.0,102.0,104.0,113.0,99.0,25.0,209.0,18.5,-6.8
Bismack Biyombo,23.0,82.0,1808.0,0.542,0.544,0.0,0.542,0.628,0.586,0.785,0.004,120.0,111.0,,108.0,83.0,108.0,284.0,1.0,22.6,34.6
James Johnson,28.0,57.0,926.0,0.475,0.54,0.303,0.517,0.574,0.532,0.28300000000000003,0.275,105.0,110.0,86.0,103.0,76.0,98.0,103.0,97.0,6.8,-5.2
DeMarre Carroll,29.0,26.0,786.0,0.389,0.38799999999999996,0.39,0.474,0.6,0.49,0.185,0.43700000000000006,86.0,79.0,110.0,94.0,79.0,90.0,67.0,153.0,-15.3,-30.1
Norman Powell,22.0,49.0,725.0,0.424,0.436,0.405,0.502,0.8109999999999999,0.541,0.231,0.389,94.0,89.0,114.0,100.0,107.0,100.0,84.0,136.0,-0.1,-0.1
Delon Wright,23.0,27.0,229.0,0.45,0.46299999999999997,0.385,0.48100000000000004,0.743,0.54,0.43799999999999994,0.163,100.0,94.0,109.0,96.0,98.0,100.0,158.0,57.0,-3.4,-0.3
Jason Thompson,29.0,19.0,292.0,0.485,0.529,0.33299999999999996,0.523,0.818,0.575,0.33299999999999996,0.22699999999999998,107.0,108.0,94.0,104.0,108.0,106.0,121.0,80.0,2.7,5.1
Lucas Nogueira,23.0,29.0,225.0,0.636,0.6579999999999999,0.33299999999999996,0.648,0.5329999999999999,0.642,0.341,0.068,141.0,134.0,94.0,129.0,70.0,119.0,123.0,24.0,12.8,10.2
Anthony Bennett,22.0,19.0,84.0,0.29600000000000004,0.385,0.214,0.35200000000000004,0.9,0.446,0.37,0.518,66.0,78.0,61.0,70.0,119.0,82.0,134.0,182.0,-8.1,-6.0
Bruno Caboclo,20.0,6.0,43.0,0.083,0.0,0.14300000000000002,0.125,,0.125,0.0,0.583,18.0,,40.0,25.0,,23.0,,205.0,-9.1,-10.0
Team,,,,0.45,0.483,0.37,0.504,0.777,0.551,0.32799999999999996,0.28800000000000003,100.0,98.0,105.0,100.0,103.0,102.0,119.0,101.0,15.2,155.1
League Average,,,,0.452,0.491,0.354,0.502,0.757,0.541,0.276,0.285,,,,,,,,,,
