PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Jordan Clarkson,23.0,79.0,2552.0,0.433,0.46799999999999997,0.34700000000000003,0.483,0.804,0.516,0.18600000000000003,0.29100000000000004,96.0,95.0,98.0,96.0,106.0,95.0,67.0,102.0,-42.5,-60.7
Kobe Bryant,37.0,66.0,1863.0,0.358,0.41,0.285,0.41700000000000004,0.826,0.469,0.253,0.42,79.0,83.0,81.0,83.0,109.0,87.0,91.0,147.0,-189.5,-177.6
D'Angelo Russell,19.0,80.0,2259.0,0.41,0.447,0.35100000000000003,0.478,0.737,0.507,0.19899999999999998,0.387,91.0,91.0,99.0,95.0,97.0,94.0,72.0,136.0,-46.8,-71.3
Lou Williams,29.0,67.0,1907.0,0.408,0.46399999999999997,0.344,0.488,0.83,0.584,0.612,0.462,90.0,94.0,97.0,97.0,110.0,108.0,221.0,162.0,-20.4,75.9
Julius Randle,21.0,81.0,2286.0,0.429,0.435,0.278,0.435,0.715,0.48200000000000004,0.32299999999999995,0.043,95.0,89.0,79.0,87.0,94.0,89.0,117.0,15.0,-113.1,-113.4
Roy Hibbert,29.0,81.0,1878.0,0.44299999999999995,0.445,0.0,0.44299999999999995,0.807,0.506,0.353,0.005,98.0,91.0,,88.0,107.0,94.0,128.0,2.0,-49.0,-32.9
Brandon Bass,30.0,66.0,1342.0,0.5489999999999999,0.552,0.0,0.5489999999999999,0.845,0.619,0.467,0.006,121.0,112.0,,109.0,112.0,114.0,169.0,2.0,29.4,59.4
Nick Young,30.0,54.0,1033.0,0.33899999999999997,0.363,0.325,0.442,0.8290000000000001,0.483,0.204,0.637,75.0,74.0,92.0,88.0,110.0,89.0,74.0,224.0,-44.8,-46.9
Larry Nance,23.0,63.0,1266.0,0.527,0.541,0.1,0.528,0.6809999999999999,0.544,0.157,0.033,116.0,110.0,28.0,105.0,90.0,101.0,57.0,12.0,15.5,1.9
Marcelo Huertas,32.0,53.0,869.0,0.42200000000000004,0.479,0.262,0.457,0.9309999999999999,0.488,0.126,0.265,93.0,98.0,74.0,91.0,123.0,90.0,46.0,93.0,-21.1,-25.8
Metta World Peace,36.0,35.0,590.0,0.311,0.312,0.309,0.384,0.7020000000000001,0.435,0.322,0.475,69.0,63.0,88.0,76.0,93.0,80.0,117.0,167.0,-41.9,-42.7
Ryan Kelly,24.0,36.0,470.0,0.369,0.446,0.135,0.386,0.685,0.44,0.36200000000000004,0.248,82.0,91.0,38.0,77.0,91.0,81.0,131.0,87.0,-34.7,-35.0
Tarik Black,24.0,39.0,496.0,0.5479999999999999,0.5479999999999999,,0.5479999999999999,0.42200000000000004,0.537,0.433,0.0,121.0,112.0,,109.0,56.0,99.0,157.0,,9.5,-1.0
Anthony Brown,23.0,29.0,599.0,0.309,0.33899999999999997,0.28600000000000003,0.389,0.85,0.42700000000000005,0.159,0.556,68.0,69.0,81.0,77.0,112.0,79.0,57.0,195.0,-28.6,-30.9
Robert Sacre,26.0,25.0,320.0,0.413,0.413,,0.413,0.6579999999999999,0.474,0.507,0.0,91.0,84.0,,82.0,87.0,88.0,183.0,,-13.4,-12.3
Team,,,,0.414,0.45399999999999996,0.317,0.46,0.7809999999999999,0.509,0.292,0.29,92.0,92.0,90.0,92.0,103.0,94.0,106.0,102.0,-591.6,-513.4
League Average,,,,0.452,0.491,0.354,0.502,0.757,0.541,0.276,0.285,,,,,,,,,,
