Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,30,1664,WSB,Washington Bullets,Mitch Kupchak,"May 24, 1954",25.0,NBA,PF,40.0,,451.0,5.3,12.8,0.42,0.0,0.2,0.0,5.3,12.6,0.42,4.2,6.0,0.69,2.6,5.8,8.4,1.3,0.6,0.6,3.2,3.9,14.8
1981,30,1664,WSB,Washington Bullets,Mitch Kupchak,"May 24, 1954",26.0,NBA,PF,82.0,,1934.0,7.3,13.9,0.52,0.0,0.0,0.0,7.3,13.9,0.52,4.5,6.3,0.71,3.7,6.9,10.6,1.2,0.7,0.5,3.0,3.6,19.1
1982,14,1664,LAL,Los Angeles Lakers,Mitch Kupchak,"May 24, 1954",27.0,NBA,PF,26.0,26.0,821.0,6.7,11.7,0.57,0.0,0.0,,6.7,11.7,0.57,2.9,4.3,0.66,2.8,6.4,9.2,1.4,0.5,0.4,1.9,3.5,16.3
1984,14,1664,LAL,Los Angeles Lakers,Mitch Kupchak,"May 24, 1954",29.0,NBA,PF,34.0,3.0,324.0,4.6,12.0,0.38,0.0,0.1,0.0,4.6,11.9,0.38,2.4,3.8,0.65,3.9,5.8,9.7,0.8,0.4,0.7,2.4,5.1,11.6
1985,14,1664,LAL,Los Angeles Lakers,Mitch Kupchak,"May 24, 1954",30.0,NBA,PF,58.0,3.0,716.0,6.2,12.3,0.5,0.0,0.0,,6.2,12.3,0.5,3.0,4.6,0.66,3.4,5.8,9.3,1.1,1.0,1.0,2.4,5.2,15.4
1986,14,1664,LAL,Los Angeles Lakers,Mitch Kupchak,"May 24, 1954",31.0,NBA,PF,55.0,0.0,783.0,5.7,11.8,0.48,0.0,0.0,0.0,5.7,11.8,0.48,3.9,5.1,0.75,3.2,5.6,8.8,0.8,0.6,0.3,2.9,4.7,15.3
