Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1985,6.0,82,CLE,Cleveland Cavaliers,26.0,NBA,SF,36.0,7.0,520.0,5.8,13.5,0.43,0.1,0.1,0.5,5.7,13.4,0.43,2.8,3.5,0.82,2.7,3.4,6.1,2.4,0.6,0.5,2.4,2.8,14.5
1986,31.0,82,TOT,Total After Trade,27.0,NBA,SF,77.0,30.0,1676.0,6.7,13.5,0.49,0.0,0.2,0.22,6.6,13.3,0.5,1.8,2.7,0.67,2.8,3.1,5.9,3.1,1.2,0.1,1.8,2.7,15.2
1986,6.0,82,CLE,Cleveland Cavaliers,27.0,NBA,SF,17.0,3.0,207.0,6.4,12.9,0.5,0.0,0.2,0.0,6.4,12.7,0.51,2.1,2.8,0.75,0.9,3.7,4.5,1.4,0.2,0.0,1.0,3.5,15.0
1986,12.0,82,IND,Indiana Pacers,27.0,NBA,SF,60.0,27.0,1469.0,6.7,13.6,0.49,0.0,0.2,0.25,6.6,13.4,0.5,1.8,2.7,0.66,3.1,3.0,6.1,3.3,1.3,0.1,1.9,2.6,15.2
1987,12.0,82,IND,Indiana Pacers,28.0,NBA,SF,63.0,0.0,721.0,6.9,14.7,0.47,0.0,0.2,0.0,6.9,14.4,0.48,4.2,5.4,0.79,3.6,3.9,7.5,2.7,1.5,0.1,2.7,3.2,18.1
1988,12.0,82,IND,Indiana Pacers,29.0,NBA,SF,74.0,1.0,1097.0,7.1,14.3,0.5,0.0,0.1,0.0,7.1,14.2,0.5,3.5,4.6,0.77,2.9,4.2,7.1,2.6,1.3,0.2,2.4,3.2,17.8
1989,23.0,82,PHI,Philadelphia 76Ers,30.0,NBA,SF,82.0,12.0,2618.0,7.8,15.8,0.49,0.0,0.2,0.18,7.8,15.7,0.49,2.7,3.1,0.86,2.3,3.3,5.6,1.9,1.0,0.3,1.7,2.3,18.3
1990,23.0,82,PHI,Philadelphia 76Ers,31.0,NBA,SF,78.0,3.0,2089.0,6.5,14.5,0.45,0.1,0.4,0.14,6.5,14.1,0.46,2.8,3.4,0.84,1.4,3.7,5.1,2.5,1.2,0.2,1.3,2.5,16.0
1991,23.0,82,PHI,Philadelphia 76Ers,32.0,NBA,SF,82.0,13.0,2340.0,7.9,16.2,0.48,0.1,0.7,0.21,7.7,15.6,0.5,2.5,3.0,0.83,1.6,4.1,5.6,1.8,1.0,0.2,1.5,2.5,18.4
1992,23.0,82,PHI,Philadelphia 76Ers,33.0,NBA,SF,82.0,11.0,2432.0,6.9,14.9,0.46,0.6,1.9,0.33,6.3,13.0,0.48,2.1,2.4,0.88,1.4,2.7,4.1,2.0,1.3,0.2,1.6,1.9,16.6
1993,23.0,82,PHI,Philadelphia 76Ers,34.0,NBA,SF,69.0,0.0,1263.0,6.4,15.5,0.41,1.1,3.4,0.32,5.3,12.1,0.44,2.1,2.5,0.81,1.8,3.5,5.2,2.7,0.9,0.1,1.8,2.1,16.0
1994,31.0,82,TOT,Total After Trade,35.0,NBA,SF,21.0,2.0,356.0,3.5,8.7,0.41,0.7,2.6,0.27,2.8,6.1,0.47,1.9,2.3,0.83,1.6,3.7,5.4,1.7,0.8,0.3,1.0,1.6,9.7
1994,3.0,82,NJN,New Jersey Nets,35.0,NBA,SF,11.0,2.0,176.0,3.1,8.8,0.35,0.8,2.5,0.33,2.3,6.3,0.36,2.0,2.5,0.83,1.6,3.7,5.3,1.2,1.0,0.4,0.2,1.8,9.0
1994,,82,WSB,None,35.0,NBA,SF,10.0,0.0,180.0,4.0,8.6,0.46,0.6,2.8,0.21,3.4,5.8,0.59,1.8,2.2,0.82,1.6,3.8,5.4,2.2,0.6,0.2,1.8,1.4,10.4
