Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
1980,10,1784,GSW,Golden State Warriors,John Lucas,"October 31, 1953",26.0,NBA,PG,80.0,,2763.0,388.0,830.0,0.47,12.0,42.0,0.29,376.0,788.0,0.48,0.48,222.0,289.0,0.77,61.0,159.0,220.0,602.0,138.0,3.0,184.0,196.0,1010.0,0.0
1981,10,1784,GSW,Golden State Warriors,John Lucas,"October 31, 1953",27.0,NBA,PG,66.0,,1919.0,222.0,506.0,0.44,4.0,24.0,0.17,218.0,482.0,0.45,0.44,107.0,145.0,0.74,34.0,120.0,154.0,464.0,83.0,2.0,185.0,140.0,555.0,0.0
1982,30,1784,WSB,Washington Bullets,John Lucas,"October 31, 1953",28.0,NBA,PG,79.0,53.0,1940.0,263.0,618.0,0.43,2.0,22.0,0.09,261.0,596.0,0.44,0.43,138.0,176.0,0.78,40.0,126.0,166.0,551.0,95.0,6.0,156.0,105.0,666.0,0.0
1983,30,1784,WSB,Washington Bullets,John Lucas,"October 31, 1953",29.0,NBA,PG,35.0,0.0,386.0,62.0,131.0,0.47,0.0,5.0,0.0,62.0,126.0,0.49,0.47,21.0,42.0,0.5,8.0,21.0,29.0,102.0,25.0,1.0,47.0,18.0,145.0,0.0
1984,27,1784,SAS,San Antonio Spurs,John Lucas,"October 31, 1953",30.0,NBA,PG,63.0,39.0,1807.0,275.0,595.0,0.46,19.0,69.0,0.28,256.0,526.0,0.49,0.48,120.0,157.0,0.76,23.0,157.0,180.0,673.0,92.0,5.0,147.0,123.0,689.0,1.0
1985,11,1784,HOU,Houston Rockets,John Lucas,"October 31, 1953",31.0,NBA,PG,47.0,21.0,1158.0,206.0,446.0,0.46,21.0,66.0,0.32,185.0,380.0,0.49,0.48,103.0,129.0,0.8,21.0,64.0,85.0,318.0,62.0,2.0,102.0,78.0,536.0,0.0
1986,11,1784,HOU,Houston Rockets,John Lucas,"October 31, 1953",32.0,NBA,PG,65.0,65.0,2120.0,365.0,818.0,0.45,45.0,146.0,0.31,320.0,672.0,0.48,0.47,231.0,298.0,0.78,33.0,110.0,143.0,571.0,77.0,5.0,149.0,124.0,1006.0,0.0
1987,17,1784,MIL,Milwaukee Bucks,John Lucas,"October 31, 1953",33.0,NBA,PG,43.0,40.0,1358.0,285.0,624.0,0.46,46.0,126.0,0.36,239.0,498.0,0.48,0.49,137.0,174.0,0.79,29.0,96.0,125.0,290.0,71.0,6.0,89.0,82.0,753.0,0.0
1988,17,1784,MIL,Milwaukee Bucks,John Lucas,"October 31, 1953",34.0,NBA,PG,81.0,22.0,1766.0,281.0,631.0,0.44,51.0,151.0,0.34,230.0,480.0,0.48,0.49,130.0,162.0,0.8,29.0,130.0,159.0,392.0,88.0,3.0,125.0,102.0,743.0,0.0
1989,21,1784,SEA,Seattle Supersonics,John Lucas,"October 31, 1953",35.0,NBA,PG,74.0,8.0,842.0,119.0,299.0,0.4,18.0,68.0,0.26,101.0,231.0,0.44,0.43,54.0,77.0,0.7,22.0,57.0,79.0,260.0,60.0,1.0,66.0,53.0,310.0,0.0
1990,11,1784,HOU,Houston Rockets,John Lucas,"October 31, 1953",36.0,NBA,PG,49.0,18.0,938.0,109.0,291.0,0.38,26.0,87.0,0.3,83.0,204.0,0.41,0.42,42.0,55.0,0.76,19.0,71.0,90.0,238.0,45.0,2.0,85.0,59.0,286.0,0.0
