SEASON,TEAM ID,TEAM,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2008,10,GSW,Golden State Warriors,82,19780,41.8,90.9,0.46,9.3,26.8,0.35,32.4,64.1,0.51,18.9,25.1,0.75,12.8,30.6,43.5,22.5,9.1,4.6,13.3,23.0,111.8
2008,8,DEN,Denver Nuggets,82,19855,40.1,85.3,0.47,6.9,19.4,0.36,33.2,65.8,0.5,22.9,30.5,0.75,11.1,32.7,43.8,24.5,9.1,6.7,14.6,21.0,110.0
2008,24,PHO,Phoenix Suns,82,19780,42.6,85.1,0.5,8.7,22.1,0.39,33.9,63.0,0.54,19.4,24.8,0.78,9.0,33.7,42.7,27.5,6.7,6.5,14.9,20.5,113.3
2008,14,LAL,Los Angeles Lakers,82,19780,41.2,86.5,0.48,8.4,22.2,0.38,32.8,64.3,0.51,22.2,28.8,0.77,11.4,34.6,45.9,25.4,8.3,5.6,14.7,21.5,113.0
2008,29,UTA,Utah Jazz,82,19705,42.9,86.1,0.5,5.3,14.3,0.37,37.5,71.8,0.52,22.8,30.0,0.76,12.3,31.5,43.8,28.3,9.4,4.6,15.7,25.7,113.8
2008,22,ORL,Orlando Magic,82,19780,39.7,83.8,0.47,10.4,27.0,0.39,29.3,56.8,0.52,21.4,29.7,0.72,10.0,34.8,44.8,22.2,6.8,4.3,15.2,21.9,111.3
2008,12,IND,Indiana Pacers,82,19755,38.6,87.0,0.44,9.4,25.1,0.37,29.2,61.8,0.47,19.5,25.4,0.77,11.2,32.7,44.0,23.2,7.7,5.1,15.4,23.9,106.0
2008,26,SAC,Sacramento Kings,82,19830,38.9,83.8,0.46,6.5,17.5,0.37,32.4,66.4,0.49,23.2,29.0,0.8,10.6,31.4,42.0,20.0,8.3,4.3,16.8,23.5,107.5
2008,19,NOH,New Orleans Hornets,82,19805,42.7,91.6,0.47,8.5,21.9,0.39,34.2,69.8,0.49,17.7,23.0,0.77,12.6,33.6,46.3,24.1,8.6,4.3,13.1,20.6,111.5
2008,15,MEM,Memphis Grizzlies,82,19805,38.9,85.7,0.45,7.9,22.6,0.35,31.0,63.0,0.49,19.3,26.7,0.72,10.8,32.6,43.4,20.0,6.4,4.9,15.9,20.2,105.0
2008,2,BOS,Boston Celtics,82,19755,39.9,84.0,0.48,8.0,20.9,0.38,31.9,63.1,0.51,22.4,29.1,0.77,11.1,34.9,46.0,24.5,9.3,5.1,16.6,24.9,110.2
