Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2011,10,2936,GSW,Golden State Warriors,Ekpe Udoh,"May 20, 1987",23.0,NBA,C,58.0,18.0,1030.0,4.8,10.9,0.44,0.0,0.0,,4.8,10.9,0.44,2.1,3.1,0.66,3.9,5.0,8.9,2.0,1.1,4.2,2.4,7.1,11.6,,98.0,110.0
2012,31,2936,TOT,Total After Trade,Ekpe Udoh,"May 20, 1987",24.0,NBA,C,61.0,11.0,1290.0,5.1,11.8,0.43,0.0,0.1,0.0,5.1,11.7,0.43,3.4,4.6,0.75,4.0,6.2,10.2,2.3,1.6,4.1,2.1,7.0,13.6,,104.0,105.0
2012,10,2936,GSW,Golden State Warriors,Ekpe Udoh,"May 20, 1987",24.0,NBA,C,38.0,6.0,827.0,5.2,11.6,0.44,0.0,0.0,,5.2,11.6,0.44,2.9,4.0,0.72,3.6,5.6,9.2,1.9,1.6,4.1,2.2,7.2,13.2,,101.0,107.0
2012,17,2936,MIL,Milwaukee Bucks,Ekpe Udoh,"May 20, 1987",24.0,NBA,C,23.0,5.0,463.0,5.0,12.2,0.41,0.0,0.2,0.0,5.0,11.9,0.42,4.4,5.5,0.8,4.6,7.2,11.8,2.9,1.7,4.1,2.0,6.5,14.4,,108.0,102.0
2013,17,2936,MIL,Milwaukee Bucks,Ekpe Udoh,"May 20, 1987",25.0,NBA,C,76.0,9.0,1312.0,4.5,10.4,0.44,0.0,0.0,0.0,4.5,10.4,0.44,3.4,4.6,0.75,4.4,5.3,9.7,1.7,1.5,3.3,1.7,5.4,12.5,,109.0,105.0
2014,17,2936,MIL,Milwaukee Bucks,Ekpe Udoh,"May 20, 1987",26.0,NBA,PF,42.0,14.0,804.0,3.7,9.3,0.4,0.0,0.0,,3.7,9.3,0.4,2.0,3.1,0.64,4.0,5.7,9.6,2.0,1.0,2.9,2.5,6.2,9.4,,92.0,111.0
2015,13,2936,LAC,Los Angeles Clippers,Ekpe Udoh,"May 20, 1987",27.0,NBA,PF,33.0,0.0,128.0,4.4,9.5,0.46,0.0,0.0,,4.4,9.5,0.46,2.8,3.6,0.78,2.8,7.5,10.3,3.2,3.2,2.8,2.8,7.9,11.5,,101.0,100.0
2018,29,2936,UTA,Utah Jazz,Ekpe Udoh,"May 20, 1987",30.0,NBA,C,63.0,3.0,810.0,3.7,7.4,0.5,0.0,0.1,0.0,3.7,7.4,0.5,2.6,3.5,0.75,4.2,5.1,9.3,3.3,2.7,4.6,1.2,6.5,10.0,,126.0,98.0
2019,29,2936,UTA,Utah Jazz,Ekpe Udoh,"May 20, 1987",31.0,NBA,C,51.0,1.0,320.0,7.5,10.8,0.69,0.0,0.0,,7.5,10.8,0.69,2.8,4.5,0.63,4.0,9.4,13.5,4.2,1.5,4.6,1.9,5.4,17.8,,135.0,100.0
