Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1986,20.0,2878,NYK,New York Knicks,23.0,NBA,PF,71.0,1323.0,6.9,0.49,0.0,0.59,9.2,15.9,12.4,4.5,1.1,0.3,19.4,13.6,-0.6,1.6,0.9,0.03,-4.8,-0.3,-5.1,-1.0
1987,20.0,2878,NYK,New York Knicks,24.0,NBA,PF,33.0,282.0,4.1,0.47,0.02,0.3,7.1,15.3,11.1,3.8,0.7,0.6,24.0,14.8,-0.4,0.2,-0.3,-0.04,-6.4,-1.5,-7.9,-0.4
1988,31.0,2878,TOT,Total After Trade,25.0,NBA,PF,48.0,593.0,7.0,0.53,0.02,0.42,8.9,13.0,10.9,3.6,0.9,0.3,18.5,13.4,0.1,0.3,0.4,0.03,-4.4,-1.3,-5.7,-0.6
1988,20.0,2878,NYK,New York Knicks,25.0,NBA,PF,7.0,85.0,-0.9,0.38,0.0,0.42,6.5,11.1,8.8,6.0,1.1,0.0,26.2,14.6,-0.2,0.1,-0.1,-0.07,-9.1,-1.1,-10.2,-0.2
1988,23.0,2878,PHI,Philadelphia 76Ers,25.0,NBA,PF,41.0,508.0,8.3,0.56,0.02,0.42,9.3,13.3,11.3,3.1,0.9,0.4,17.0,13.2,0.3,0.2,0.5,0.05,-3.6,-1.3,-4.9,-0.4
1989,23.0,2878,PHI,Philadelphia 76Ers,26.0,NBA,PF,54.0,449.0,6.4,0.46,0.03,0.54,8.9,14.1,11.5,4.3,0.9,0.9,14.3,14.8,-0.1,0.2,0.1,0.01,-5.0,-1.7,-6.7,-0.5
1990,23.0,2878,PHI,Philadelphia 76Ers,27.0,NBA,PF,56.0,592.0,6.1,0.46,0.03,0.46,8.7,16.7,12.7,3.7,1.7,1.2,20.7,12.1,-0.4,0.7,0.3,0.02,-5.2,0.1,-5.1,-0.5
1991,18.0,2878,MIN,Minnesota Timberwolves,28.0,NBA,PF,12.0,110.0,-0.5,0.46,0.0,0.77,1.0,15.8,7.9,1.2,0.0,1.7,34.1,10.3,-0.2,0.0,-0.2,-0.08,-9.8,-1.5,-11.3,-0.3
1992,29.0,2878,UTA,Utah Jazz,29.0,NBA,PF,2.0,6.0,1.7,0.25,0.0,0.29,39.5,0.0,18.8,0.0,0.0,0.0,0.0,56.6,0.0,0.0,0.0,-0.29,-17.1,-18.7,-35.8,-0.1
1996,,2878,WSB,None,33.0,NBA,PF,7.0,31.0,4.1,0.22,0.0,0.33,23.2,22.3,22.8,0.0,1.7,0.0,12.7,11.4,0.0,0.0,0.0,0.0,-7.8,-4.6,-12.4,-0.1
