Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1995,26.0,ORL,NBA,PG,3.0,8.0,40.2,0.563,0.75,0.25,14.8,0.0,7.2,76.1,6.3,0.0,10.1,53.0,,0.1,0.0,0.1,0.492,,13.9,3.7,17.6,0.0
1996,27.0,ORL,NBA,PG,13.0,41.0,32.4,0.622,0.375,0.125,0.0,5.6,2.8,29.3,7.7,0.0,15.1,43.8,,0.0,0.1,0.1,0.158,,5.7,3.8,9.5,0.1
1997,28.0,ORL,NBA,PG,67.0,1010.0,14.7,0.525,0.525,0.307,4.0,4.9,4.4,29.7,3.3,0.7,20.2,22.4,,0.7,1.1,1.8,0.085,,0.5,0.7,1.1,0.8
1998,29.0,ORL,NBA,PG,48.0,1236.0,15.7,0.509,0.179,0.324,6.1,9.2,7.6,33.4,2.6,0.3,20.5,20.2,,1.2,1.3,2.5,0.096,,1.0,0.2,1.1,1.0
1999,30.0,ORL,NBA,PG,50.0,1502.0,22.2,0.575,0.362,0.341,4.0,10.0,7.0,40.8,3.9,0.2,20.8,22.9,,3.8,2.7,6.4,0.205,,4.2,2.4,6.7,3.3
2001,32.0,ORL,NBA,PG,75.0,2767.0,18.6,0.535,0.402,0.249,3.7,10.2,6.9,31.3,2.5,0.3,15.2,21.0,,5.8,2.9,8.7,0.151,,3.2,0.1,3.3,3.6
2002,33.0,ORL,NBA,PG,82.0,2730.0,16.7,0.553,0.481,0.248,3.4,9.7,6.5,25.5,3.0,0.3,16.0,17.9,,5.0,2.6,7.6,0.134,,1.6,0.8,2.4,3.0
2003,34.0,ORL,NBA,PG,82.0,2350.0,14.6,0.53,0.361,0.292,4.3,10.2,7.2,21.7,3.0,0.4,18.1,16.9,,2.7,2.2,4.9,0.1,,0.2,0.7,0.9,1.7
2004,35.0,NOH,NBA,PG,79.0,2247.0,15.6,0.525,0.583,0.196,3.1,8.5,5.7,24.3,3.2,0.5,16.2,19.4,,2.8,2.5,5.3,0.114,,1.3,1.1,2.4,2.5
2005,36.0,TOT,NBA,PG,66.0,988.0,11.0,0.43,0.401,0.245,4.0,9.3,6.7,27.9,2.4,0.6,17.9,17.3,,-0.2,1.0,0.8,0.039,,-1.6,0.6,-1.0,0.2
2005,36.0,NOH,NBA,PG,14.0,412.0,11.1,0.422,0.44,0.132,4.4,9.6,6.9,28.5,2.0,0.4,14.3,22.1,,-0.3,0.3,0.0,-0.002,,-1.1,-0.2,-1.3,0.1
2005,36.0,DAL,NBA,PG,52.0,576.0,10.9,0.44,0.347,0.398,3.8,9.1,6.5,27.5,2.7,0.8,21.9,13.8,,0.1,0.7,0.8,0.069,,-1.9,1.1,-0.8,0.2
2006,37.0,DAL,NBA,PG,62.0,622.0,7.3,0.444,0.375,0.328,3.6,12.0,7.8,20.6,2.4,0.4,28.4,15.4,,-0.7,0.7,0.0,0.003,,-4.2,0.2,-4.0,-0.3
2007,38.0,IND,NBA,PG,81.0,1275.0,15.1,0.547,0.568,0.247,3.0,9.3,6.1,24.8,2.9,0.4,15.4,17.4,,1.7,1.5,3.2,0.121,,0.6,1.2,1.8,1.2
2008,39.0,NJN,NBA,PG,50.0,549.0,8.7,0.499,0.627,0.273,3.6,10.6,7.1,20.5,2.7,0.3,25.0,13.7,,-0.2,0.5,0.3,0.024,,-3.5,0.8,-2.7,-0.1
