Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007,2,2503,BOS,Boston Celtics,20.0,NBA,PG,78.0,25.0,23.5,2.4,5.8,0.42,0.1,0.4,0.21,2.3,5.4,0.43,0.42,1.5,2.4,0.65,0.9,2.8,3.7,3.8,1.6,0.1,1.8,2.3,6.4
2008,2,2503,BOS,Boston Celtics,21.0,NBA,PG,77.0,77.0,29.9,4.6,9.3,0.49,0.1,0.2,0.26,4.5,9.0,0.5,0.5,1.4,2.3,0.61,1.0,3.2,4.2,5.1,1.7,0.2,1.9,2.4,10.6
2009,2,2503,BOS,Boston Celtics,22.0,NBA,PG,80.0,80.0,33.0,4.8,9.5,0.5,0.2,0.6,0.31,4.6,8.9,0.52,0.51,2.2,3.4,0.64,1.3,4.0,5.2,8.2,1.9,0.1,2.6,2.4,11.9
2010,2,2503,BOS,Boston Celtics,23.0,NBA,PG,81.0,81.0,36.6,5.7,11.2,0.51,0.2,1.0,0.21,5.5,10.2,0.54,0.52,2.2,3.5,0.62,1.2,3.2,4.4,9.8,2.3,0.1,3.0,2.4,13.7
2011,2,2503,BOS,Boston Celtics,24.0,NBA,PG,68.0,68.0,37.2,4.7,9.9,0.48,0.1,0.6,0.23,4.5,9.2,0.49,0.48,1.1,1.9,0.57,1.3,3.1,4.4,11.2,2.3,0.2,3.4,1.8,10.6
2012,2,2503,BOS,Boston Celtics,25.0,NBA,PG,53.0,53.0,36.9,4.8,10.8,0.45,0.2,0.8,0.24,4.6,10.0,0.46,0.46,2.0,3.4,0.6,1.2,3.7,4.8,11.7,1.8,0.1,3.6,1.9,11.9
2013,2,2503,BOS,Boston Celtics,26.0,NBA,PG,38.0,38.0,37.4,5.9,12.2,0.48,0.3,1.3,0.24,5.6,10.9,0.51,0.5,1.6,2.4,0.64,1.1,4.4,5.6,11.1,1.8,0.2,3.9,2.5,13.7
2014,2,2503,BOS,Boston Celtics,27.0,NBA,PG,30.0,30.0,33.3,4.7,11.7,0.4,0.9,3.0,0.29,3.8,8.7,0.44,0.44,1.4,2.2,0.63,0.7,4.7,5.5,9.8,1.3,0.1,3.3,2.2,11.7
2015,31,2503,TOT,Total After Trade,28.0,NBA,PG,68.0,68.0,29.7,4.0,9.5,0.43,0.4,1.3,0.31,3.6,8.2,0.44,0.45,0.5,1.1,0.4,1.1,4.4,5.5,7.9,1.3,0.1,3.1,2.3,8.9
2015,2,2503,BOS,Boston Celtics,28.0,NBA,PG,22.0,22.0,31.8,3.7,9.1,0.4,0.4,1.5,0.25,3.3,7.6,0.44,0.42,0.5,1.6,0.33,1.1,6.4,7.5,10.8,1.7,0.1,3.4,1.9,8.3
2015,7,2503,DAL,Dallas Mavericks,28.0,NBA,PG,46.0,46.0,28.7,4.2,9.7,0.44,0.4,1.2,0.35,3.8,8.5,0.45,0.46,0.4,0.9,0.45,1.0,3.5,4.5,6.5,1.2,0.1,2.9,2.4,9.3
2016,26,2503,SAC,Sacramento Kings,29.0,NBA,PG,72.0,72.0,35.2,4.9,10.9,0.45,0.9,2.4,0.36,4.1,8.5,0.48,0.49,1.2,2.1,0.58,1.1,5.0,6.0,11.7,2.0,0.1,3.9,2.4,11.9
2017,5,2503,CHI,Charlotte Bobcats,30.0,NBA,PG,69.0,42.0,26.7,3.3,8.1,0.41,0.7,1.9,0.38,2.6,6.2,0.42,0.45,0.4,0.7,0.6,1.1,4.1,5.1,6.7,1.4,0.2,2.4,2.1,7.8
2018,19,2503,NOP,New Orleans Pelicans,31.0,NBA,PG,65.0,63.0,26.2,3.6,7.6,0.47,0.8,2.3,0.33,2.8,5.3,0.53,0.52,0.4,0.7,0.54,0.5,3.6,4.0,8.2,1.1,0.2,2.3,1.8,8.3
2019,14,2503,LAL,Los Angeles Lakers,32.0,NBA,PG,46.0,29.0,29.8,3.8,9.4,0.4,1.1,3.1,0.36,2.7,6.3,0.43,0.46,0.5,0.8,0.64,0.7,4.5,5.3,8.0,1.2,0.2,2.8,2.2,9.2
2020,14,2503,LAL,Los Angeles Lakers,33.0,NBA,PG,48.0,3.0,20.5,2.9,6.8,0.42,0.9,2.6,0.33,2.0,4.2,0.47,0.48,0.6,0.9,0.66,0.5,2.5,3.0,5.0,0.8,0.0,1.9,1.2,7.1
2021,1,2503,ATL,Atlanta Hawks,34.0,NBA,PG,8.0,1.0,15.9,1.5,4.3,0.35,0.6,2.0,0.31,0.9,2.3,0.39,0.43,0.1,0.3,0.5,0.5,2.1,2.6,4.4,0.4,0.1,1.4,0.6,3.8
