SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
1990,14,LAL,24,Steve Bucknall,SG,6-6,215,1966-03-17,GB,R,UNC
1990,14,LAL,21,Michael Cooper,SG,6-5,170,1956-04-15,US,11,New Mexico
1990,14,LAL,12,Vlade Divac,C,7-1,243,1968-02-03,RS,R,
1990,14,LAL,10,Larry Drew,PG,6-1,170,1958-04-02,US,8,Missouri
1990,14,LAL,45,A.C. Green,PF,6-9,220,1963-10-04,US,4,Oregon State
1990,14,LAL,55,Mike Higgins,SF,6-9,220,1967-02-17,US,R,University of Northern Colorado
1990,14,LAL,32,Magic Johnson,PG,6-9,215,1959-08-14,US,10,Michigan State
1990,14,LAL,49,Mel McCants,SF,6-8,240,1967-08-19,US,R,Purdue
1990,14,LAL,31,Mark McNamara,C,6-11,235,1959-06-08,US,6,"Santa Clara, California"
1990,14,LAL,55,Jawann Oldham,C,7-0,215,1957-07-04,US,8,Seattle University
1990,14,LAL,4,Byron Scott,SG,6-3,195,1961-03-28,US,6,Arizona State
1990,14,LAL,43,Mychal Thompson,C,6-10,226,1955-01-30,BS,10,Minnesota
1990,14,LAL,3,Jay Vincent,SF,6-7,220,1959-06-10,US,8,Michigan State
1990,14,LAL,0,Orlando Woolridge,SF,6-9,215,1959-12-16,US,8,Notre Dame
1990,14,LAL,42,James Worthy,SF,6-9,225,1961-02-27,US,7,UNC
