SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
1990,16,MIA,42,Pat Cummings,C,6-9,230,1956-07-11,US,10,Cincinnati
1990,16,MIA,44,Terry Davis,PF,6-9,225,1967-06-17,US,R,Virginia Union University
1990,16,MIA,11,Sherman Douglas,PG,6-0,180,1966-09-15,US,R,Syracuse
1990,16,MIA,21,Kevin Edwards,SG,6-3,190,1965-10-30,US,1,DePaul
1990,16,MIA,32,Tellis Frank,PF,6-10,225,1965-04-26,US,2,Western Kentucky
1990,16,MIA,3,Scott Haffner,PG,6-3,180,1966-02-02,US,R,"Illinois, University of Evansville"
1990,16,MIA,43,Grant Long,PF,6-8,225,1966-03-12,US,1,Eastern Michigan
1990,16,MIA,41,Glen Rice,SF,6-7,215,1967-05-28,US,R,Michigan
1990,16,MIA,50,Jim Rowinski,PF,6-8,250,1961-01-04,US,1,Purdue
1990,16,MIA,4,Rony Seikaly,C,6-11,230,1965-05-10,LB,1,Syracuse
1990,16,MIA,2,Rory Sparrow,PG,6-2,175,1958-06-12,US,9,Villanova
1990,16,MIA,20,Jon Sundvold,SG,6-2,170,1961-07-02,US,6,Missouri
1990,16,MIA,55,Billy Thompson,SF,6-7,195,1963-12-01,US,3,Louisville
