SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
1990,26,SAC,7,Danny Ainge,PG,6-4,175,1959-03-17,US,8,BYU
1990,26,SAC,33,Randy Allen,SG,6-8,220,1965-01-26,US,1,Florida State
1990,26,SAC,35,Antoine Carr,PF,6-9,225,1961-07-23,US,5,Wichita State
1990,26,SAC,15,Vinny Del Negro,SG,6-4,185,1966-08-09,US,1,NC State
1990,26,SAC,42,Pervis Ellison,C,6-9,210,1967-04-03,US,R,Louisville
1990,26,SAC,2,Michael Jackson,PG,6-2,183,1964-07-13,US,2,Georgetown
1990,26,SAC,32,Greg Kite,C,6-11,250,1961-08-05,US,6,BYU
1990,26,SAC,22,Rodney McCray,SF,6-7,220,1961-08-29,US,6,Louisville
1990,26,SAC,21,Harold Pressley,SF,6-7,210,1963-07-14,US,3,Villanova
1990,26,SAC,50,Ralph Sampson,C,7-4,228,1960-07-07,US,6,Virginia
1990,26,SAC,30,Kenny Smith,PG,6-3,170,1965-03-08,US,2,UNC
1990,26,SAC,41,Greg Stokes,PF,6-10,220,1963-08-05,US,1,Iowa
1990,26,SAC,23,Wayman Tisdale,PF,6-9,240,1964-06-09,US,4,Oklahoma
1990,26,SAC,11,Sedric Toney,PG,6-2,178,1962-04-13,US,3,Dayton
1990,26,SAC,4,Henry Turner,PF,6-7,200,1966-08-18,US,R,Cal State Fullerton
1990,26,SAC,35,Mike Williams,PF,6-8,255,1963-08-14,US,R,"Cincinnati, Bradley"
