SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
1990,18,MIN,1,Adrian Branch,SF,6-7,185,1963-11-17,US,3,Maryland
1990,18,MIN,45,Randy Breuer,C,7-3,230,1960-10-11,US,6,Minnesota
1990,18,MIN,19,Tony Campbell,SG,6-7,215,1962-05-07,US,5,Ohio State
1990,18,MIN,23,Tyrone Corbin,SF,6-6,210,1962-12-31,US,4,DePaul
1990,18,MIN,33,Steve Johnson,C,6-10,235,1957-11-03,US,8,Oregon State
1990,18,MIN,52,Gary Leonard,C,7-1,250,1967-02-16,US,R,Missouri
1990,18,MIN,54,Brad Lohaus,PF,6-11,230,1964-09-29,US,2,Iowa
1990,18,MIN,35,Sidney Lowe,PG,6-0,195,1960-01-21,US,3,NC State
1990,18,MIN,42,Sam Mitchell,PF,6-6,210,1963-09-02,US,R,Mercer University
1990,18,MIN,4,Tod Murphy,C,6-9,220,1963-12-24,US,1,"University of California, Irvine"
1990,18,MIN,24,Pooh Richardson,PG,6-1,180,1966-05-14,US,R,UCLA
1990,18,MIN,3,Scott Roth,SF,6-8,212,1963-06-03,US,2,Wisconsin
1990,18,MIN,15,Donald Royal,SF,6-8,210,1966-05-22,US,R,Notre Dame
1990,18,MIN,2,Brad Sellers,PF,7-0,210,1962-12-17,US,3,"Wisconsin, Ohio State"
1990,18,MIN,5,Doug West,SG,6-6,200,1967-05-27,US,R,Villanova
