Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2009,27,1288,SAS,San Antonio Spurs,George Hill,"May 4, 1986",22.0,NBA,PG,4.0,0.0,76.0,5.2,15.5,0.33,2.2,5.9,0.38,2.9,9.6,0.31,4.4,5.2,0.86,2.2,3.7,5.9,1.5,1.5,0.7,1.5,4.4,16.9,101.0,114.0
2010,27,1288,SAS,San Antonio Spurs,George Hill,"May 4, 1986",23.0,NBA,PG,10.0,8.0,344.0,7.1,15.7,0.45,1.7,4.5,0.38,5.4,11.2,0.48,4.8,5.7,0.84,0.8,4.0,4.8,1.1,1.5,0.3,1.2,3.2,20.6,114.0,112.0
2011,27,1288,SAS,San Antonio Spurs,George Hill,"May 4, 1986",24.0,NBA,PG,6.0,1.0,189.0,5.6,14.0,0.4,1.1,4.2,0.27,4.5,9.8,0.46,7.3,8.4,0.87,1.4,7.0,8.4,3.9,2.5,0.6,2.2,4.2,19.6,112.0,104.0
2012,12,1288,IND,Indiana Pacers,George Hill,"May 4, 1986",25.0,NBA,PG,11.0,11.0,346.0,7.4,16.6,0.45,2.4,6.3,0.38,5.0,10.3,0.49,6.2,7.3,0.85,1.4,2.5,3.9,5.0,2.1,0.5,3.5,3.3,23.3,115.0,104.0
2013,12,1288,IND,Indiana Pacers,George Hill,"May 4, 1986",26.0,NBA,PG,18.0,18.0,685.0,6.7,16.6,0.4,2.7,7.6,0.36,3.9,9.0,0.44,5.1,6.1,0.83,0.4,5.0,5.4,6.2,1.8,0.3,3.2,3.3,21.1,111.0,106.0
2014,12,1288,IND,Indiana Pacers,George Hill,"May 4, 1986",27.0,NBA,PG,19.0,19.0,687.0,6.2,14.1,0.44,2.2,6.1,0.36,4.0,8.0,0.5,3.5,4.8,0.72,1.0,4.6,5.6,4.5,1.8,0.3,2.2,3.4,18.2,110.0,107.0
2016,12,1288,IND,Indiana Pacers,George Hill,"May 4, 1986",29.0,NBA,PG,7.0,7.0,235.0,7.4,13.1,0.56,3.0,6.2,0.48,4.4,6.9,0.63,4.1,5.1,0.82,1.4,3.0,4.4,3.4,1.4,0.2,1.8,3.7,21.8,135.0,109.0
2017,29,1288,UTA,Utah Jazz,George Hill,"May 4, 1986",30.0,NBA,PG,8.0,8.0,281.0,8.5,18.2,0.47,2.2,5.7,0.39,6.3,12.4,0.51,3.9,5.4,0.72,1.5,4.6,6.1,5.4,0.4,0.2,2.4,4.6,23.2,111.0,116.0
2018,6,1288,CLE,Cleveland Cavaliers,George Hill,"May 4, 1986",31.0,NBA,PG,19.0,18.0,557.0,5.5,12.3,0.45,1.5,4.8,0.31,4.0,7.5,0.54,3.9,5.0,0.77,1.2,2.6,3.9,4.0,0.9,0.8,2.1,4.9,16.5,113.0,115.0
2019,17,1288,MIL,Milwaukee Bucks,George Hill,"May 4, 1986",32.0,NBA,PG,15.0,0.0,395.0,7.6,14.3,0.53,2.4,5.8,0.42,5.2,8.5,0.61,3.3,4.0,0.82,1.8,4.6,6.4,5.1,1.6,0.5,0.7,4.1,21.0,138.0,105.0
2020,17,1288,MIL,Milwaukee Bucks,George Hill,"May 4, 1986",33.0,NBA,PG,10.0,1.0,268.0,5.7,12.0,0.48,1.8,5.0,0.36,3.9,7.0,0.56,3.8,4.6,0.81,0.9,3.4,4.3,5.5,1.1,0.0,2.9,3.0,17.0,114.0,113.0
