Season,Team ID,Team ABV,Team,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
2008,11,HOU,Houston Rockets,Tracy McGrady,28.0,66.0,2440.0,0.42,0.46,0.29,0.45,0.68,0.49,0.27,0.23,92.0,94.0,81.0,91.0,91.0,90.0,89.0,102.0,-118.2,-155.4
2008,11,HOU,Houston Rockets,Yao Ming,27.0,55.0,2044.0,0.51,0.51,0.0,0.51,0.85,0.59,0.48,0.0,111.0,105.0,,102.0,113.0,109.0,156.0,1.0,16.4,95.4
2008,11,HOU,Houston Rockets,Rafer Alston,31.0,74.0,2526.0,0.39,0.43,0.35,0.47,0.72,0.49,0.15,0.44,86.0,88.0,97.0,95.0,95.0,91.0,48.0,198.0,-48.2,-94.5
2008,11,HOU,Houston Rockets,Luis Scola,27.0,82.0,2024.0,0.52,0.52,0.0,0.52,0.67,0.55,0.35,0.0,113.0,107.0,,104.0,88.0,101.0,115.0,2.0,23.5,11.4
2008,11,HOU,Houston Rockets,Shane Battier,29.0,80.0,2907.0,0.43,0.5,0.38,0.54,0.74,0.56,0.16,0.6,94.0,104.0,104.0,109.0,98.0,104.0,53.0,268.0,53.2,27.2
2008,11,HOU,Houston Rockets,Luther Head,25.0,73.0,1379.0,0.43,0.5,0.35,0.52,0.82,0.54,0.17,0.47,94.0,104.0,97.0,103.0,108.0,101.0,55.0,212.0,16.5,3.1
2008,11,HOU,Houston Rockets,Bonzi Wells,31.0,51.0,1124.0,0.42,0.45,0.21,0.43,0.64,0.48,0.42,0.09,93.0,92.0,58.0,87.0,84.0,89.0,138.0,42.0,-51.9,-58.9
2008,11,HOU,Houston Rockets,Carl Landry,24.0,42.0,711.0,0.62,0.62,0.0,0.62,0.66,0.64,0.5,0.0,135.0,128.0,,124.0,87.0,119.0,163.0,2.0,52.1,53.6
2008,11,HOU,Houston Rockets,Aaron Brooks,23.0,51.0,608.0,0.41,0.49,0.33,0.49,0.86,0.54,0.22,0.48,90.0,101.0,91.0,99.0,113.0,99.0,71.0,218.0,-1.8,-2.4
2008,11,HOU,Houston Rockets,Chuck Hayes,24.0,79.0,1575.0,0.51,0.52,0.0,0.51,0.46,0.51,0.11,0.01,112.0,107.0,,103.0,61.0,95.0,35.0,6.0,6.1,-13.2
2008,11,HOU,Houston Rockets,Bobby Jackson,34.0,26.0,498.0,0.42,0.47,0.34,0.49,0.75,0.51,0.15,0.39,92.0,97.0,94.0,98.0,99.0,94.0,50.0,176.0,-4.9,-14.1
2008,11,HOU,Houston Rockets,Mike James,32.0,33.0,537.0,0.35,0.36,0.32,0.4,0.79,0.44,0.19,0.33,76.0,75.0,90.0,81.0,104.0,81.0,61.0,147.0,-42.8,-49.2
2008,11,HOU,Houston Rockets,Steve Novak,24.0,35.0,264.0,0.48,0.48,0.48,0.65,0.75,0.65,0.04,0.7,105.0,100.0,132.0,130.0,99.0,120.0,13.0,313.0,30.5,22.9
2008,11,HOU,Houston Rockets,Dikembe Mutombo,41.0,39.0,619.0,0.54,0.54,,0.54,0.71,0.59,0.56,0.0,118.0,111.0,,108.0,94.0,109.0,184.0,,6.4,10.2
2008,11,HOU,Houston Rockets,Mike Harris,24.0,17.0,159.0,0.5,0.52,0.0,0.5,0.62,0.52,0.24,0.04,109.0,107.0,,101.0,81.0,96.0,79.0,17.0,0.3,-2.5
2008,11,HOU,Houston Rockets,Steve Francis,30.0,10.0,199.0,0.33,0.38,0.24,0.37,0.56,0.41,0.4,0.3,73.0,77.0,65.0,74.0,75.0,76.0,132.0,134.0,-14.7,-17.5
2008,11,HOU,Houston Rockets,Kirk Snyder,24.0,9.0,81.0,0.46,0.58,0.22,0.5,0.55,0.52,0.39,0.32,102.0,120.0,61.0,101.0,72.0,96.0,128.0,145.0,0.1,-1.5
2008,11,HOU,Houston Rockets,Gerald Green,22.0,1.0,4.0,1.0,1.0,,1.0,,1.0,0.0,0.0,219.0,206.0,,201.0,,185.0,,,3.0,2.8
2008,11,HOU,Houston Rockets,Loren Woods,29.0,7.0,17.0,0.6,0.6,,0.6,,0.6,0.0,0.0,131.0,124.0,,121.0,,111.0,,,1.0,0.6
2008,11,HOU,Houston Rockets,Bobby Jones,24.0,4.0,9.0,0.5,0.5,,0.5,,0.5,0.0,0.0,109.0,103.0,,101.0,,93.0,,,0.0,-0.3
2008,11,HOU,Houston Rockets,Justin Williams,23.0,1.0,6.0,0.33,0.33,,0.33,0.25,0.32,1.33,0.0,73.0,69.0,,67.0,33.0,58.0,436.0,,-1.0,-2.1
2008,11,HOU,Houston Rockets,Team,,,,0.46,0.49,0.35,0.5,0.74,0.54,0.27,0.26,99.0,102.0,96.0,100.0,97.0,99.0,89.0,116.0,23.1,-61.3
2008,11,HOU,Houston Rockets,League Average,,,,0.46,0.48,0.36,0.5,0.76,0.54,0.31,0.22,,,,,,,,,,
