SEASON,TEAM ID,TEAM,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
2008,19,NOH,Chris Paul,22.0,80.0,3006.0,0.49,0.52,0.37,0.52,0.85,0.58,0.3,0.19,107.0,107.0,102.0,105.0,113.0,107.0,99.0,87.0,67.7,103.7
2008,19,NOH,David West,27.0,76.0,2870.0,0.48,0.49,0.24,0.48,0.85,0.54,0.27,0.02,105.0,100.0,66.0,97.0,113.0,99.0,88.0,9.0,-34.2,-13.9
2008,19,NOH,Peja Stojakovic,30.0,77.0,2711.0,0.44,0.44,0.44,0.55,0.93,0.58,0.14,0.51,96.0,90.0,122.0,111.0,123.0,107.0,45.0,230.0,112.3,87.9
2008,19,NOH,Tyson Chandler,25.0,79.0,2783.0,0.62,0.62,0.0,0.62,0.59,0.63,0.49,0.0,136.0,129.0,,125.0,79.0,117.0,159.0,1.0,152.1,135.1
2008,19,NOH,Jannero Pargo,28.0,80.0,1497.0,0.39,0.41,0.35,0.44,0.88,0.47,0.12,0.28,85.0,84.0,97.0,88.0,116.0,87.0,41.0,128.0,-75.6,-99.0
2008,19,NOH,Morris Peterson,30.0,76.0,1796.0,0.42,0.44,0.39,0.53,0.76,0.55,0.16,0.56,91.0,92.0,109.0,106.0,101.0,102.0,54.0,250.0,29.7,10.1
2008,19,NOH,Bobby Jackson,34.0,46.0,891.0,0.39,0.41,0.37,0.48,0.82,0.51,0.17,0.49,86.0,86.0,102.0,97.0,108.0,95.0,54.0,219.0,-9.5,-18.1
2008,19,NOH,Rasual Butler,28.0,51.0,875.0,0.35,0.37,0.33,0.44,0.84,0.46,0.12,0.51,77.0,76.0,91.0,87.0,111.0,85.0,39.0,230.0,-32.7,-43.7
2008,19,NOH,Julian Wright,20.0,57.0,640.0,0.53,0.55,0.42,0.56,0.64,0.58,0.31,0.14,116.0,114.0,115.0,113.0,84.0,108.0,101.0,64.0,21.9,15.7
2008,19,NOH,Melvin Ely,29.0,52.0,621.0,0.47,0.47,,0.47,0.55,0.49,0.32,0.0,103.0,97.0,,95.0,73.0,91.0,105.0,,-9.1,-20.1
2008,19,NOH,Bonzi Wells,31.0,22.0,438.0,0.49,0.5,0.33,0.5,0.66,0.54,0.34,0.08,107.0,104.0,92.0,101.0,87.0,99.0,110.0,34.0,1.8,-1.8
2008,19,NOH,Hilton Armstrong,23.0,65.0,732.0,0.45,0.45,,0.45,0.63,0.5,0.47,0.0,99.0,93.0,,91.0,83.0,92.0,155.0,,-13.2,-15.2
2008,19,NOH,Ryan Bowen,32.0,53.0,660.0,0.49,0.5,0.0,0.49,0.55,0.5,0.29,0.01,107.0,102.0,,99.0,73.0,94.0,95.0,5.0,-1.5,-7.8
2008,19,NOH,Mike James,32.0,21.0,183.0,0.34,0.37,0.3,0.4,1.0,0.43,0.09,0.36,75.0,76.0,84.0,80.0,132.0,79.0,31.0,162.0,-12.7,-15.0
2008,19,NOH,Marcus Vinicius,23.0,13.0,69.0,0.45,0.5,0.42,0.57,0.46,0.56,0.55,0.6,98.0,103.0,115.0,116.0,60.0,104.0,180.0,270.0,3.1,1.2
2008,19,NOH,Chris Andersen,29.0,5.0,34.0,0.29,0.29,,0.29,0.5,0.34,0.57,0.0,62.0,59.0,,57.0,66.0,63.0,187.0,,-3.0,-3.5
2008,19,NOH,Team,,,,0.47,0.49,0.39,0.52,0.77,0.55,0.26,0.23,103.0,102.0,108.0,103.0,102.0,102.0,83.0,103.0,217.5,150.5
2008,19,NOH,League Average,,,,0.46,0.48,0.36,0.5,0.76,0.54,0.31,0.22,,,,,,,,,,
