Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
2006,6,CLE,Cleveland Cavaliers,LeBron James,21,79,79,3361,13.9,29.0,0.48,2.0,6.0,0.34,11.9,23.0,0.52,9.6,12.9,0.74,1.2,7.6,8.8,8.3,2.0,1.0,4.1,2.9,39.4,,115,104
2006,6,CLE,Cleveland Cavaliers,Eric Snow,32,82,82,2351,3.7,9.1,0.41,0.0,0.2,0.1,3.7,8.8,0.42,1.5,2.1,0.69,0.9,3.6,4.5,7.9,1.7,0.4,2.6,5.0,8.9,,98,108
2006,6,CLE,Cleveland Cavaliers,Zydrunas Ilgauskas,30,78,78,2283,10.5,20.8,0.51,0.0,0.1,0.0,10.5,20.7,0.51,7.4,8.9,0.83,5.7,8.1,13.8,2.1,0.9,3.2,3.6,6.6,28.5,,114,104
2006,6,CLE,Cleveland Cavaliers,Drew Gooden,24,79,79,2174,8.2,16.0,0.51,0.0,0.1,0.33,8.2,16.0,0.51,4.3,6.3,0.68,5.8,10.5,16.3,1.4,1.3,1.2,2.6,4.7,20.8,,112,104
2006,6,CLE,Cleveland Cavaliers,Damon Jones,29,82,7,2089,4.9,12.6,0.39,3.6,9.5,0.38,1.3,3.1,0.42,0.8,1.3,0.64,0.4,3.0,3.4,4.3,0.9,0.0,1.4,2.9,14.1,,112,110
2006,6,CLE,Cleveland Cavaliers,Donyell Marshall,32,81,0,2077,6.8,17.3,0.4,3.3,10.2,0.32,3.5,7.1,0.5,2.4,3.2,0.75,2.7,10.0,12.7,1.5,1.5,1.1,2.3,4.1,19.3,,104,104
2006,6,CLE,Cleveland Cavaliers,Larry Hughes,27,36,31,1281,8.0,19.6,0.41,1.2,3.2,0.37,6.8,16.4,0.42,6.1,8.1,0.76,1.1,5.6,6.7,5.5,2.2,0.9,4.1,4.9,23.3,,99,105
2006,6,CLE,Cleveland Cavaliers,Ronald Murray,26,28,25,1027,7.4,16.5,0.45,1.0,3.4,0.31,6.3,13.1,0.48,3.8,5.4,0.7,0.8,2.7,3.5,4.0,2.0,0.4,2.9,3.3,19.6,,102,108
2006,6,CLE,Cleveland Cavaliers,Sasha Pavlovic,22,53,19,813,5.7,13.9,0.41,2.3,6.3,0.36,3.4,7.6,0.45,2.1,3.2,0.65,1.1,4.2,5.3,1.6,1.2,0.4,2.8,6.8,15.8,,96,108
2006,6,CLE,Cleveland Cavaliers,Anderson Varejao,23,48,4,760,5.6,10.5,0.53,0.0,0.1,0.0,5.6,10.5,0.53,4.3,8.4,0.51,5.4,11.1,16.5,1.3,2.2,1.3,1.9,8.3,15.4,,113,101
2006,6,CLE,Cleveland Cavaliers,Alan Henderson,33,51,3,531,4.7,9.2,0.52,0.0,0.0,,4.7,9.2,0.52,3.3,4.9,0.67,6.0,7.8,13.8,1.0,0.9,1.2,2.2,5.8,12.8,,115,106
2006,6,CLE,Cleveland Cavaliers,Ira Newble,31,36,3,353,2.6,8.6,0.3,0.5,2.0,0.23,2.1,6.7,0.32,1.7,2.4,0.69,3.2,5.3,8.5,1.4,0.8,1.5,1.8,7.1,7.3,,86,107
2006,6,CLE,Cleveland Cavaliers,Luke Jackson,24,36,0,315,4.9,14.4,0.34,2.0,6.1,0.33,2.9,8.3,0.35,4.4,5.6,0.79,2.7,4.1,6.8,4.2,1.9,0.3,5.3,5.1,16.3,,90,107
2006,6,CLE,Cleveland Cavaliers,Mike Wilks,26,37,0,243,3.7,13.0,0.29,0.4,3.1,0.14,3.3,9.9,0.33,1.3,2.6,0.5,1.3,4.6,5.9,4.0,1.8,0.2,3.3,5.9,9.2,,71,107
2006,6,CLE,Cleveland Cavaliers,Stephen Graham,23,13,0,117,6.4,15.1,0.42,0.0,0.5,0.0,6.4,14.6,0.44,3.7,4.1,0.89,1.8,5.9,7.8,1.4,1.4,0.9,3.2,10.5,16.4,,93,106
2006,6,CLE,Cleveland Cavaliers,Zendon Hamilton,30,11,0,46,8.1,15.1,0.54,0.0,0.0,,8.1,15.1,0.54,12.8,18.6,0.69,3.5,9.3,12.8,0.0,3.5,0.0,7.0,4.6,29.0,,101,101
2006,6,CLE,Cleveland Cavaliers,Martynas Andriuskevicius,19,6,0,9,0.0,5.9,0.0,0.0,0.0,,0.0,5.9,0.0,0.0,0.0,,5.9,17.8,23.8,0.0,11.9,0.0,0.0,5.9,0.0,,64,78
