Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
2006,18,MIN,Minnesota Timberwolves,Kevin Garnett,29,76,76,2957,11.4,21.8,0.53,0.1,0.5,0.27,11.3,21.2,0.53,7.2,8.9,0.81,3.9,13.8,17.7,5.6,1.9,2.0,3.3,3.8,30.3,,117,98
2006,18,MIN,Minnesota Timberwolves,Trenton Hassell,26,77,67,2514,6.2,13.2,0.46,0.2,0.5,0.3,6.0,12.8,0.47,2.8,3.8,0.74,1.8,2.9,4.6,4.4,0.9,0.6,2.7,4.3,15.3,,101,109
2006,18,MIN,Minnesota Timberwolves,Marko Jaric,27,75,49,2102,5.8,14.6,0.4,1.0,3.4,0.3,4.8,11.1,0.43,2.4,3.5,0.69,1.5,4.5,6.0,7.5,2.8,0.5,3.3,4.9,15.1,,96,104
2006,18,MIN,Minnesota Timberwolves,Wally Szczerbiak,28,40,40,1555,10.2,20.5,0.5,2.0,5.0,0.41,8.1,15.5,0.52,5.7,6.3,0.9,1.3,5.4,6.6,3.9,0.7,0.5,3.0,3.1,28.0,,114,108
2006,18,MIN,Minnesota Timberwolves,Ricky Davis,26,36,36,1460,9.4,22.0,0.43,1.2,4.3,0.28,8.2,17.7,0.46,5.4,6.7,0.81,0.9,5.1,6.1,6.4,1.6,0.3,3.6,3.7,25.5,,101,107
2006,18,MIN,Minnesota Timberwolves,Rashad McCants,21,79,12,1362,9.6,21.2,0.45,2.7,7.1,0.37,6.9,14.1,0.49,3.1,4.2,0.74,1.2,4.5,5.7,2.5,1.7,0.9,3.4,7.0,24.9,,99,106
2006,18,MIN,Minnesota Timberwolves,Eddie Griffin,23,70,27,1359,5.2,14.7,0.35,0.6,3.3,0.2,4.5,11.5,0.4,1.8,2.9,0.6,4.3,11.2,15.5,1.6,0.5,5.9,1.7,5.0,12.7,,90,99
2006,18,MIN,Minnesota Timberwolves,Marcus Banks,24,40,28,1228,8.2,17.1,0.48,0.7,1.9,0.36,7.5,15.1,0.49,4.0,5.2,0.78,0.8,4.3,5.1,8.3,2.1,0.5,4.2,5.5,21.1,,103,106
2006,18,MIN,Minnesota Timberwolves,Mark Blount,30,42,30,1157,8.4,16.5,0.51,0.0,0.0,,8.4,16.5,0.51,3.3,4.4,0.75,2.8,6.7,9.5,1.5,1.2,1.9,3.5,6.9,20.0,,99,105
2006,18,MIN,Minnesota Timberwolves,Troy Hudson,29,36,0,800,8.6,22.5,0.38,2.7,6.8,0.4,5.9,15.7,0.38,3.2,3.5,0.92,0.5,2.4,3.0,7.2,0.8,0.3,2.7,3.7,23.1,,100,110
2006,18,MIN,Minnesota Timberwolves,Michael Olowokandi,30,32,24,752,6.3,14.0,0.45,0.0,0.0,,6.3,14.0,0.45,1.4,2.8,0.49,3.2,9.6,12.9,1.2,1.4,1.9,2.9,7.2,13.9,,87,102
2006,18,MIN,Minnesota Timberwolves,Justin Reed,24,40,6,706,7.2,16.9,0.42,0.0,0.1,0.0,7.2,16.8,0.43,4.7,6.1,0.78,3.1,4.2,7.3,2.6,1.4,0.8,2.8,9.0,19.1,,98,107
2006,18,MIN,Minnesota Timberwolves,Mark Madsen,30,62,7,676,2.2,5.3,0.41,0.0,0.6,0.0,2.2,4.7,0.46,1.6,3.8,0.43,4.0,7.3,11.3,0.9,1.8,1.4,2.1,9.1,5.9,,89,103
2006,18,MIN,Minnesota Timberwolves,Anthony Carter,30,45,8,589,4.9,12.6,0.39,0.4,1.4,0.27,4.5,11.2,0.4,3.7,5.0,0.73,0.8,4.9,5.7,9.3,2.2,0.8,3.7,6.5,13.8,,96,105
2006,18,MIN,Minnesota Timberwolves,Ronald Dupree,25,36,0,265,6.7,12.9,0.52,0.0,0.2,0.0,6.7,12.7,0.53,2.9,8.4,0.34,4.3,5.7,10.0,2.9,2.4,0.0,2.9,9.0,16.3,,97,104
2006,18,MIN,Minnesota Timberwolves,Richie Frahm,28,25,0,225,5.8,15.6,0.37,3.6,11.5,0.31,2.2,4.1,0.53,0.7,1.2,0.6,0.7,4.8,5.5,3.6,0.7,0.5,1.0,5.3,15.9,,105,108
2006,18,MIN,Minnesota Timberwolves,Bracey Wright,21,7,0,135,8.4,20.4,0.41,2.4,6.8,0.35,6.0,13.6,0.44,5.6,6.4,0.88,1.2,6.0,7.2,2.0,0.4,0.0,3.2,3.2,24.8,,101,109
2006,18,MIN,Minnesota Timberwolves,Nikoloz Tskitishvili,22,5,0,13,4.2,16.6,0.25,0.0,0.0,,4.2,16.6,0.25,4.2,8.3,0.5,0.0,8.3,8.3,0.0,0.0,0.0,8.3,0.0,12.5,,45,108
