Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1998,22.0,VAN,NBA,SG,74.0,50.0,1956.0,228.0,548.0,0.416,11.0,52.0,0.212,217.0,496.0,0.438,0.426,112.0,170.0,0.659,22.0,121.0,143.0,334.0,55.0,10.0,164.0,88.0,579.0
1999,23.0,SAS,NBA,PG,47.0,0.0,614.0,83.0,183.0,0.454,5.0,17.0,0.294,78.0,166.0,0.47,0.467,49.0,65.0,0.754,13.0,41.0,54.0,106.0,30.0,6.0,44.0,39.0,220.0
2001,25.0,SAS,NBA,PG,79.0,23.0,2060.0,275.0,588.0,0.468,74.0,183.0,0.404,201.0,405.0,0.496,0.531,121.0,156.0,0.776,26.0,137.0,163.0,304.0,61.0,14.0,109.0,120.0,745.0
2002,26.0,SAS,NBA,SG,82.0,13.0,2175.0,269.0,612.0,0.44,57.0,196.0,0.291,212.0,416.0,0.51,0.486,158.0,210.0,0.752,23.0,153.0,176.0,228.0,48.0,12.0,70.0,104.0,753.0
2003,27.0,POR,NBA,SG,67.0,2.0,872.0,84.0,186.0,0.452,18.0,59.0,0.305,66.0,127.0,0.52,0.5,65.0,76.0,0.855,11.0,61.0,72.0,85.0,33.0,9.0,32.0,43.0,251.0
2004,28.0,SEA,NBA,PG,71.0,32.0,1512.0,187.0,398.0,0.47,42.0,116.0,0.362,145.0,282.0,0.514,0.523,155.0,184.0,0.842,23.0,119.0,142.0,298.0,45.0,6.0,61.0,64.0,571.0
2005,29.0,SEA,NBA,PG,75.0,2.0,2026.0,273.0,623.0,0.438,49.0,165.0,0.297,224.0,458.0,0.489,0.478,248.0,304.0,0.816,20.0,149.0,169.0,309.0,51.0,3.0,78.0,78.0,843.0
2006,30.0,WAS,NBA,SG,80.0,17.0,2283.0,230.0,550.0,0.418,23.0,101.0,0.228,207.0,449.0,0.461,0.439,284.0,336.0,0.845,19.0,153.0,172.0,284.0,52.0,8.0,89.0,96.0,767.0
2007,31.0,WAS,NBA,SG,80.0,8.0,1761.0,172.0,389.0,0.442,19.0,63.0,0.302,153.0,326.0,0.469,0.467,208.0,250.0,0.832,18.0,133.0,151.0,290.0,39.0,9.0,69.0,79.0,571.0
2008,32.0,WAS,NBA,PG,71.0,63.0,2161.0,205.0,447.0,0.459,17.0,74.0,0.23,188.0,373.0,0.504,0.478,170.0,219.0,0.776,23.0,180.0,203.0,340.0,69.0,2.0,91.0,78.0,597.0
2009,33.0,TOT,NBA,PG,74.0,9.0,1021.0,99.0,236.0,0.419,22.0,60.0,0.367,77.0,176.0,0.438,0.466,80.0,100.0,0.8,5.0,72.0,77.0,177.0,26.0,1.0,62.0,55.0,300.0
2009,33.0,WAS,NBA,PG,13.0,5.0,288.0,18.0,45.0,0.4,5.0,11.0,0.455,13.0,34.0,0.382,0.456,25.0,33.0,0.758,0.0,22.0,22.0,47.0,7.0,0.0,13.0,14.0,66.0
2009,33.0,NOH,NBA,PG,61.0,4.0,733.0,81.0,191.0,0.424,17.0,49.0,0.347,64.0,142.0,0.451,0.469,55.0,67.0,0.821,5.0,50.0,55.0,130.0,19.0,1.0,49.0,41.0,234.0
2011,35.0,PHI,NBA,PG,4.0,0.0,35.0,2.0,5.0,0.4,0.0,2.0,0.0,2.0,3.0,0.667,0.4,2.0,2.0,1.0,0.0,5.0,5.0,2.0,0.0,0.0,1.0,0.0,6.0
