Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1991,22.0,CHI,NBA,PF,51.0,0.0,337.0,5.7,11.1,0.51,0.1,0.2,0.5,5.6,10.9,0.51,2.1,3.0,0.714,4.5,6.0,10.5,1.7,1.3,1.4,2.5,5.4,13.6
1992,23.0,CHI,NBA,PF,63.0,0.0,690.0,4.3,9.0,0.483,0.0,0.2,0.0,4.3,8.8,0.491,2.5,3.9,0.649,4.7,8.2,12.9,2.6,0.7,1.9,1.8,6.4,11.2
1993,24.0,CHI,NBA,PF,71.0,5.0,1369.0,4.4,9.4,0.466,0.0,0.2,0.0,4.4,9.2,0.476,2.4,3.3,0.714,4.4,7.4,11.9,1.8,1.4,1.7,1.9,6.0,11.1
1994,25.0,CHI,NBA,C,38.0,11.0,638.0,6.4,13.3,0.483,0.1,0.3,0.2,6.4,13.0,0.489,3.4,5.5,0.612,3.9,6.3,10.2,2.2,0.9,1.2,2.5,6.3,16.3
1995,26.0,PHI,NBA,PF,77.0,43.0,1781.0,4.2,8.8,0.475,0.0,0.1,0.0,4.2,8.6,0.482,1.6,2.2,0.738,3.5,6.3,9.8,1.2,1.4,0.8,1.7,4.8,9.9
1996,27.0,PHI,NBA,PF,13.0,1.0,193.0,2.8,5.4,0.517,0.0,0.4,0.0,2.8,5.0,0.556,1.9,2.2,0.833,2.4,6.2,8.6,0.9,1.1,1.3,1.5,5.0,7.5
1997,28.0,PHI,NBA,C,62.0,52.0,1317.0,4.4,8.7,0.509,0.0,0.1,0.0,4.4,8.6,0.513,1.0,1.5,0.691,4.2,6.6,10.9,1.1,1.2,1.1,1.4,5.6,9.9
1998,29.0,PHI,NBA,C,58.0,7.0,801.0,4.2,9.6,0.437,0.0,0.2,0.0,4.2,9.3,0.447,2.3,2.8,0.81,3.9,5.6,9.5,1.3,0.8,0.9,1.3,5.9,10.7
1999,30.0,TOT,NBA,C,7.0,0.0,46.0,3.9,13.3,0.294,0.0,0.0,,3.9,13.3,0.294,3.1,5.5,0.571,2.3,8.6,11.0,0.8,2.3,1.6,3.1,7.0,11.0
1999,30.0,PHI,NBA,C,2.0,0.0,17.0,0.0,4.2,0.0,0.0,0.0,,0.0,4.2,0.0,0.0,0.0,,2.1,2.1,4.2,2.1,4.2,2.1,4.2,8.5,0.0
1999,30.0,MIL,NBA,C,5.0,0.0,29.0,6.2,18.6,0.333,0.0,0.0,,6.2,18.6,0.333,5.0,8.7,0.571,2.5,12.4,14.9,0.0,1.2,1.2,2.5,6.2,17.4
2001,32.0,MIL,NBA,C,66.0,31.0,1272.0,4.8,10.2,0.474,0.0,0.1,0.25,4.8,10.1,0.476,1.7,2.0,0.857,2.7,7.6,10.3,1.0,1.4,0.9,1.2,5.0,11.4
2002,33.0,DEN,NBA,PF,41.0,16.0,737.0,4.2,10.6,0.396,0.0,0.1,0.0,4.2,10.5,0.4,1.5,2.0,0.732,4.0,6.2,10.2,0.6,0.8,1.6,1.7,4.8,9.9
2003,34.0,PHO,NBA,C,69.0,33.0,872.0,5.0,12.1,0.411,0.0,0.1,0.0,5.0,12.0,0.414,1.4,1.7,0.786,3.0,5.0,8.0,0.9,1.1,0.9,1.3,6.6,11.3
2004,35.0,TOT,NBA,C,43.0,21.0,527.0,6.1,12.7,0.484,0.1,0.2,0.667,6.0,12.5,0.481,1.1,1.8,0.593,2.6,6.4,9.0,1.2,1.4,1.1,1.1,6.5,13.5
2004,35.0,PHO,NBA,C,16.0,10.0,267.0,7.1,13.6,0.525,0.3,0.3,1.0,6.9,13.3,0.515,1.2,1.8,0.692,3.1,6.6,9.7,0.8,2.0,0.9,0.8,6.1,15.8
2004,35.0,DAL,NBA,C,27.0,11.0,260.0,5.1,11.8,0.435,0.0,0.1,0.0,5.1,11.6,0.44,1.0,1.9,0.5,2.1,6.2,8.3,1.5,0.7,1.2,1.4,6.9,11.2
2005,36.0,CLE,NBA,C,19.0,0.0,152.0,2.8,9.7,0.293,0.0,0.2,0.0,2.8,9.5,0.3,2.1,2.6,0.818,3.6,3.6,7.1,1.9,0.9,1.4,1.2,7.1,7.8
