Player ID,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1999,90.0,1442.0,11.24,0.54,0.56,0.25,1.57,9.7,5.66,18.15,1.22,0.14,14.41,20.33,1.7,1.1,2.8,0.02,-0.59,-0.91,-1.48,0.12
