Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2766,70.0,2.0,502.0,3.0,5.85,0.51,0.8,2.55,0.31,2.22,3.3,0.67,2.22,3.05,0.73,1.55,5.78,7.32,6.62,1.62,0.57,2.72,5.98,8.98,116.0,107.75
