Season,Team ID,Team ABV,Team,W,L,W/L%,Finish,SRS,Pace,Rel Pace,ORtg,Rel ORtg,DRtg,Rel DRtg,Playoffs,Coaches
1982,23,PHI,Philadelphia 76Ers,58,24,0.71,2nd of 5,5.74,100.6,-0.3,109.6,2.7,103.9,-3.0,Lost Finals,B. Cunningham (58-24)
