Team ID,Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
21,1623,72,2,309,44,112,0.39,0,2,0,44,110,0.4,0.39,47,71,0.66,30,44,74,21,5,7,28,62,135,0
