Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
3001,8.0,0.0,49.5,1.8,9.65,0.19,0.6,2.2,0.27,1.2,7.45,0.16,4.0,4.2,0.95,1.0,1.6,2.65,0.8,4.6,0.0,5.0,5.4,8.25
