SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2013,21,OKC,Kevin Durant,24,11,11,485,8.3,18.3,0.46,1.6,5.2,0.31,6.7,13.1,0.51,6.9,8.3,0.83,0.5,6.8,7.3,5.1,1.0,0.9,3.2,1.9,25.2
2013,21,OKC,Reggie Jackson,22,11,9,368,5.6,11.6,0.48,1.3,4.2,0.3,4.3,7.4,0.58,2.5,2.8,0.9,0.4,4.9,5.3,3.9,0.5,0.6,2.1,3.3,15.0
2013,21,OKC,Serge Ibaka,23,11,11,366,5.8,13.3,0.44,0.4,0.9,0.44,5.4,12.4,0.44,1.9,2.4,0.79,3.8,5.2,9.0,0.8,0.0,3.2,0.7,3.7,13.9
2013,21,OKC,Kevin Martin,29,11,0,323,5.5,14.4,0.38,1.9,5.1,0.37,3.6,9.3,0.39,4.3,4.8,0.91,0.2,3.6,3.8,1.6,0.8,0.3,1.2,2.0,17.2
2013,21,OKC,Thabo Sefolosha,28,11,11,300,2.5,7.3,0.34,1.4,4.6,0.32,1.1,2.8,0.39,1.1,1.3,0.82,1.6,4.3,5.9,2.8,1.4,0.6,1.0,3.1,7.6
2013,21,OKC,Derek Fisher,38,11,0,261,4.4,9.7,0.46,3.3,7.0,0.47,1.1,2.6,0.42,1.1,1.7,0.67,0.1,2.2,2.3,1.1,1.0,0.1,1.1,4.6,13.2
2013,21,OKC,Kendrick Perkins,28,11,11,210,1.7,6.5,0.26,0.0,0.2,0.0,1.7,6.3,0.27,0.7,0.7,1.0,2.6,4.5,7.0,1.2,1.4,0.9,3.9,6.7,4.1
2013,21,OKC,Nick Collison,32,11,0,178,4.4,9.5,0.47,0.0,0.0,,4.4,9.5,0.47,2.2,2.4,0.92,5.1,5.3,10.3,2.4,1.0,2.2,2.0,7.5,11.1
2013,21,OKC,DeAndre Liggins,24,8,0,68,1.6,4.8,0.33,0.5,2.6,0.2,1.1,2.1,0.5,0.5,2.1,0.25,0.0,7.4,7.4,2.1,0.5,0.5,1.1,5.3,4.2
2013,21,OKC,Russell Westbrook,24,2,2,68,9.0,21.7,0.42,1.1,4.8,0.22,7.9,16.9,0.47,6.4,7.4,0.86,0.5,6.4,6.9,7.4,3.2,0.0,4.2,2.6,25.4
2013,21,OKC,Hasheem Thabeet,25,4,0,26,1.4,2.8,0.5,0.0,0.0,,1.4,2.8,0.5,0.0,0.0,,1.4,6.9,8.3,0.0,1.4,0.0,2.8,9.7,2.8
2013,21,OKC,Ronnie Brewer,27,1,0,8,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,4.5,4.5,0.0,0.0,0.0,0.0,4.5,0.0
2013,21,OKC,Perry Jones,21,1,0,5,0.0,7.2,0.0,0.0,0.0,,0.0,7.2,0.0,0.0,0.0,,0.0,7.2,7.2,0.0,0.0,0.0,0.0,0.0,0.0
