Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2013,2,BOS,Boston Celtics,Jeff Green,26,6,6,258,5.2,11.9,0.44,1.4,3.1,0.46,3.8,8.8,0.43,5.3,6.3,0.84,0.8,3.6,4.5,2.0,0.3,0.6,2.7,3.1,17.0
2013,2,BOS,Boston Celtics,Paul Pierce,35,6,6,255,5.5,15.0,0.37,1.6,5.8,0.27,4.0,9.2,0.43,3.7,4.1,0.9,0.6,4.2,4.8,4.5,0.7,0.4,4.5,3.0,16.2
2013,2,BOS,Boston Celtics,Kevin Garnett,36,6,6,212,5.1,10.2,0.5,0.0,0.3,0.0,5.1,9.8,0.52,2.7,2.9,0.94,1.5,12.4,13.9,3.6,0.8,1.0,3.2,3.9,12.9
2013,2,BOS,Boston Celtics,Brandon Bass,27,6,5,204,2.5,5.1,0.48,0.0,0.0,,2.5,5.1,0.48,2.1,2.6,0.8,1.4,5.6,7.1,1.2,0.4,0.2,0.9,3.0,7.1
2013,2,BOS,Boston Celtics,Avery Bradley,22,6,6,191,3.2,7.9,0.4,0.4,1.5,0.25,2.8,6.4,0.44,0.8,0.8,1.0,0.6,1.9,2.5,1.5,2.1,0.2,2.1,2.1,7.5
2013,2,BOS,Boston Celtics,Jason Terry,35,6,1,189,4.6,10.3,0.44,2.9,6.5,0.44,1.7,3.8,0.45,1.7,2.1,0.82,0.0,2.5,2.5,2.3,0.8,0.4,1.0,1.7,13.7
2013,2,BOS,Boston Celtics,Jordan Crawford,24,5,0,59,4.3,14.0,0.3,1.8,7.3,0.25,2.4,6.7,0.36,0.6,1.2,0.5,0.0,1.8,1.8,0.0,1.2,0.0,1.8,1.8,11.0
2013,2,BOS,Boston Celtics,Terrence Williams,25,5,0,48,1.5,7.5,0.2,0.0,2.3,0.0,1.5,5.2,0.29,0.7,1.5,0.5,0.7,6.8,7.5,4.5,0.0,0.7,3.0,2.3,3.7
2013,2,BOS,Boston Celtics,Courtney Lee,27,4,0,39,0.9,4.6,0.2,0.0,1.8,0.0,0.9,2.8,0.33,3.7,3.7,1.0,0.0,1.8,1.8,0.9,1.8,0.0,0.0,2.8,5.5
2013,2,BOS,Boston Celtics,Chris Wilcox,30,2,0,6,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,2,BOS,Boston Celtics,Shavlik Randolph,29,1,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,36.0,36.0,0.0,0.0,0.0,0.0,12.0,0.0
