Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1987,12,783,IND,Indiana Pacers,Greg Dreiling,1962-11-07,24.0,NBA,C,24.0,128.0,8.6,0.5,0.0,0.32,10.1,27.0,18.4,7.4,0.8,0.9,14.2,16.1,0.0,0.2,0.2,0.09,-6.1,0.3,-5.8,-0.1
1988,12,783,IND,Indiana Pacers,Greg Dreiling,1962-11-07,25.0,NBA,C,20.0,74.0,10.5,0.6,0.0,1.53,4.5,20.6,12.6,8.8,1.3,3.2,27.9,22.5,0.0,0.1,0.1,0.05,-6.7,1.5,-5.2,-0.1
1989,12,783,IND,Indiana Pacers,Greg Dreiling,1962-11-07,26.0,NBA,C,53.0,396.0,8.1,0.61,0.0,0.83,11.6,14.0,12.9,6.1,0.6,1.6,27.1,15.2,0.1,0.2,0.4,0.04,-4.9,-0.3,-5.2,-0.3
1990,12,783,IND,Indiana Pacers,Greg Dreiling,1962-11-07,27.0,NBA,C,49.0,307.0,6.0,0.48,0.0,0.64,8.4,24.0,16.6,3.3,0.6,2.7,21.8,12.3,-0.1,0.3,0.2,0.03,-6.0,0.1,-5.9,-0.3
1991,12,783,IND,Indiana Pacers,Greg Dreiling,1962-11-07,28.0,NBA,C,73.0,1031.0,8.7,0.54,0.01,0.54,7.6,20.3,14.2,6.4,1.1,1.7,19.2,12.1,0.3,0.8,1.1,0.05,-3.2,-0.5,-3.7,-0.4
1992,12,783,IND,Indiana Pacers,Greg Dreiling,1962-11-07,29.0,NBA,C,60.0,509.0,5.6,0.56,0.01,0.46,5.1,15.2,10.4,6.2,1.0,1.9,22.9,11.2,0.0,0.4,0.5,0.04,-5.8,0.4,-5.4,-0.4
1993,12,783,IND,Indiana Pacers,Greg Dreiling,1962-11-07,30.0,NBA,C,43.0,239.0,5.0,0.36,0.07,0.26,12.1,18.1,15.1,4.3,1.0,2.1,12.2,13.0,-0.2,0.2,0.1,0.01,-7.1,-1.2,-8.3,-0.4
1994,7,783,DAL,Dallas Mavericks,Greg Dreiling,1962-11-07,31.0,NBA,C,54.0,685.0,7.2,0.55,0.01,0.36,7.2,21.8,13.9,6.5,1.2,2.4,26.3,10.1,0.0,0.6,0.6,0.04,-6.4,0.7,-5.7,-0.6
1995,6,783,CLE,Cleveland Cavaliers,Greg Dreiling,1962-11-07,32.0,NBA,C,58.0,483.0,7.8,0.46,0.0,0.4,8.0,22.4,15.0,7.5,0.7,3.6,17.2,14.4,-0.2,0.8,0.6,0.06,-7.5,1.4,-6.0,-0.5
1997,7,783,DAL,Dallas Mavericks,Greg Dreiling,1962-11-07,34.0,NBA,C,40.0,389.0,7.3,0.47,0.01,0.36,5.6,17.3,11.3,4.5,1.1,1.4,9.5,11.2,0.0,0.3,0.4,0.04,-5.4,0.2,-5.1,-0.3
