Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1999,21.0,PHI,NBA,C,3.0,3.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.036,,-3.2,-2.4,-5.6,0.0
2004,26.0,NYK,NBA,C,4.0,97.0,16.8,0.553,0.0,0.533,10.6,18.1,13.9,2.1,3.2,2.6,15.9,20.3,,0.1,0.1,0.2,0.109,,-1.0,0.9,-0.1,0.0
2005,27.0,SAS,NBA,C,23.0,528.0,16.3,0.559,0.008,0.376,17.3,17.4,17.4,2.6,1.5,3.1,14.1,15.1,,0.9,0.9,1.7,0.158,,-0.1,1.5,1.3,0.4
2006,28.0,SAS,NBA,C,8.0,94.0,21.9,0.785,0.067,1.2,21.8,20.5,21.1,1.7,1.7,4.8,25.9,16.0,,0.3,0.1,0.4,0.222,,0.7,1.1,1.8,0.1
2007,29.0,DET,NBA,C,2.0,6.0,44.1,0.753,0.0,1.5,19.7,40.0,29.8,0.0,0.0,0.0,0.0,26.7,,0.1,0.0,0.1,0.684,,15.2,-0.5,14.8,0.0
2010,32.0,CHA,NBA,C,4.0,48.0,18.9,0.591,0.0,0.158,13.5,8.1,10.8,9.9,1.2,5.2,4.7,21.9,,0.1,0.0,0.2,0.157,,0.5,1.4,1.8,0.0
2011,33.0,OKC,NBA,C,14.0,148.0,5.6,0.417,0.0,0.294,7.2,17.4,12.4,0.0,1.4,3.1,13.5,13.6,,-0.1,0.2,0.0,0.006,,-5.7,-0.1,-5.8,-0.1
2012,34.0,OKC,NBA,C,8.0,83.0,7.1,0.507,0.0,0.25,10.3,12.8,11.5,1.8,0.0,3.0,10.1,11.2,,0.1,0.0,0.1,0.054,,-5.4,-1.6,-7.0,-0.1
2013,35.0,CHI,NBA,C,12.0,114.0,20.0,0.522,0.0,0.171,14.6,20.0,17.2,6.7,1.0,5.1,6.4,19.5,,0.2,0.1,0.3,0.134,,0.2,1.3,1.6,0.1
2014,36.0,CHI,NBA,C,2.0,5.0,-8.2,0.0,0.0,0.0,22.4,23.9,23.1,0.0,0.0,0.0,0.0,9.6,,0.0,0.0,0.0,-0.063,,-17.5,-3.9,-21.4,0.0
2015,37.0,CHI,NBA,C,3.0,14.0,11.5,0.286,0.143,0.0,24.0,15.4,19.6,0.0,0.0,5.7,0.0,22.8,,0.0,0.0,0.0,-0.017,,-2.2,-5.5,-7.7,0.0
2016,38.0,OKC,NBA,C,5.0,10.0,8.2,0.5,0.0,0.0,11.4,21.9,16.7,0.0,0.0,7.9,33.3,13.0,,0.0,0.0,0.0,-0.005,,-5.0,0.5,-4.6,0.0
