Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1993,27,2471,SAS,San Antonio Spurs,David Robinson,27.0,82,82.0,3211,676,1348,0.5,3,17,0.18,673,1331,0.51,0.5,561,766,0.73,229,727,956,301,127,264,241,239,1916
1993,27,849,SAS,San Antonio Spurs,Dale Ellis,32.0,82,76.0,2731,545,1092,0.5,119,297,0.4,426,795,0.54,0.55,157,197,0.8,81,231,312,107,78,18,111,179,1366
1993,27,847,SAS,San Antonio Spurs,Sean Elliott,24.0,70,70.0,2604,451,918,0.49,37,104,0.36,414,814,0.51,0.51,268,337,0.8,85,237,322,265,68,28,152,132,1207
1993,27,1466,SAS,San Antonio Spurs,Avery Johnson,27.0,75,49.0,2030,256,510,0.5,0,8,0.0,256,502,0.51,0.5,144,182,0.79,20,126,146,561,85,16,145,141,656
1993,27,474,SAS,San Antonio Spurs,Antoine Carr,31.0,71,46.0,1947,379,705,0.54,0,5,0.0,379,700,0.54,0.54,174,224,0.78,107,281,388,97,35,87,96,264,932
1993,27,2421,SAS,San Antonio Spurs,J.R. Reid,24.0,66,24.0,1592,241,497,0.48,0,4,0.0,241,493,0.49,0.48,171,222,0.77,100,286,386,56,36,26,101,217,653
1993,27,665,SAS,San Antonio Spurs,Lloyd Daniels,25.0,77,10.0,1573,285,644,0.44,59,177,0.33,226,467,0.48,0.49,72,99,0.73,86,130,216,148,38,30,102,144,701
1993,27,721,SAS,San Antonio Spurs,Vinny Del Negro,26.0,73,31.0,1526,218,430,0.51,6,24,0.25,212,406,0.52,0.51,101,117,0.86,19,144,163,291,44,1,92,146,543
1993,27,2690,SAS,San Antonio Spurs,Larry Smith,35.0,66,13.0,833,38,87,0.44,0,0,,38,87,0.44,0.44,9,22,0.41,103,165,268,28,23,16,39,133,85
1993,27,3221,SAS,San Antonio Spurs,David Wood,28.0,64,2.0,598,52,117,0.44,5,21,0.24,47,96,0.49,0.47,46,55,0.84,38,59,97,34,13,12,29,93,155
1993,27,85,SAS,San Antonio Spurs,Willie Anderson,26.0,38,7.0,560,80,186,0.43,1,8,0.12,79,178,0.44,0.43,22,28,0.79,7,50,57,79,14,6,44,52,183
1993,27,1799,SAS,San Antonio Spurs,Sam Mack,22.0,40,0.0,267,47,118,0.4,3,22,0.14,44,96,0.46,0.41,45,58,0.78,18,30,48,15,14,5,22,44,142
1993,27,1114,SAS,San Antonio Spurs,Sidney Green,32.0,15,0.0,202,20,49,0.41,0,0,,20,49,0.41,0.41,13,15,0.87,18,53,71,19,5,3,12,21,53
1993,27,644,SAS,San Antonio Spurs,Terry Cummings,31.0,8,0.0,76,11,29,0.38,0,0,,11,29,0.38,0.38,5,10,0.5,6,13,19,4,1,1,2,17,27
1993,27,206,SAS,San Antonio Spurs,William Bedford,29.0,16,0.0,66,9,27,0.33,1,1,1.0,8,26,0.31,0.35,6,12,0.5,1,9,10,0,0,1,1,15,25
1993,27,2216,SAS,San Antonio Spurs,Matt Othick,23.0,4,0.0,39,3,5,0.6,2,4,0.5,1,1,1.0,0.8,0,2,0.0,1,1,2,7,1,0,4,7,8
