Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1993,24,PHO,Phoenix Suns,Dan Majerle,27.0,82,82.0,3199,509,1096,0.46,167,438,0.38,342,658,0.52,0.54,203,261,0.78,120,263,383,311,138,33,133,180,1388
1993,24,PHO,Phoenix Suns,Charles Barkley,29.0,76,76.0,2859,716,1376,0.52,67,220,0.3,649,1156,0.56,0.55,445,582,0.76,237,691,928,385,119,74,233,196,1944
1993,24,PHO,Phoenix Suns,Danny Ainge,33.0,80,0.0,2163,337,730,0.46,150,372,0.4,187,358,0.52,0.56,123,145,0.85,49,165,214,260,69,8,113,175,947
1993,24,PHO,Phoenix Suns,Tom Chambers,33.0,73,0.0,1723,320,716,0.45,11,28,0.39,309,688,0.45,0.46,241,288,0.84,96,249,345,101,43,23,92,212,892
1993,24,PHO,Phoenix Suns,Kevin Johnson,26.0,49,47.0,1643,282,565,0.5,1,8,0.12,281,557,0.5,0.5,226,276,0.82,30,74,104,384,85,19,151,100,791
1993,24,PHO,Phoenix Suns,Cedric Ceballos,23.0,74,46.0,1607,381,662,0.58,0,2,0.0,381,660,0.58,0.58,187,258,0.72,172,236,408,77,54,28,106,103,949
1993,24,PHO,Phoenix Suns,Mark West,32.0,82,82.0,1558,175,285,0.61,0,0,,175,285,0.61,0.61,86,166,0.52,153,305,458,29,16,103,93,243,436
1993,24,PHO,Phoenix Suns,Richard Dumas,23.0,48,32.0,1320,302,576,0.52,1,3,0.33,301,573,0.52,0.52,152,215,0.71,100,123,223,60,85,39,92,127,757
1993,24,PHO,Phoenix Suns,Frank Johnson,34.0,77,0.0,1122,136,312,0.44,1,12,0.08,135,300,0.45,0.44,59,76,0.78,41,72,113,186,60,8,80,112,332
1993,24,PHO,Phoenix Suns,Oliver Miller,22.0,56,1.0,1069,121,255,0.48,0,3,0.0,121,252,0.48,0.48,71,100,0.71,70,205,275,118,38,100,108,145,313
1993,24,PHO,Phoenix Suns,Negele Knight,25.0,52,35.0,888,124,317,0.39,0,7,0.0,124,310,0.4,0.39,67,86,0.78,28,36,64,145,23,4,73,66,315
1993,24,PHO,Phoenix Suns,Jerrod Mustaf,23.0,32,9.0,336,57,130,0.44,0,1,0.0,57,129,0.44,0.44,33,53,0.62,29,54,83,10,14,11,22,40,147
1993,24,PHO,Phoenix Suns,Tim Kempton,29.0,30,0.0,167,19,48,0.4,0,0,,19,48,0.4,0.4,18,31,0.58,12,27,39,19,4,4,16,30,56
1993,24,PHO,Phoenix Suns,Kurt Rambis,34.0,5,0.0,41,4,7,0.57,0,0,,4,7,0.57,0.57,1,2,0.5,2,4,6,1,3,0,6,3,9
1993,24,PHO,Phoenix Suns,Alex Stivrins,30.0,10,0.0,35,11,18,0.61,0,1,0.0,11,17,0.65,0.61,0,0,,2,6,8,1,1,1,5,7,22
1993,24,PHO,Phoenix Suns,Team Totals,,82,,19730,3494,7093,0.49,398,1095,0.36,3096,5998,0.52,0.52,1912,2539,0.75,1141,2510,3651,2087,752,455,1359,1739,9298
