Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1993,7,DAL,Dallas Mavericks,Terry Davis,25.0,75,74.0,2462,393,863,0.46,2,8,0.25,391,855,0.46,0.46,167,281,0.59,259,442,701,68,36,28,160,199,955
1993,7,DAL,Dallas Mavericks,Derek Harper,31.0,62,60.0,2108,393,939,0.42,101,257,0.39,292,682,0.43,0.47,239,316,0.76,42,81,123,334,80,16,136,145,1126
1993,7,DAL,Dallas Mavericks,Sean Rooks,23.0,72,68.0,2087,368,747,0.49,0,2,0.0,368,745,0.49,0.49,234,389,0.6,196,340,536,95,38,81,160,204,970
1993,7,DAL,Dallas Mavericks,Mike Iuzzolino,25.0,70,23.0,1769,221,478,0.46,54,144,0.38,167,334,0.5,0.52,114,149,0.76,31,109,140,328,49,6,129,101,610
1993,7,DAL,Dallas Mavericks,Walter Bond,23.0,74,38.0,1578,227,565,0.4,7,42,0.17,220,523,0.42,0.41,129,167,0.77,52,144,196,122,75,18,112,223,590
1993,7,DAL,Dallas Mavericks,Doug Smith,23.0,61,42.0,1524,289,666,0.43,0,4,0.0,289,662,0.44,0.43,56,74,0.76,96,232,328,104,48,52,115,280,634
1993,7,DAL,Dallas Mavericks,Randy White,25.0,64,20.0,1433,235,540,0.44,10,42,0.24,225,498,0.45,0.44,138,184,0.75,154,216,370,49,63,45,108,226,618
1993,7,DAL,Dallas Mavericks,Brian Howard,25.0,68,22.0,1295,183,414,0.44,1,7,0.14,182,407,0.45,0.44,72,94,0.77,66,146,212,67,55,34,68,217,439
1993,7,DAL,Dallas Mavericks,Donald Hodge,23.0,79,8.0,1267,161,400,0.4,0,0,,161,400,0.4,0.4,71,104,0.68,93,201,294,75,33,37,90,204,393
1993,7,DAL,Dallas Mavericks,Jim Jackson,22.0,28,28.0,938,184,466,0.4,21,73,0.29,163,393,0.42,0.42,68,92,0.74,42,80,122,131,40,11,115,80,457
1993,7,DAL,Dallas Mavericks,Dexter Cambridge,23.0,53,13.0,885,151,312,0.48,0,4,0.0,151,308,0.49,0.48,68,99,0.69,88,79,167,58,24,6,63,128,370
1993,7,DAL,Dallas Mavericks,Morlon Wiley,26.0,33,13.0,641,70,173,0.4,39,103,0.38,31,70,0.44,0.52,12,18,0.67,20,36,56,100,39,1,51,78,191
1993,7,DAL,Dallas Mavericks,Tim Legler,26.0,30,0.0,630,104,238,0.44,22,65,0.34,82,173,0.47,0.48,57,71,0.8,25,33,58,46,24,6,28,63,287
1993,7,DAL,Dallas Mavericks,Tracy Moore,27.0,39,1.0,510,103,249,0.41,23,67,0.34,80,182,0.44,0.46,53,61,0.87,23,29,52,47,21,4,32,54,282
1993,7,DAL,Dallas Mavericks,Steve Bardo,24.0,23,0.0,175,19,62,0.31,1,6,0.17,18,56,0.32,0.32,12,17,0.71,10,27,37,29,8,3,17,28,51
1993,7,DAL,Dallas Mavericks,Radisav Curcic,27.0,20,0.0,166,16,41,0.39,0,0,,16,41,0.39,0.39,26,36,0.72,17,32,49,12,7,2,8,30,58
1993,7,DAL,Dallas Mavericks,Lamont Strothers,24.0,9,0.0,138,20,61,0.33,2,13,0.15,18,48,0.38,0.34,8,10,0.8,8,6,14,13,8,0,15,13,50
1993,7,DAL,Dallas Mavericks,Walter Palmer,24.0,20,0.0,124,27,57,0.47,0,0,,27,57,0.47,0.47,6,9,0.67,12,32,44,5,1,5,10,29,60
1993,7,DAL,Dallas Mavericks,Team Totals,,82,,19730,3164,7271,0.44,283,837,0.34,2881,6434,0.45,0.46,1530,2171,0.7,1234,2265,3499,1683,649,355,1459,2302,8141
