Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1993,22,ORL,Orlando Magic,Scott Skiles,28.0,78,78.0,3086,416,891,0.47,80,235,0.34,336,656,0.51,0.51,289,324,0.89,52,238,290,735,86,2,267,244,1201
1993,22,ORL,Orlando Magic,Shaquille O'Neal,20.0,81,81.0,3071,733,1304,0.56,0,2,0.0,733,1302,0.56,0.56,427,721,0.59,342,780,1122,152,60,286,307,321,1893
1993,22,ORL,Orlando Magic,Nick Anderson,25.0,79,76.0,2920,594,1324,0.45,88,249,0.35,506,1075,0.47,0.48,298,402,0.74,122,355,477,265,128,56,164,200,1574
1993,22,ORL,Orlando Magic,Tom Tolbert,27.0,72,61.0,1838,226,454,0.5,9,28,0.32,217,426,0.51,0.51,122,168,0.73,133,279,412,91,33,21,124,192,583
1993,22,ORL,Orlando Magic,Anthony Bowie,29.0,77,45.0,1761,268,569,0.47,15,48,0.31,253,521,0.49,0.48,67,84,0.8,36,158,194,175,54,14,84,131,618
1993,22,ORL,Orlando Magic,Dennis Scott,24.0,54,43.0,1759,329,763,0.43,108,268,0.4,221,495,0.45,0.5,92,117,0.79,38,148,186,136,57,18,104,131,858
1993,22,ORL,Orlando Magic,Donald Royal,26.0,77,0.0,1636,194,391,0.5,0,3,0.0,194,388,0.5,0.5,318,390,0.82,116,179,295,80,36,25,113,179,706
1993,22,ORL,Orlando Magic,Jeff Turner,30.0,75,20.0,1479,231,437,0.53,10,17,0.59,221,420,0.53,0.54,56,70,0.8,74,178,252,107,19,9,66,192,528
1993,22,ORL,Orlando Magic,Greg Kite,31.0,64,1.0,640,38,84,0.45,0,1,0.0,38,83,0.46,0.45,13,24,0.54,66,127,193,10,13,12,35,133,89
1993,22,ORL,Orlando Magic,Litterial Green,22.0,52,4.0,626,87,198,0.44,1,10,0.1,86,188,0.46,0.44,60,96,0.62,11,23,34,116,23,4,42,70,235
1993,22,ORL,Orlando Magic,Steve Kerr,27.0,47,0.0,440,48,112,0.43,6,24,0.25,42,88,0.48,0.46,20,22,0.91,5,33,38,59,8,1,25,34,122
1993,22,ORL,Orlando Magic,Terry Catledge,29.0,21,1.0,262,36,73,0.49,0,0,,36,73,0.49,0.49,27,34,0.79,18,28,46,5,4,1,25,31,99
1993,22,ORL,Orlando Magic,Bison Dele,23.0,21,0.0,240,40,78,0.51,0,1,0.0,40,77,0.52,0.51,16,20,0.8,24,32,56,5,14,17,25,48,96
1993,22,ORL,Orlando Magic,Chris Corchiani,24.0,9,0.0,102,13,23,0.56,0,3,0.0,13,20,0.65,0.56,16,21,0.76,1,6,7,16,6,0,8,17,42
1993,22,ORL,Orlando Magic,Lorenzo Williams,23.0,3,0.0,10,0,2,0.0,0,0,,0,2,0.0,0.0,0,0,,1,1,2,0,1,1,0,2,0
1993,22,ORL,Orlando Magic,Howard Wright,25.0,4,0.0,10,4,5,0.8,0,0,,4,5,0.8,0.8,0,2,0.0,1,1,2,0,0,0,0,0,8
1993,22,ORL,Orlando Magic,Team Totals,,82,,19880,3257,6708,0.49,317,889,0.36,2940,5819,0.5,0.51,1821,2495,0.73,1040,2566,3606,1952,542,467,1429,1925,8652
