Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1993,14,LAL,Los Angeles Lakers,Sedale Threatt,31.0,82,82.0,2893,522,1028,0.51,14,53,0.26,508,975,0.52,0.52,177,215,0.82,47,226,273,564,142,11,173,248,1235
1993,14,LAL,Los Angeles Lakers,A.C. Green,29.0,82,55.0,2819,379,706,0.54,16,46,0.35,363,660,0.55,0.55,277,375,0.74,287,424,711,116,88,39,116,149,1051
1993,14,LAL,Los Angeles Lakers,Vlade Divac,24.0,82,69.0,2525,397,819,0.48,21,75,0.28,376,744,0.5,0.5,235,341,0.69,220,509,729,232,128,140,214,311,1050
1993,14,LAL,Los Angeles Lakers,James Worthy,31.0,82,69.0,2359,510,1142,0.45,30,111,0.27,480,1031,0.47,0.46,171,211,0.81,73,174,247,278,92,27,137,87,1221
1993,14,LAL,Los Angeles Lakers,Byron Scott,31.0,58,53.0,1677,296,659,0.45,44,135,0.33,252,524,0.48,0.48,156,184,0.85,27,107,134,157,55,13,70,98,792
1993,14,LAL,Los Angeles Lakers,Anthony Peeler,23.0,77,11.0,1656,297,634,0.47,46,118,0.39,251,516,0.49,0.5,162,206,0.79,64,115,179,166,60,14,123,193,802
1993,14,LAL,Los Angeles Lakers,Sam Perkins,31.0,49,49.0,1589,242,527,0.46,5,29,0.17,237,498,0.48,0.46,184,222,0.83,111,268,379,128,40,51,76,139,673
1993,14,LAL,Los Angeles Lakers,Elden Campbell,24.0,79,13.0,1551,238,520,0.46,0,3,0.0,238,517,0.46,0.46,130,204,0.64,127,205,332,48,59,100,69,165,606
1993,14,LAL,Los Angeles Lakers,Tony Smith,24.0,55,9.0,752,133,275,0.48,2,11,0.18,131,264,0.5,0.49,62,82,0.76,46,41,87,63,50,7,40,72,330
1993,14,LAL,Los Angeles Lakers,Duane Cooper,23.0,65,0.0,645,62,158,0.39,7,30,0.23,55,128,0.43,0.42,25,35,0.71,13,37,50,150,18,2,69,66,156
1993,14,LAL,Los Angeles Lakers,James Edwards,37.0,52,0.0,617,122,270,0.45,0,0,,122,270,0.45,0.45,84,118,0.71,30,70,100,41,10,7,51,122,328
1993,14,LAL,Los Angeles Lakers,Doug Christie,22.0,23,0.0,332,45,106,0.42,2,12,0.17,43,94,0.46,0.43,50,66,0.76,24,27,51,53,22,5,50,53,142
1993,14,LAL,Los Angeles Lakers,Benoit Benjamin,28.0,28,0.0,306,52,108,0.48,0,0,,52,108,0.48,0.48,22,37,0.6,24,72,96,10,14,13,36,61,126
1993,14,LAL,Los Angeles Lakers,Alex Blackwell,22.0,27,0.0,109,14,42,0.33,0,3,0.0,14,39,0.36,0.33,6,8,0.75,10,13,23,7,4,2,5,14,34
1993,14,LAL,Los Angeles Lakers,Team Totals,,82,,19830,3309,6994,0.47,187,626,0.3,3122,6368,0.49,0.49,1741,2304,0.76,1103,2288,3391,2013,782,431,1266,1778,8546
