Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2002,19.0,CHI,NBA,C,71.0,31.0,1389.0,5.8,11.6,0.497,0.0,0.0,,5.8,11.6,0.497,5.1,8.5,0.604,4.4,8.7,13.1,2.1,1.1,3.5,3.8,6.8,16.6,,99.0,105.0
2003,20.0,CHI,NBA,C,75.0,68.0,1827.0,7.2,13.6,0.531,0.0,0.0,,7.2,13.6,0.531,5.0,8.2,0.608,4.7,9.7,14.4,2.1,1.0,3.0,3.8,6.2,19.4,,104.0,103.0
2004,21.0,CHI,NBA,PF,35.0,8.0,782.0,4.5,10.5,0.424,0.0,0.1,0.0,4.5,10.5,0.427,5.3,7.9,0.669,5.5,12.5,18.0,1.5,1.1,2.9,2.5,5.8,14.2,,104.0,99.0
2005,22.0,CHI,NBA,C,80.0,10.0,2189.0,4.9,9.9,0.494,0.0,0.0,0.0,4.9,9.9,0.496,5.4,8.0,0.673,6.2,12.2,18.4,1.5,1.6,3.3,2.8,6.4,15.2,,112.0,94.0
2006,23.0,CHI,NBA,C,79.0,50.0,2121.0,3.9,6.9,0.565,0.0,0.0,0.0,3.9,6.9,0.567,2.4,4.7,0.503,6.5,10.9,17.4,2.0,1.0,2.5,3.0,7.3,10.2,,107.0,100.0
2007,24.0,NOK,NBA,C,73.0,73.0,2525.0,6.2,9.9,0.624,0.0,0.0,0.0,6.2,9.8,0.625,2.2,4.2,0.527,6.7,12.3,19.0,1.4,0.8,2.7,2.7,5.1,14.5,,117.0,103.0
2008,25.0,NOH,NBA,C,79.0,79.0,2783.0,7.2,11.6,0.623,0.0,0.0,0.0,7.2,11.6,0.624,3.4,5.7,0.593,6.2,11.6,17.8,1.6,0.9,1.6,2.6,4.7,17.8,,122.0,104.0
2009,26.0,NOH,NBA,C,45.0,45.0,1445.0,6.1,10.7,0.565,0.0,0.0,,6.1,10.7,0.565,2.9,5.0,0.579,6.2,8.7,14.9,0.8,0.6,2.1,2.6,5.4,15.0,,113.0,107.0
2010,27.0,CHA,NBA,C,51.0,27.0,1163.0,5.0,8.7,0.574,0.0,0.0,,5.0,8.7,0.574,5.3,7.2,0.732,5.2,9.4,14.6,0.7,0.8,2.5,4.2,6.3,15.2,,107.0,102.0
2011,28.0,DAL,NBA,C,74.0,74.0,2059.0,6.8,10.4,0.654,0.0,0.0,,6.8,10.4,0.654,5.5,7.5,0.732,5.3,12.4,17.7,0.8,0.9,2.0,2.2,6.1,19.1,,131.0,102.0
2012,29.0,NYK,NBA,C,62.0,62.0,2061.0,6.0,8.9,0.679,0.0,0.0,0.0,6.0,8.8,0.683,5.4,7.9,0.689,5.3,10.0,15.3,1.4,1.4,2.2,2.5,4.6,17.5,,130.0,99.0
2013,30.0,NYK,NBA,C,66.0,66.0,2164.0,6.3,9.9,0.638,0.0,0.0,,6.3,9.9,0.638,4.4,6.4,0.694,6.6,10.7,17.4,1.5,1.0,1.9,2.1,4.6,17.0,,133.0,104.0
2014,31.0,NYK,NBA,C,55.0,55.0,1662.0,6.1,10.3,0.593,0.0,0.0,0.0,6.1,10.3,0.595,3.1,5.0,0.632,5.1,11.8,16.9,1.9,1.2,2.0,2.3,4.6,15.4,,120.0,106.0
2015,32.0,DAL,NBA,C,75.0,75.0,2286.0,6.5,9.7,0.666,0.0,0.0,,6.5,9.7,0.666,4.1,5.7,0.72,6.5,12.6,19.1,1.9,0.9,2.0,2.3,3.7,17.0,,133.0,103.0
2016,33.0,PHO,NBA,C,66.0,60.0,1618.0,5.5,9.5,0.583,0.0,0.0,0.0,5.5,9.4,0.585,3.2,5.1,0.62,5.3,12.1,17.3,1.9,1.1,1.3,2.8,4.4,14.2,,114.0,107.0
2017,34.0,PHO,NBA,C,47.0,46.0,1298.0,5.6,8.4,0.671,0.0,0.0,,5.6,8.4,0.671,3.4,4.6,0.734,5.6,14.2,19.9,1.1,1.2,0.9,2.4,4.6,14.6,,129.0,109.0
2018,35.0,PHO,NBA,C,46.0,46.0,1151.0,5.0,7.8,0.647,0.0,0.0,,5.0,7.8,0.647,2.4,3.9,0.624,5.6,11.8,17.4,2.2,0.7,1.1,2.5,4.4,12.5,,123.0,111.0
2019,36.0,TOT,NBA,C,55.0,6.0,875.0,3.3,5.3,0.616,0.0,0.1,0.0,3.3,5.2,0.622,2.7,4.6,0.586,4.9,11.5,16.4,2.0,1.1,1.2,2.2,5.9,9.2,,120.0,108.0
2019,36.0,PHO,NBA,C,7.0,0.0,89.0,4.3,6.4,0.667,0.0,0.0,,4.3,6.4,0.667,5.4,9.7,0.556,3.8,17.2,20.9,3.2,1.1,0.5,3.8,11.3,13.9,,111.0,110.0
2019,36.0,LAL,NBA,C,48.0,6.0,786.0,3.1,5.2,0.609,0.0,0.1,0.0,3.1,5.1,0.616,2.4,4.1,0.594,5.0,10.8,15.9,1.8,1.1,1.3,2.1,5.3,8.7,,121.0,108.0
2020,37.0,HOU,NBA,C,26.0,5.0,219.0,3.0,3.8,0.778,0.0,0.0,,3.0,3.8,0.778,1.3,2.7,0.462,5.3,8.7,13.9,1.3,1.3,1.7,1.7,6.8,7.2,,135.0,109.0
