Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
125,83,0,360.5,3.95,11.9,0.33,1.0,4.75,0.21,2.9,7.15,0.41,2.0,2.75,0.73,0.5,2.35,2.8,5.4,1.0,0.15,3.1,3.05,10.95
